@relation 'spambase-weka.filters.unsupervised.attribute.RandomProjection-M-N10-R35-DSparse1-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1}
@attribute cluster {cluster1,cluster2}

@data
1.36832,8.244562,-5.161511,4.867063,-0.621806,-0.34641,0.051962,-6.183421,5.888973,-2.06114,0,cluster1
0,-6.270024,-6.270024,-1.073872,6.46055,6.270024,8.331164,-3.135012,5.196152,-6.270024,0,cluster1
-0.285788,1.558846,-2.766085,5.369358,-2.769549,1.558846,5.862992,-4.039142,6.642415,-0.779423,0,cluster2
0.845241,0.917987,-4.018358,10.842638,-1.605611,1.351,10.319559,-3.477958,9.869226,0,0,cluster2
1.590023,0.109119,-1.771888,68.163127,-59.469964,0.299645,66.091595,-4.820297,66.777487,-1.662769,0,cluster2
1.136225,0.28752,-3.599202,18.290457,-10.222564,2.511474,20.943958,-6.685716,19.153018,-0.831384,0,cluster2
1.584826,0.303109,-3.671948,18.671508,-10.056287,2.499349,20.940494,-6.327182,19.083736,-0.415692,0,cluster2
-2.456048,-0.041569,-3.557632,48.296505,-34.575198,-1.586559,43.339375,-8.940846,44.51717,-2.73664,0,cluster1
0,4.43405,0,6.928203,0.103923,8.8681,2.494153,-8.8681,6.928203,0,0,cluster2
2.37291,2.355589,-4.728499,7.413177,-2.353857,2.37291,14.479945,-9.456997,12.124356,-2.355589,0,cluster1
-2.591148,10.825318,-13.416466,-0.866025,0.138564,2.165064,-5.622237,-15.155445,3.038017,-2.165064,0,cluster1
0.912791,-0.051962,-0.916255,102.774699,-86.933362,4.013162,100.258029,-10.021646,93.601758,-4.953665,0,cluster1
0,0,0,15.588457,-12.773875,0,15.588457,0,15.588457,0,0,cluster2
-0.495367,-7.863511,-8.358877,10.305702,-12.087983,7.863511,28.152754,-15.727021,17.673846,-10.478907,0,cluster1
-3.204294,9.612882,-6.408588,5.45596,-6.062178,0,2.251666,-6.408588,8.660254,0,0,cluster2
0,0,0,6.928203,-4.252185,0,6.928203,0,6.928203,0,0,cluster2
-0.188794,1.489564,-2.878668,23.746417,-15.792839,0.32909,19.833714,-1.096388,21.357919,-0.606218,0,cluster2
1.861955,0.987269,-4.468691,140.382718,-128.336305,3.07439,140.495301,-9.89001,140.763769,-2.37291,0,cluster1
1.680089,2.596344,-4.156922,198.252267,-182.499265,5.528706,202.51138,-7.395857,197.31696,0.831384,0,cluster2
1.643716,0.4053,-4.858403,43.975038,-35.527826,1.931237,44.356089,-8.338093,44.198473,-1.108513,0,cluster1
0.341214,-4.945005,-3.069194,15.865585,-15.112143,3.325538,20.129894,-0.682428,21.835965,0,0,cluster2
0,0,0,12.124356,-8.504369,0,12.124356,0,12.124356,0,0,cluster2
0.254611,-5.549491,-2.189312,14.064253,-14.580404,3.360179,18.849909,1.425478,20.020775,0,0,cluster2
0.458993,-3.438121,-2.979127,14.826355,-14.947598,2.979127,17.805482,0,20.325616,0,0,cluster2
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,12.124356,-8.504369,0,12.124356,0,12.124356,0,0,cluster2
2.274183,-3.464102,-1.189919,8.660254,-6.580061,0,14.398538,0,17.86264,0,0,cluster2
4.809905,-4.809905,0,6.928203,-3.464102,0,6.928203,0,2.118298,0,0,cluster2
4.809905,-4.809905,0,6.928203,-3.464102,0,6.928203,0,2.118298,0,0,cluster2
-5.904561,13.109893,-14.410663,-0.277128,2.750497,0,-0.277128,-14.410663,5.627433,0,0,cluster1
0.098727,-0.119512,-5.563347,32.145131,-19.421486,0.535204,31.414205,-8.002075,30.426937,-0.017321,0,cluster1
-4.122281,0,-8.244562,6.928203,-0.207846,0,2.805922,-4.122281,6.928203,-4.122281,0,cluster2
2.551311,5.092229,-6.446693,21.14834,-2.182384,0,5.461156,-0.233827,18.590101,0.727461,0,cluster2
0.206114,5.613577,-11.639381,14.133535,-8.705287,1.454923,9.768767,-13.094304,15.382343,-1.454923,0,cluster1
3.041481,0.332554,-2.606736,115.628248,-104.809858,0.989001,110.549875,-1.655841,112.702814,-0.554256,0,cluster2
-2.875204,5.750409,-2.875204,12.713253,-11.381306,-0.526543,12.713253,-2.348661,15.061914,0,0,cluster2
-6.718625,6.166101,-3.635575,17.320508,-7.548277,3.08305,16.767984,-15.432573,10.601883,-6.166101,0,cluster1
1.489564,-1.489564,0,15.34597,-8.999736,1.489564,13.856406,-1.489564,13.856406,-1.489564,0,cluster2
0,0,0,12.124356,-8.504369,0,12.124356,0,12.124356,0,0,cluster2
-5.876848,0,13.868531,11.60474,-10.813193,4.936345,-4.144798,-4.936345,-4.144798,-4.936345,0,cluster2
-5.227329,10.91192,-11.462712,6.928203,-2.850956,0,-1.416818,-7.794229,6.377411,-1.558846,0,cluster1
-10.42175,8.244562,-35.155435,-5.681127,9.276864,-8.244562,25.119933,-16.489124,8.630809,0,0,cluster1
-4.018358,0,0,6.373947,-8.010735,4.018358,14.410663,0,10.392305,0,0,cluster2
1.046159,5.119942,-6.311593,25.166698,-10.541261,5.085301,17.268547,-13.163586,17.843587,3.516063,0,cluster1
-0.393176,4.174242,-10.802801,-0.69282,2.139083,0,-3.181777,-16.645008,0.992465,-4.156922,0,cluster1
-1.784012,8.920062,-5.352037,5.300075,3.90231,1.449727,-3.619986,-10.369788,-0.386247,3.568025,0,cluster1
-2.078461,2.078461,-2.078461,11.777945,-8.972023,-0.410496,11.777945,-3.746426,13.44591,-2.078461,0,cluster2
-9.507227,3.013768,-6.476138,11.795266,-16.369612,1.506884,21.773611,0,15.798035,0,0,cluster2
-9.361735,8.244562,-1.117173,1.732051,7.127389,0,0.614878,-8.244562,0.614878,8.244562,0,cluster2
-4.324931,2.875204,1.425478,17.320508,-12.207494,0,15.870782,-2.875204,12.995577,-2.875204,0,cluster2
0.071014,1.619468,-4.103228,41.541507,-36.180809,-0.668572,37.881683,-8.790158,40.131617,-3.723909,0,cluster1
-7.205331,7.205331,0,-5.473281,0,0,1.732051,0,1.732051,0,0,cluster2
0.585433,0.505759,-0.498831,56.963687,-45.177081,1.50342,53.30906,-3.131548,54.175085,0.606218,0,cluster2
0.973413,0.779423,0.439941,57.762162,-45.402248,0.950896,52.361628,-2.698535,54.317113,1.004589,0,cluster2
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
0,-11.535458,0,1.732051,0,0,1.732051,-11.535458,1.732051,-11.535458,0,cluster1
-12.817176,6.408588,12.817176,-1.212436,-15.81016,0,5.196152,0,5.196152,-6.408588,0,cluster2
1.02191,5.144191,-5.144191,12.124356,-8.275739,-0.176669,6.980165,-9.089803,10.925776,-2.06114,0,cluster1
1.345803,0.528275,-0.850437,71.059116,-59.655294,1.63852,67.026902,-4.092836,68.327672,0.467654,0,cluster2
-0.342946,0.284056,-1.432406,147.806288,-136.994827,2.019571,146.517642,-2.603272,146.431039,0.450333,0,cluster2
-0.292717,0.706677,-0.782887,81.953716,-72.212662,2.608469,80.600984,-3.67368,80.261502,0.155885,0,cluster2
-1.004589,0,-4.175974,7.932793,4.260845,-1.004589,6.928203,-7.241704,4.919024,1.004589,0,cluster2
1.441066,-0.306573,-3.746426,44.317984,-30.163665,2.610201,40.602735,-6.041393,41.434119,-0.363731,0,cluster2
0,0,0,15.588457,0.207846,-1.901792,15.588457,-8.282667,13.686665,0,0,cluster2
-10.807997,0,-10.807997,6.789639,0.190526,-0.299645,13.994971,3.90231,10.09266,0,0,cluster2
-2.054212,-0.174937,-15.150248,11.760625,-6.910883,5.144191,22.400613,-11.60474,14.483409,-5.144191,0,cluster1
-17.320508,0,-17.320508,13.856406,-22.949673,17.320508,13.856406,0,13.856406,17.320508,0,cluster2
0,2.182384,-2.182384,5.196152,-2.684679,-0.308305,3.013768,-4.056463,4.887847,-2.182384,0,cluster2
0,4.797781,-9.612882,14.254778,-1.425478,9.595561,19.052559,-14.410663,14.254778,-4.797781,0,cluster1
1.245345,-0.155885,-0.365463,44.964039,-42.587665,-0.138564,46.070819,-1.385641,44.182884,-2.268987,0,cluster2
-0.271932,-1.402961,-8.003807,29.237018,-21.157001,4.117085,32.134739,-14.637561,30.709261,-4.174242,0,cluster1
3.561096,-0.623538,-2.906381,12.747894,-3.063998,2.511474,12.55044,-7.731875,11.303364,-1.247077,0,cluster1
0.879882,4.122281,-2.064605,24.802968,-24.776987,1.685285,21.560568,-2.274183,23.245854,-0.588897,0,cluster2
3.928291,-0.112583,-11.09725,63.751594,-48.570169,4.039142,71.608177,-17.03472,67.342135,-1.489564,0,cluster1
0,0,-21.650635,-14.722432,-2.598076,-21.650635,28.578838,21.650635,6.928203,21.650635,0,cluster2
0,0,0,6.928203,-3.942148,-0.677232,6.928203,0.677232,6.250971,0,0,cluster2
4.260845,2.130422,-4.260845,12.522727,2.369446,1.432406,10.392305,-3.562829,9.694288,-2.130422,0,cluster2
-1.087728,0,4.680001,14.427983,-12.917635,5.767729,1.804797,0,7.572526,0,0,cluster2
-0.348142,1.09812,-2.904649,343.465675,-315.441093,0,342.985897,-4.901704,344.101338,-1.229756,0,cluster2
-1.169134,-0.2702,3.119424,45.199598,-38.506954,1.248809,44.78737,-4.491208,39.045621,-4.43405,0,cluster2
-3.578417,10.652112,-7.856582,1.991858,-3.33593,0,-0.547328,-10.669433,4.804709,-6.391267,0,cluster1
-5.767729,5.767729,0,-4.035678,0,0,1.732051,0,1.732051,0,0,cluster2
0,0,0,3.464102,-1.44453,0,3.464102,0,3.464102,0,0,cluster2
-4.725035,1.784012,-6.491726,17.129982,-16.953313,2.513206,25.689778,-4.297218,25.570266,-6.200742,0,cluster2
0,0,0,3.464102,-1.44453,0,3.464102,0,3.464102,0,0,cluster2
-0.54906,3.031089,-0.54906,6.495191,-5.095693,3.031089,-3.147136,-6.062178,2.915042,-3.031089,0,cluster2
12.8293,-3.75855,-13.515192,16.321115,-4.165582,-9.07075,49.496816,-26.344493,32.908965,-3.75855,0,cluster1
-12.817176,6.408588,-6.408588,10.392305,4.964058,6.408588,16.800893,-12.817176,10.392305,0,0,cluster1
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-3.637307,3.637307,-3.637307,10.305702,-6.528099,-0.313501,10.305702,0.313501,11.810854,0,0,cluster2
-0.552524,0,-0.552524,15.588457,-11.575296,0,15.035933,0,15.035933,0,0,cluster2
0,0.041569,-4.260845,269.171088,-262.677629,-0.041569,272.7114,-4.302414,270.771503,-1.541525,0,cluster2
0,0,0,3.464102,-1.44453,0,3.464102,0,3.464102,0,0,cluster2
0,0,0,3.464102,-1.44453,0,3.464102,0,3.464102,0,0,cluster2
-1.243612,1.69741,-1.243612,6.962844,-5.656878,0.848705,9.962756,-1.69741,8.265346,-0.848705,0,cluster2
-0.069282,0.554256,-2.286307,16.211996,-10.215636,1.662769,17.805482,-3.325538,16.69697,0,0,cluster2
12.990381,0,4.330127,14.722432,8.660254,0,-6.928203,0,1.732051,-4.330127,0,cluster2
0,0,0,15.588457,0.301377,-1.664501,15.588457,-8.519958,13.923956,0,0,cluster2
-5.423051,4.676537,-0.746514,7.447818,-8.137175,0,11.377842,0,11.377842,0,0,cluster2
-0.53174,-0.530008,-4.456567,12.124356,-7.000949,0,11.062609,-3.39482,10.532601,0,0,cluster2
-4.122281,2.06114,0,40.495348,-34.661801,2.06114,36.373067,-2.06114,34.311926,0,0,cluster2
-5.959987,4.43405,-19.262137,5.750409,-2.946218,-4.43405,21.960672,-8.8681,13.092572,0,0,cluster1
3.382695,1.766692,-5.502725,77.509274,-63.587049,4.816833,74.621945,-14.152587,77.672086,-4.001037,0,cluster1
11.362253,2.511474,-3.75855,51.961524,-33.800972,9.900402,49.450051,-14.906029,51.74675,0,0,cluster1
0.453797,0.547328,-5.258506,33.227663,-27.842717,0.443405,34.072903,-7.059839,33.83388,-1.333679,0,cluster1
6.651075,1.245345,0,8.869832,5.352037,-1.245345,-3.186973,5.405731,10.115177,0,0,cluster2
0,0,0,15.796303,-6.472674,0,9.803408,0.588897,9.803408,5.403999,0,cluster2
-2.341733,2.04382,-4.96579,17.632277,-7.463407,0,13.246725,-2.606736,15.82748,-1.02191,0,cluster2
6.651075,1.254005,0,8.861172,5.352037,-1.254005,-3.186973,5.39707,10.115177,0,0,cluster2
1.957217,7.517101,-8.781498,16.004149,-1.835974,0,6.14878,-10.738715,15.813624,0,0,cluster1
0,0,0,6.928203,-4.797781,0,6.928203,0,6.928203,0,0,cluster2
-0.623538,-2.672554,-8.890617,26.483057,-18.286992,2.362517,26.910873,-11.057412,26.618157,-0.623538,0,cluster1
1.965878,1.177795,-7.525761,16.679649,-6.086427,4.76314,21.018437,-14.272099,18.645527,0,0,cluster1
-0.381051,6.547152,-8.019395,16.02147,-10.513548,0,5.837011,-15.224727,11.310292,-3.256256,0,cluster1
0.242487,-0.403568,-3.949076,42.4058,-29.888269,0.611414,41.984912,-6.403392,40.495348,0,0,cluster2
-3.464102,-6.928203,-3.464102,53.693575,-33.102955,0,46.765372,-20.78461,50.229473,-10.392305,0,cluster1
-5.239454,4.43405,3.628646,10.392305,-12.567761,4.43405,5.152851,0,9.586901,0,0,cluster2
0.74305,4.676537,-5.492333,16.974098,-4.411533,-1.558846,11.481765,-4.676537,13.040611,0,0,cluster2
0.66684,-3.031089,-4.373428,18.047969,-10.445998,1.84117,16.68831,-14.970115,18.5468,-7.066767,0,cluster1
0.408764,2.147743,-3.159261,20.221693,-17.031256,0.235559,16.96717,-3.379231,17.94751,1.801333,0,cluster2
0,-6.027537,2.009179,5.196152,-7.049447,4.018358,9.21451,-4.018358,5.196152,-6.027537,0,cluster2
-0.103923,0,9.093267,140.885013,-127.174098,-0.363731,131.531938,-9.301113,122.282787,-9.249151,0,cluster1
-0.185329,1.610807,-1.981466,13.475355,-9.269936,0.398372,14.052128,-3.025893,12.857013,-0.814064,0,cluster2
-9.844977,8.660254,-1.184723,1.732051,7.475531,0,0.547328,-8.660254,0.547328,8.660254,0,cluster2
0,0,0,6.928203,3.360179,-1.281718,6.928203,-5.12687,5.646486,0,0,cluster2
0.926647,-3.445049,-2.776477,18.39438,-14.677399,1.593487,16.672721,-1.054819,20.398362,-1.593487,0,cluster2
1.385641,5.542563,-8.313844,3.117691,0,0,-6.581793,-12.470766,0.34641,-1.385641,0,cluster1
2.539186,0,-1.479171,13.856406,-16.196407,0,12.377235,0,8.358877,0,0,cluster2
-2.424871,4.867063,-2.442192,3.464102,-1.515544,0,-1.402961,-2.442192,3.464102,-2.424871,0,cluster2
0.363731,-2.417943,-4.745819,107.096166,-96.710789,-0.339482,106.659689,-8.497441,106.82943,-3.654627,0,cluster1
-4.711178,10.600151,-5.888973,13.371432,-3.289164,-0.905863,0.415692,-6.160905,7.754391,0,0,cluster2
-2.04382,2.435263,0.318697,69.382491,-58.851622,1.214168,63.33417,-7.941453,61.804769,-3.464102,0,cluster2
-0.103923,0,9.110587,140.902333,-127.142922,-0.363731,131.531938,-9.318433,122.265467,-9.266472,0,cluster1
2.802458,0.905863,-7.290202,23.17484,-17.725808,1.939897,16.490856,-12.332202,21.311153,-7.136049,0,cluster1
2.979127,0,-2.979127,9.145228,-0.39664,8.937382,15.103483,-8.937382,12.124356,0,0,cluster1
0,0,-4.676537,12.124356,-1.829046,-0.769031,7.447818,-13.260581,11.355325,-4.676537,0,cluster1
3.143672,0,-3.853813,40.408745,-28.829986,3.516063,43.535097,-10.496228,38.87588,-3.498743,0,cluster1
-8.244562,-8.244562,-16.489124,6.928203,5.300075,-1.385641,-1.316359,-15.103483,5.542563,-16.489124,0,cluster1
0,0,9.612882,20.005187,-17.036452,9.612882,0.779423,0,10.392305,0,0,cluster2
1.659305,-0.124708,-0.249415,19.052559,-16.664061,0,24.172501,-1.784012,18.678436,-3.585345,0,cluster2
-8.206457,5.868188,-12.973061,11.708663,-11.544119,5.885509,19.918584,-4.343983,13.451107,-3.048409,0,cluster2
0.68416,-0.138564,-4.2314,38.105118,-27.944908,0.554256,38.304304,-6.28388,37.265073,-0.467654,0,cluster2
-2.092317,5.300075,-9.159085,24.283352,-9.020521,1.766692,18.657651,-8.833459,22.191035,0,0,cluster1
0,0,0,20.78461,-15.934867,0,20.78461,0,20.78461,0,0,cluster2
2.774745,-0.505759,-4.633236,19.43361,-11.92517,0.917987,23.486609,-5.10089,19.828518,-0.450333,0,cluster2
-2.866544,2.423139,2.293235,69.798183,-61.179499,1.018446,63.330706,-6.356626,61.333651,-3.862473,0,cluster2
3.152332,0,-1.558846,8.989344,5.622237,9.157353,15.259368,-13.868531,11.859352,0,0,cluster1
0,0,0,12.124356,3.050141,-1.117173,12.124356,-10.054555,11.007183,0,0,cluster1
-2.026499,-2.026499,-6.096819,5.80237,4.787388,5.37975,5.78505,-23.670206,1.014982,-8.123318,0,cluster1
0,0,0,5.196152,-2.771281,0,22.51666,0,5.196152,0,0,cluster2
1.607343,-2.992984,-2.992984,19.398969,-16.634616,1.385641,13.856406,-0.221703,20.562907,-2.771281,0,cluster2
-10.825318,21.650635,10.825318,16.02147,-13.795785,10.825318,-16.454483,-21.650635,-5.629165,-10.825318,0,cluster1
-21.827304,0,-2.58422,26.171288,-26.034456,19.243084,-14.899101,19.243084,4.343983,0,0,cluster2
-43.30127,43.30127,0,-39.837169,-1.299038,0,3.464102,0,3.464102,0,0,cluster2
1.62986,-0.867757,-4.572614,27.920659,-19.972278,3.810512,31.731171,-5.334716,27.815004,0,0,cluster2
-9.612882,9.612882,9.612882,1.732051,-9.612882,9.612882,-7.880831,0,1.732051,0,0,cluster2
-3.671948,11.033164,-3.689268,3.464102,-5.158047,3.671948,-7.569062,-7.361216,3.464102,0,0,cluster2
-11.551047,15.744342,-6.302933,5.196152,-9.453533,5.248114,-6.354894,0,4.141333,0,0,cluster2
-0.105655,0,0.621806,21.962404,-11.540655,-0.727461,18.219442,-2.927166,18.946904,0.727461,0,cluster2
1.044427,-0.635663,-1.924308,26.621621,-20.561175,0,27.601962,-3.458905,29.217965,0.554256,0,cluster2
-0.124708,6.387803,-9.221438,17.632277,-14.275563,6.387803,18.196926,-12.103571,17.133447,-4.070319,0,cluster1
0,8.746857,-6.564473,16.870175,-15.647347,6.204206,12.488086,-8.38659,14.310204,-4.382089,0,cluster1
0.938772,0.779423,0.121244,142.029898,-129.056838,1.508616,137.824479,-2.757425,138.952044,0.606218,0,cluster2
0,0,0,17.320508,-9.959292,0,17.320508,0,17.320508,0,0,cluster2
-1.356196,5.745213,-7.418374,31.753687,-19.350472,0.59929,24.05299,-6.062178,26.379134,0,0,cluster2
-4.018358,0,-4.018358,6.928203,1.347536,3.242399,6.928203,-7.278077,6.152244,4.018358,0,cluster2
1.293842,3.048409,-0.230363,18.636867,-9.9489,0,13.83389,-6.096819,12.309685,-4.572614,0,cluster2
-2.504545,-0.12644,-8.156227,14.202817,-10.129033,3.308217,22.483752,-8.798818,17.957903,-2.182384,0,cluster1
-8.542475,6.651075,-28.51302,-0.900666,4.065123,-6.651075,23.812235,-13.319471,10.510084,0,0,cluster1
-34.641016,34.641016,0,-27.712813,-3.897114,0,6.928203,0,6.928203,0,0,cluster2
-21.650635,21.650635,0,-19.918584,0,0,1.732051,0,1.732051,0,0,cluster2
-0.902398,0,-7.484192,59.686471,-47.834047,2.823243,59.702059,-8.452408,58.766752,0.935307,0,cluster1
-4.122281,8.244562,0,15.588457,-12.702861,4.122281,7.343895,-8.244562,15.588457,0,0,cluster2
-0.103923,0,9.075946,140.867692,-127.078836,-0.363731,131.531938,-9.283792,122.300108,-9.231831,0,cluster1
-3.325538,3.325538,3.325538,1.732051,-3.325538,3.325538,-1.593487,0,1.732051,0,0,cluster2
-0.860829,0,-6.559276,56.620741,-46.533277,2.286307,58.011578,-10.23642,56.885745,-1.143154,0,cluster1
-0.069282,0.554256,-2.286307,16.211996,-10.605347,1.662769,17.805482,-3.325538,16.69697,0,0,cluster2
-4.040875,3.39482,-7.435694,19.052559,-16.482195,6.789639,18.406504,-6.789639,15.011684,-6.789639,0,cluster1
-4.040875,3.39482,-7.435694,19.052559,-16.482195,6.789639,18.406504,-6.789639,15.011684,-6.789639,0,cluster1
-3.06573,4.156922,-9.301113,14.895637,-11.878404,0,15.986829,-6.235383,15.986829,0,0,cluster2
1.591755,0,-8.021127,10.201779,3.521259,1.922576,13.71611,-15.380611,11.793534,-1.922576,0,cluster1
-2.811118,0.484974,-2.326144,13.371432,-8.862904,0,11.530262,0,11.530262,0,0,cluster2
-2.393694,0.581969,-8.972023,69.306281,-61.908692,5.317396,73.7819,-9.058626,69.96446,-2.857884,0,cluster1
0.284056,2.979127,-5.597988,82.736603,-72.247303,1.676625,79.525381,-11.545851,82.414442,-1.195115,0,cluster1
0.109119,0.053694,-1.588291,21.077326,-13.447642,-0.798475,21.240139,-4.158654,20.529998,-0.173205,0,cluster2
0.652983,0.207846,-3.341126,42.521847,-31.838558,0.583701,42.048997,-5.998092,40.883327,-1.299038,0,cluster2
-1.269593,-2.009179,-4.283362,18.810072,-8.769373,0.987269,21.489554,-12.003112,20.502285,-3.983717,0,cluster1
0.519615,0,-2.598076,12.817176,-9.372127,-1.558846,16.454483,-0.519615,13.336791,-0.519615,0,cluster2
-0.348142,1.09812,-2.887329,345.197726,-317.008599,0,344.735268,-4.849742,345.833389,-1.212436,0,cluster2
0.304841,0.299645,-5.348573,74.131775,-62.352097,3.74123,77.646106,-9.278596,75.035905,-0.415692,0,cluster1
-0.516151,0.796743,-1.711266,16.385201,-9.136568,0.398372,15.072306,-2.805922,14.673934,0,0,cluster2
-1.302502,-1.195115,-4.853206,30.428669,-24.967512,1.053087,31.589143,-7.118729,32.65955,-5.923614,0,cluster1
0.363731,3.342858,-4.988306,19.258673,-9.545332,1.539793,14.722432,-11.379574,18.617814,-1.351,0,cluster1
-0.259808,-0.536936,1.385641,14.30674,-7.98129,1.073872,11.344933,-1.628128,10.23642,-2.182384,0,cluster2
-0.259808,-0.536936,1.385641,14.30674,-7.98129,1.073872,11.344933,-1.628128,10.23642,-2.182384,0,cluster2
-1.394301,0.627002,-3.0155,35.247234,-24.246979,1.472243,28.556322,-8.881957,25.147646,-3.689268,0,cluster1
0.339482,0.064086,-5.203081,268.906084,-263.1678,-0.046765,272.66983,-4.740623,270.556728,-2.130422,0,cluster2
-2.126958,0.398372,-2.126958,31.575286,-27.168949,-0.258076,30.660763,0.673768,30.402688,-0.398372,0,cluster2
-5.248114,10.496228,0,6.928203,-9.973149,5.248114,-3.568025,-5.248114,6.928203,0,0,cluster2
-0.387979,0,-4.718106,31.176915,-16.619027,4.330127,30.788935,-8.660254,28.623872,-2.165064,0,cluster1
-34.641016,34.641016,0,-32.908965,0,0,1.732051,0,1.732051,0,0,cluster2
-43.30127,43.30127,0,-41.569219,0,0,1.732051,0,1.732051,0,0,cluster2
-0.523079,0.297913,-4.08764,28.059223,-17.627081,2.906381,31.939017,-9.540136,27.2798,-1.02191,0,cluster1
-1.524205,3.06573,-6.114139,8.244562,-2.823243,3.048409,0.606218,-7.638344,5.196152,-1.524205,0,cluster1
0.043301,0.360267,-5.170172,38.31816,-32.825827,0.907595,39.499419,-7.134317,39.121832,-2.026499,0,cluster1
-0.730925,1.645448,-1.118905,32.230001,-28.483576,1.136225,29.631925,-1.90872,30.317817,-0.952628,0,cluster2
-2.355589,1.195115,-4.728499,17.251226,-18.207318,1.177795,20.767289,-2.37291,19.606815,-1.177795,0,cluster2
0,10.184459,-10.184459,6.928203,-2.598076,0,-3.256256,-10.184459,6.928203,0,0,cluster1
-1.617735,0,-1.617735,12.124356,-8.199529,0,10.50662,0,10.50662,0,0,cluster2
-4.64536,0,-18.501767,5.196152,-5.156315,0,24.799503,-10.392305,14.407199,-3.464102,0,cluster1
-0.613146,0,-0.613146,8.660254,-5.485405,0,8.047108,0,8.047108,0,0,cluster2
0.729193,7.794229,-7.065035,15.415252,-4.699054,1.558846,8.350217,-12.470766,13.026754,1.558846,0,cluster1
-34.641016,34.641016,0,-20.78461,-8.083481,0,13.856406,0,13.856406,0,0,cluster2
-13.497872,-8.140639,-1.590023,24.248711,-9.659647,6.096819,18.891478,-6.417248,22.961798,-4.070319,0,cluster2
6.651075,0,6.651075,15.034201,0,6.651075,-11.570099,6.651075,8.383126,0,0,cluster2
5.092229,0.374123,-10.555118,12.643971,-9.512423,6.408588,14.906029,-9.612882,8.871564,-6.408588,0,cluster1
0,0,0,1.732051,0,0,1.732051,0,1.732051,0,0,cluster2
-5.715768,-2.234346,-1.094656,24.248711,-13.163586,2.199705,21.512071,-2.029964,22.984314,0,0,cluster2
0.829652,-1.454923,-2.66043,24.248711,-15.888102,0.727461,19.986134,-3.490082,21.441057,1.454923,0,cluster2
1.143154,-0.207846,-1.965878,40.876399,-32.810238,1.454923,39.941092,-2.693339,39.317553,0,0,cluster2
-1.337143,1.475707,-2.348661,30.01644,-24.886106,0.474582,26.621621,-3.498743,28.57191,-1.160474,0,cluster2
0.838313,0.69282,0.419156,57.49023,-46.815601,1.354464,53.045788,-2.497617,54.417572,0.900666,0,cluster2
-1.879275,0.239023,2.842295,141.662704,-134.628845,1.661037,141.759698,-4.801245,136.471747,-3.845153,0,cluster2
-2.875204,2.892525,-8.642934,2.996448,-3.89365,-0.502295,6.356626,-14.393342,8.746857,0,0,cluster1
2.632717,2.738372,-4.399409,65.694955,-51.994433,4.948469,68.433327,-7.775176,63.87457,0.866025,0,cluster1
0,6.651075,-6.651075,10.392305,-7.274613,0,3.74123,-6.651075,10.392305,0,0,cluster2
2.546115,1.71473,-9.456997,15.605778,-7.27981,3.429461,13.007702,-13.717842,14.722432,-3.429461,0,cluster1
0.109119,0.244219,-1.986662,20.921442,-13.497872,-1.006322,21.084254,-4.816833,20.512678,-0.190526,0,cluster2
-0.258076,0,-0.621806,25.617031,-23.138467,1.472243,26.813879,-1.454923,24.250443,-1.835974,0,cluster2
-1.558846,7.326575,-6.287344,112.410097,-101.243566,-0.150688,105.083522,-11.887065,110.700563,-1.03923,0,cluster1
-1.290378,-2.009179,-4.304146,18.775431,-9.084606,1.004589,21.503411,-12.055074,20.498821,-4.018358,0,cluster1
0,-9.110587,-9.110587,11.674022,-4.482547,7.461675,29.895197,-16.572262,19.135697,-9.110587,0,cluster1
-3.21815,7.309254,-8.102534,23.555891,-21.782271,2.045552,22.745291,-14.187228,17.498909,-9.716805,0,cluster1
-2.416211,-0.458993,-2.875204,39.282912,-38.364925,2.875204,47.908525,-2.875204,44.574328,-2.875204,0,cluster2
8.8681,4.177707,-4.690394,31.384761,-5.947862,4.43405,13.392217,-11.085125,22.003973,-4.43405,0,cluster1
-0.46419,2.563435,-5.59106,13.856406,-9.325362,-0.232095,9.547064,-7.458211,13.160122,-2.563435,0,cluster1
-1.84117,1.065211,-1.62986,36.624214,-30.208698,0.542132,35.190076,-1.162206,36.13924,-1.316359,0,cluster2
0,7.361216,-9.19719,8.556331,-9.136568,3.671948,3.031089,-9.19719,6.720357,-1.835974,0,cluster1
-1.588291,2.355589,-0.410496,15.588457,-12.881262,1.177795,12.822372,-2.355589,15.177961,0,0,cluster2
-8.862904,6.928203,-29.647514,-1.732051,5.570275,-6.928203,24.046061,-13.856406,10.189655,0,0,cluster1
-9.183333,7.205331,-30.816648,-2.563435,6.375679,-7.205331,24.279888,-14.427983,9.869226,0,0,cluster1
