@relation 'chess_king_rook_king_pawn-weka.filters.unsupervised.instance.Randomize-S250-weka.filters.unsupervised.instance.RemovePercentage-P34.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-V-R6,4,10,18,23,32'

@attribute '0.346bxqsq=t-0.326rkxwp=t+0.29 wknck=t+0.284katri=n+0.269rxmsq=t...' numeric
@attribute '-0.326katri=b-0.307 hdchk=t-0.295bkon8=t-0.291bkblk=t+0.288rkxwp=t...' numeric
@attribute '0.395 skrxp=t-0.368bkxbq=t+0.335wknck=t+0.301bxqsq=t+0.296thrsk=t...' numeric
@attribute '0.602 hdchk=t-0.359bkxbq=t-0.301wknck=t-0.253katri=b+0.22 skach=t...' numeric
@attribute '-0.309bkblk=t-0.301skewr=f+0.28 wknck=t-0.27rimmx=t-0.264reskr=t...' numeric
@attribute outcome {won,nowin}

@data
-0.057557,0.093247,-0.065853,0.381532,-0.704793,won
-0.419995,1.278257,1.093564,-0.306227,-0.410799,won
0.907446,1.108739,-0.873374,0.325531,0.071676,nowin
-0.115213,1.541105,0.110309,-0.944124,0.505795,nowin
-2.971986,-2.884407,2.529481,0.442248,-1.922971,won
-0.673409,-1.530551,3.352486,0.178811,0.243215,nowin
-0.778613,-3.052738,2.035324,-1.948604,0.801762,nowin
0.703721,0.711179,-0.155283,-0.875049,-0.164504,won
-1.539622,1.316391,0.587018,-0.113428,0.463821,nowin
-1.552357,-1.733173,0.432601,0.313943,0.755671,nowin
-1.777805,1.823026,0.415277,0.834481,1.269249,won
-0.027266,0.188518,1.086344,1.563031,-0.892072,won
-1.402702,0.609006,-0.452778,-1.052167,-0.310871,nowin
0.152689,-0.556347,2.384005,0.011026,0.504298,nowin
0.978096,-1.391659,-0.955241,-0.570922,0.041704,nowin
1.566473,1.644971,-0.342734,-0.709654,-0.837183,won
-0.032947,0.535985,0.151132,0.404635,-0.60856,won
0.69152,1.462179,1.253648,-0.323877,0.829791,nowin
-0.331437,0.528925,2.09641,0.42342,0.511443,won
-1.127899,0.803978,1.531429,-0.927636,0.982667,nowin
-0.086659,0.984592,-0.689286,-0.216455,0.657583,won
-1.421251,-1.278319,0.581771,0.311968,0.198754,nowin
-0.536239,-0.270901,-1.023967,-0.01638,-1.071262,won
0.73033,0.624606,1.587246,0.73605,0.727395,won
1.130616,-0.850361,-1.034206,-0.839719,-1.376778,nowin
-1.329598,-1.203041,-0.336389,0.143522,0.564711,nowin
0.415013,2.306097,-0.881169,-0.359789,-0.613477,won
1.06632,-0.349638,-0.974515,-1.136584,0.680204,nowin
-1.561599,1.129882,0.873312,-0.339924,0.746573,won
1.203846,0.160138,0.608724,0.645506,0.29202,nowin
0.07867,-0.240571,-0.299727,-0.078403,-0.513171,nowin
1.867402,0.417512,-1.64327,-0.377308,-1.692122,nowin
-2.099503,1.803736,0.226226,0.525519,1.763054,won
1.511419,-2.097849,-0.04817,-0.95626,0.418722,nowin
-1.578948,1.099935,-1.324032,-0.109394,-0.137883,won
-0.159509,0.559562,1.161648,0.758518,-0.615347,won
-0.893613,-0.165826,1.682177,0.320552,-0.26751,won
0.766529,0.469779,-0.114966,-0.637796,0.525859,nowin
-0.961108,-0.184566,1.084161,1.019263,-1.936484,won
-0.651135,-3.59704,1.983046,-1.429081,0.679604,nowin
-1.905259,0.866706,-1.439754,-0.610278,-0.320388,won
3.415486,-0.54293,-0.204673,-1.064859,0.003738,nowin
-2.02775,2.755281,0.400516,0.448964,-0.64028,won
-2.168737,0.055728,1.633272,-0.182951,-0.520411,won
0.68061,0.910516,-0.139342,-0.395971,0.04836,nowin
0.481641,-0.160217,-0.743731,0.398244,-0.82835,won
-1.466136,0.856354,-0.740431,0.334664,1.093059,won
-0.988304,-0.648622,4.154657,1.041124,-0.361651,won
-1.077095,0.706278,-0.446505,0.082429,0.468645,won
-1.168482,-0.574283,-0.230147,0.197449,-0.304509,won
-2.128755,0.514075,-0.483269,-0.866307,0.165476,won
1.777192,0.96394,0.775926,0.488825,0.18643,won
-1.202802,-0.059456,-0.317293,0.017535,-1.206252,won
-0.255075,2.804331,-1.449047,-0.570798,-0.946355,won
0.336921,0.227647,-1.169181,0.328153,0.268646,won
0.827609,-0.0632,0.920315,0.238205,1.532142,nowin
-0.501428,0.264535,-1.143299,0.392918,0.24843,won
-0.943063,-0.388568,-1.381457,-0.449085,-0.415014,won
-1.09443,1.44224,-1.320599,-0.010018,0.413431,won
2.383148,0.16369,-0.67758,0.233565,-0.014366,won
-0.486156,-0.087996,0.620413,1.089032,-0.980283,won
-1.262901,-0.16983,-0.392167,0.038022,-1.128673,won
-2.158704,0.953907,-0.141444,0.629364,0.336739,won
-1.680536,1.767128,-0.408727,0.345028,-1.075443,won
0.333328,-2.263035,-0.65577,-0.986722,-0.808907,nowin
-0.719264,0.330313,-0.738044,0.221141,0.458701,won
2.002952,0.35568,0.881767,0.101746,1.170729,nowin
0.183781,-0.556883,0.227463,0.233702,0.745006,nowin
-0.978845,-0.349352,-1.069605,-0.073151,-0.771869,won
-0.385383,1.172153,2.747055,-0.29141,-0.791735,won
-0.283328,0.82075,-0.124961,-0.569632,-0.45688,nowin
-0.585382,1.483826,-1.028105,0.371037,-0.121798,won
0.231056,0.884973,0.448852,0.807012,-1.584426,won
-0.565317,-0.185828,-0.814801,0.123818,-0.319525,won
1.143004,-1.295444,0.618506,-0.466184,-0.09322,nowin
-2.154984,0.431579,-0.330385,0.161653,0.237382,won
-0.554871,1.804399,-0.351651,0.123061,-0.359432,won
-0.787653,1.403896,-1.197228,-0.531665,-0.826664,won
-0.298313,-0.781596,0.154997,-0.438613,0.617206,won
1.377207,1.826323,2.046301,0.186355,0.495895,nowin
2.548151,-0.588707,0.75717,0.516861,-0.878938,nowin
1.202731,-0.192968,-0.023839,-0.722688,0.20966,nowin
-0.337159,1.486051,-0.240098,0.695717,0.997418,won
-0.296873,-0.102344,-0.283029,1.165668,-0.855173,won
-0.549358,1.182042,0.310186,0.174731,1.717098,nowin
-0.719714,-0.23067,0.70191,0.32321,-0.11725,won
0.186509,-0.245965,0.333474,-0.190738,1.712018,won
-0.909896,-0.957569,-1.76458,-0.126388,0.036002,won
0.14212,-2.110623,0.361548,-1.193941,-0.767442,nowin
-1.465002,0.386282,-1.446656,-0.944325,-0.207007,won
1.511767,2.269455,-0.258115,0.043228,-1.324558,nowin
0.613409,-0.584732,0.691569,-0.013537,1.089169,nowin
-0.706832,-0.920484,-1.63705,-0.192836,-0.054874,won
-1.616629,-2.166021,0.47387,-0.829864,-0.951279,won
2.901535,-0.633983,1.17681,-0.938411,1.084907,nowin
-1.28402,1.363446,-1.33236,-0.238657,0.06669,won
0.641662,-0.768228,1.148199,-0.338411,-0.83254,won
0.140272,2.120055,0.37132,-0.578112,-0.46428,nowin
1.626913,1.213831,1.926433,-0.343109,0.350611,nowin
-0.147091,0.224848,-1.174577,0.300696,-0.115687,won
1.205225,-1.35323,-1.861032,-0.132663,0.040543,nowin
1.644084,-1.710673,0.781897,-1.028165,0.451344,nowin
-1.954374,1.036377,-0.554922,0.702999,0.641101,won
-1.528051,-1.483762,0.474542,0.188546,0.308405,nowin
-0.037205,-0.828467,2.1972,-0.366114,-0.385941,nowin
-0.952975,1.573951,-0.683474,0.215297,-0.446586,nowin
-0.420077,0.158567,-0.266508,0.693719,-1.205932,won
-0.196795,-0.148423,-0.230313,1.10284,0.613633,won
-1.054737,1.196782,-0.20406,0.274143,-0.016989,won
-1.626236,-2.035367,0.565794,-0.716271,-1.801428,won
-0.558173,2.383302,-1.108845,0.289374,0.270873,won
-1.141472,1.04939,-0.648846,0.150679,0.632099,nowin
0.303953,-2.243774,-1.942037,-1.334841,-0.111183,won
-0.143873,0.371014,-0.394804,0.895469,-0.148086,won
-0.954282,-0.052751,-0.001401,0.449192,0.138465,won
-1.08576,1.8802,0.277794,-0.272367,-0.501095,won
-0.280412,-1.950738,-1.022046,-1.07504,0.330681,won
-1.354457,-0.063199,2.254889,0.031438,0.758401,nowin
0.114003,-0.851249,0.15909,0.386157,0.110562,nowin
-1.420722,-0.846099,0.480114,0.792623,-0.54316,won
1.665848,0.592413,-0.00276,-0.316021,0.802975,nowin
-1.091993,1.739073,0.927901,0.298283,0.348264,won
-1.38773,-1.264423,0.836481,-0.589925,-1.805719,won
1.166493,1.86789,0.732623,-0.751248,-0.376483,nowin
-1.802733,2.973587,-0.033611,0.364693,0.52061,won
1.256522,1.104128,0.800586,0.147986,0.463284,nowin
-0.198268,-0.265914,2.681351,0.204265,0.498787,won
-1.392865,-1.421934,1.338371,1.598606,-1.727462,won
1.896924,0.941462,0.785916,-0.647479,0.237322,nowin
3.310577,1.130045,1.315022,0.015275,0.642894,won
-1.133233,-0.554744,1.289957,0.956188,-0.961388,won
2.406901,2.326153,0.47805,-0.632756,-0.763905,nowin
2.152405,1.01591,-0.783408,-1.556808,-0.006867,nowin
-0.641653,-0.606828,-1.395374,0.491644,-0.405567,won
-0.965328,1.01529,-0.931975,0.087918,0.659061,won
-0.586123,2.059932,1.251617,0.179767,-0.83521,won
-1.881591,-2.558075,1.105819,-0.453199,-1.076228,won
-0.940743,-0.249386,-0.045691,0.93621,0.459459,won
-0.423251,-1.134285,-1.781863,-1.21034,0.177756,won
0.466785,-0.122335,-0.656005,0.547765,-1.262843,won
2.275651,0.665932,-0.637886,0.176346,0.922412,won
-0.785095,-0.458996,1.727639,-0.2366,-1.510017,nowin
-0.609608,-5.928518,1.35806,-2.354397,-1.494366,nowin
-1.015746,0.547453,0.301165,0.959979,0.526201,won
0.695171,0.650326,-0.996944,-0.25421,-1.004141,won
0.660023,0.138777,-0.370224,-0.738285,0.396269,nowin
1.407629,0.652544,0.471875,-0.208852,0.345982,nowin
-1.098739,1.421626,-1.072226,-0.053441,0.280619,won
-0.44702,-0.602601,-0.104323,-0.128471,1.334799,nowin
0.94977,0.449004,0.209387,0.15601,1.245087,nowin
-0.609329,1.071218,0.306342,0.808629,-0.208868,won
-0.459209,-1.009019,3.581232,0.430553,0.686188,nowin
-0.772118,-0.380321,1.770703,0.595247,-0.153197,won
0.495907,0.45568,-0.064697,-0.633928,-0.12598,nowin
0.88401,-0.667141,0.048146,0.713449,-0.232883,nowin
1.00059,0.677335,0.593227,-0.328731,0.401877,nowin
-1.80128,-1.357559,0.835285,-0.101858,0.454093,nowin
2.705617,-0.229104,0.343585,-0.050792,-0.527134,nowin
0.422288,0.214061,0.49815,0.360048,0.740715,nowin
-0.357769,0.042809,-0.448506,0.792227,-0.047561,won
1.815439,0.573039,-0.599377,-0.048426,-0.076168,won
-0.746908,0.336966,1.312907,1.271005,-1.493511,won
0.322926,-0.284856,0.262391,-0.066993,1.004284,nowin
-0.312846,0.854078,-0.732866,0.06979,-0.276367,won
-1.269611,1.044022,-0.553498,-0.417797,0.350531,nowin
-1.370556,-0.584383,0.882403,-0.378605,-0.728241,nowin
-2.212797,1.524242,0.465806,0.53308,-0.03664,won
0.661075,0.326619,-0.432391,-0.285375,0.191154,nowin
2.126924,0.942119,1.0395,-0.08611,-0.128528,nowin
0.935107,-0.565443,0.88062,0.295424,0.595363,nowin
-1.787891,0.803525,-0.837224,-0.374952,-1.118555,won
0.442479,-0.371747,-0.697946,0.673162,-0.815578,won
1.282921,-2.467225,0.894879,-2.787305,-0.99334,nowin
-0.103904,0.107377,-1.234259,-0.293433,0.315681,won
0.093831,-0.388803,-1.517828,-1.553912,0.950698,nowin
-1.407458,1.860911,0.088743,-0.581328,-0.00729,won
-1.862629,-1.198735,0.087615,-0.979408,0.396537,won
-1.207644,-0.785814,-0.184363,0.472367,-0.291736,won
3.382155,-0.870773,0.814193,0.231761,-0.973213,nowin
0.079664,0.196106,0.533225,0.2775,1.312157,won
0.090798,-0.58937,-0.493463,0.196516,-1.04569,nowin
-0.164988,-0.832945,-0.52403,0.072501,0.941737,nowin
1.877132,-0.719206,0.026183,-0.073776,0.166398,nowin
-0.497707,-0.257793,-1.33224,-0.074792,0.149073,won
-0.103309,-0.766069,-1.336864,0.422443,-0.828951,won
-0.478663,2.636335,0.400906,-0.075561,-1.097531,won
0.990725,-0.307015,-1.072149,-0.250581,0.254332,nowin
2.055761,0.00682,-0.961926,-0.843353,-0.382706,nowin
-0.976081,0.09049,-0.713333,-0.377423,0.44647,won
0.998197,-1.491416,-0.513572,-0.982012,-1.205905,nowin
0.343248,-0.434984,-1.668596,0.154713,-0.628238,won
-2.077332,-1.051772,0.827583,-0.168666,0.020522,nowin
-0.192434,0.317578,1.454038,1.214478,-1.209207,won
3.218783,2.048109,-0.617087,0.140496,-1.274796,won
-0.283507,0.263739,-1.103495,0.17695,0.592047,won
1.386539,0.549299,1.209706,0.511318,0.760849,nowin
1.260865,-0.553272,0.694862,0.312022,-0.002152,nowin
-0.095897,1.126121,2.464565,1.042713,0.474305,won
-1.550476,-4.278546,0.490585,-1.732695,0.516118,won
-0.266864,-0.404041,0.733151,0.038537,-0.65846,nowin
-1.370148,0.304831,0.524767,1.068523,-0.257139,won
0.100668,-0.150308,0.148761,0.374623,-0.907078,nowin
-1.23003,1.798722,-1.651692,-0.578968,-0.290142,won
-0.982728,0.068396,-0.366959,0.888317,-0.335283,won
-1.106849,1.776955,1.015626,0.447804,-0.086228,won
-0.402034,-0.217911,-1.003154,-0.143993,0.288311,won
1.6962,0.168943,0.992382,0.190636,1.053806,nowin
0.817282,0.064404,3.864742,0.377649,-0.148412,won
-0.670859,-0.542832,0.695058,0.851074,-1.154624,won
1.376656,-1.085962,-1.838839,-1.554913,-0.466757,nowin
4.154824,1.513396,-0.517668,-0.54211,-1.682354,nowin
-0.664969,0.958915,-0.882332,0.02933,0.645366,won
1.173613,0.2055,1.151307,0.42177,0.591072,nowin
-0.418137,-0.798099,-0.995272,0.24855,0.999059,won
-0.697251,0.044614,-0.504954,0.734929,0.751049,won
-0.88508,2.112571,0.395729,0.075789,-0.362462,won
0.12736,-0.04945,0.506478,0.489312,0.536141,nowin
-0.298813,-0.73002,-0.340119,-0.062336,-1.56398,nowin
-1.627891,1.198252,0.510103,-0.262421,0.399096,won
0.776374,1.946792,1.075754,-0.283091,-0.369221,won
1.388204,-0.000568,-0.687445,-0.445019,0.168001,nowin
0.685381,0.576031,-0.39045,-0.410772,-0.256111,nowin
-0.436359,-0.416618,-0.58457,0.802758,0.206629,nowin
-0.431871,2.736552,-0.073553,-0.608607,0.009261,won
0.06444,0.500872,-0.263076,0.793094,-0.654617,won
-0.697861,-0.241854,-1.595201,0.434426,-0.01408,won
1.91178,0.903581,0.698191,-0.797,0.671814,nowin
-0.245775,-0.300795,-0.004681,-0.681633,-1.073326,nowin
1.791133,0.323627,-0.641318,0.07697,0.371098,won
-0.797127,-1.483505,1.518781,-0.526552,-0.800364,nowin
-1.414498,0.656654,0.112453,0.958807,0.003913,won
0.150392,0.022228,0.378072,0.201721,-0.18432,nowin
-1.970967,-2.126334,0.505148,-0.737642,-0.587162,won
-0.197928,-1.038988,2.226342,-0.364462,0.769058,nowin
-1.563929,1.066979,0.545077,0.011969,0.911086,nowin
0.180432,0.727247,-1.679609,0.399289,-0.07471,won
-1.483578,0.946491,-1.169989,-0.327094,-0.542143,won
-0.237277,0.453515,0.56461,0.331,-0.912922,won
-1.769044,-0.83664,0.917406,1.257464,-1.295078,won
0.658804,-0.232075,-0.004322,-0.859104,0.227036,nowin
-0.23014,-0.715999,-0.815285,-0.238427,1.035596,won
0.340492,0.195085,-0.255373,0.859903,-0.221046,nowin
1.659728,1.286166,-0.995768,-0.888288,-0.476577,nowin
-1.39045,1.304281,-0.284124,0.670596,0.043647,won
0.264445,0.305863,0.298243,0.838994,-0.6551,won
-1.378396,0.858417,-0.410837,-1.177563,-0.758137,nowin
-0.734602,-0.688633,3.882609,0.449221,0.338821,nowin
-0.186308,-1.066743,-0.671721,0.22972,-0.554669,nowin
-1.01583,2.320254,-1.422947,-0.327226,0.152831,won
-0.45296,2.633307,0.664279,0.111564,0.424128,won
1.089802,-0.109059,-0.764331,0.231236,-0.473409,nowin
0.818315,-0.379971,-1.794831,0.229965,0.804835,won
-3.8981,-3.607635,2.011555,-0.577241,-0.499717,nowin
1.030773,0.538676,-0.174842,0.192574,0.115252,nowin
-0.412934,-0.767106,0.051871,1.138887,0.023214,won
0.95143,-2.115806,-1.34559,-1.740135,0.771387,nowin
-1.494513,-0.176801,0.470808,0.741573,-1.443224,won
0.363302,0.230302,0.489411,1.196505,-0.132174,nowin
-0.001362,-1.462344,-0.339937,0.048343,1.098689,nowin
-0.436117,-2.757917,1.809616,-1.622543,-0.28873,nowin
0.172755,0.303207,-0.189413,-0.356255,-0.325991,nowin
-0.108739,-0.096454,-1.393442,-0.19464,-0.838939,won
-0.623078,-0.338729,0.314944,0.245593,-0.126272,won
0.349292,-0.226471,-0.349996,-0.082271,0.138668,nowin
0.209939,-0.486601,-0.11161,0.944056,-1.895592,won
-1.420437,1.402337,-1.261277,-0.362403,0.774424,won
0.046738,1.692889,3.015605,-0.255635,-0.005145,won
-0.878977,0.428364,1.128744,-0.511835,1.284244,nowin
1.053292,0.692231,0.503152,-0.11663,0.7101,nowin
2.837387,0.578578,0.003511,0.009429,0.426028,nowin
-0.172488,0.100988,-0.188372,0.977443,0.166367,won
-0.71355,1.227107,-0.68778,-0.730656,1.088303,nowin
-1.538987,-1.211013,0.886093,-0.237867,-0.402862,nowin
3.168955,0.278068,0.529808,4.050763,-0.21952,nowin
0.969502,-0.879657,1.398319,0.791309,0.544112,nowin
-0.268864,-0.767771,-1.422238,1.1697,0.024349,nowin
0.327694,-1.298762,-1.333429,-0.886169,1.174258,won
0.672496,1.109709,1.160116,0.035069,0.77477,nowin
0.013769,-0.832352,1.719845,-0.594084,1.027821,won
-1.628956,0.533338,-0.554811,0.544251,0.047939,won
0.363213,1.247625,0.820312,1.143146,-0.93841,won
1.696655,-0.668233,0.276899,0.656708,0.966821,nowin
0.132179,0.065227,-0.387102,0.962278,0.285485,nowin
0.258771,0.0544,1.48927,-0.376963,-0.243128,won
0.879828,1.476817,-1.225506,-0.556062,-0.125378,won
1.818356,0.876708,1.303213,0.398592,1.003942,nowin
-1.667391,-2.036543,1.334564,-0.201457,-0.633254,won
1.005581,-0.344897,-1.159875,-0.400102,0.688825,nowin
-1.492933,-0.477385,-0.641486,-0.547287,1.101686,nowin
-2.669357,-0.893765,0.743741,-1.387285,0.270464,nowin
-1.28016,0.669193,-0.574035,0.148876,0.559521,won
0.937133,1.017892,1.133035,1.025231,-1.144977,nowin
1.021262,0.990367,0.41762,-0.05561,0.385232,nowin
3.223233,-0.614694,1.365861,-0.629449,0.591102,nowin
-0.751816,-1.719,1.93638,-1.066653,0.793135,nowin
1.9251,1.070541,1.354992,0.430575,0.199366,nowin
-0.267916,-4.75444,2.07008,-2.769268,1.1331,nowin
-1.162249,-0.433157,-0.880253,-0.3732,-1.153868,won
1.502222,1.221811,-0.186853,-0.291864,0.646024,nowin
1.590619,-0.871632,0.084058,-1.826266,0.073552,nowin
0.074047,0.370218,-0.354999,0.679501,0.195531,won
0.195788,0.374885,-0.317819,-0.643846,-1.046452,nowin
-0.469597,-3.095501,-0.449977,-2.080282,-0.682976,nowin
1.624742,1.126916,1.305349,0.489164,0.21306,nowin
-0.628391,0.028709,-0.398237,0.796094,-0.6994,won
-1.279248,1.028961,-1.583468,-0.253458,-0.237781,won
-0.737023,-0.453384,-1.549416,0.709344,-0.001307,won
-0.66596,-0.85624,-1.437315,0.61704,0.041698,won
-1.300613,1.41884,-0.111009,-1.049566,0.392571,nowin
-2.237523,1.123061,-0.088692,0.504494,-0.609744,won
0.839282,-1.491211,-1.386093,-1.182506,-2.28545,nowin
1.721241,-0.648149,-0.829562,-0.037582,-0.571933,nowin
0.998538,0.661471,-0.352891,-0.78693,0.931651,won
0.410805,-0.457969,-1.846396,0.217294,0.114477,won
0.189226,-0.048222,0.61813,0.780313,-0.501566,nowin
0.350201,-0.239454,0.836323,1.090926,0.159628,nowin
-1.325503,-1.728827,0.512027,-1.169428,-0.196079,nowin
1.736097,-0.68603,-0.917287,-0.187103,-0.13744,nowin
0.700237,0.53815,-0.478175,-0.560293,0.178381,nowin
-0.226884,1.696543,2.060142,0.665686,0.447042,won
-0.849967,1.265998,-0.616697,-0.854401,1.796037,nowin
0.206377,-0.188521,3.0956,0.98237,-1.430447,won
-0.514132,0.298289,1.264986,0.905516,-0.715401,won
1.287326,0.742134,-0.427185,0.251834,0.356129,nowin
-0.848422,2.741569,-0.719742,0.457563,-0.510987,won
-0.074691,-2.453499,-1.9527,-1.117222,0.7002,won
0.384177,0.109044,2.046516,-1.218311,-0.480989,nowin
-0.842591,-0.492823,-0.626982,0.544351,-1.142374,won
0.401874,1.09561,1.210386,0.038936,0.122931,nowin
3.134474,0.155129,-0.024423,0.295287,-0.164009,nowin
-1.50975,-0.613378,2.175215,1.160068,-0.977688,won
0.938448,0.733921,-1.315864,0.9573,0.029637,nowin
-1.905897,-2.807486,1.063878,-0.327802,-0.628963,won
-3.027889,0.019454,-0.098212,-1.074154,0.582039,won
2.338128,0.232597,0.425318,0.065057,-0.082907,nowin
-0.698624,-0.127425,-0.035922,-0.39696,-0.532117,won
-0.437323,-0.524358,-1.808852,0.565279,-0.101205,won
-1.961501,-1.862403,0.525618,-0.387235,-0.339303,nowin
-0.378529,1.189244,0.766394,0.117412,1.024311,nowin
-0.983175,0.637109,-0.562351,0.5567,0.311352,won
-0.893591,1.255218,0.611997,1.167935,0.476337,won
-0.221917,-2.236385,2.038362,-1.3708,0.154243,nowin
-1.934821,-2.88513,0.88245,-1.015792,1.267296,nowin
0.112907,-0.625515,2.068122,-0.190337,1.20301,nowin
-0.627135,-1.288638,-0.176875,0.887144,-0.419759,won
4.034096,0.151136,2.473961,3.731344,-0.055607,nowin
2.238691,1.251132,0.55403,-0.080621,0.061888,nowin
-1.280313,0.344731,0.699554,0.993315,-1.000251,won
0.997936,1.163126,-0.540202,-0.869174,-0.91604,won
-0.696756,-0.635856,3.88026,0.810843,0.212551,nowin
1.451742,0.195866,-0.310374,0.567045,0.124487,nowin
-0.241162,-0.086855,-0.07801,-0.48971,-0.397017,nowin
3.788572,-0.347008,0.819371,0.080411,-1.708282,nowin
-1.712479,-3.35546,0.197808,-1.35609,0.427631,nowin
-1.522526,0.592503,-1.603047,-0.365003,0.070982,won
-1.085256,0.641221,-0.107611,-0.385973,1.76793,nowin
-2.372905,0.432375,-0.37019,0.377621,-0.106234,won
1.202228,0.475526,0.944875,0.339797,0.276618,nowin
-0.11361,-0.32676,0.080352,-0.200656,0.791546,nowin
-1.532799,0.80374,-0.829847,0.198574,-0.653416,won
0.020996,1.41992,0.267876,0.632428,0.866745,won
1.08834,-0.584671,-0.365332,0.787085,0.071479,nowin
-0.545593,-1.694777,-0.495464,-0.236573,0.572567,nowin
0.80828,-2.166465,-1.119517,-0.916953,0.147294,nowin
0.72037,0.455408,-0.440456,-0.004921,0.162125,nowin
-0.140807,-0.717242,-0.653917,-1.035038,-0.505395,nowin
-0.863351,0.653612,0.587918,-0.130464,-0.070501,nowin
-0.743719,0.170845,-1.064986,-0.047822,-0.406533,won
0.829686,0.232952,-0.549069,0.316672,0.631986,nowin
-1.478339,1.235839,-4.053325,0.643026,0.54046,won
2.333941,0.152802,-1.650214,-0.942026,-1.497944,won
0.480284,0.602501,0.961371,1.374816,-1.061218,won
2.758661,0.313444,-1.995958,-1.733542,-1.185274,nowin
4.358038,1.064822,0.07595,-1.157676,0.061555,nowin
1.010146,-2.035276,0.14116,-0.135852,-0.110231,nowin
-0.978915,1.438129,0.078043,-0.740605,-0.101234,nowin
-1.660851,-3.343865,-0.427659,-0.592251,-0.381191,won
-1.832221,1.115782,0.923581,-0.336057,0.094734,won
-1.251734,0.858947,-0.111129,1.684939,0.762158,won
-0.964152,-0.491813,-0.643625,0.271085,-0.000147,won
0.278229,0.176384,-0.462097,0.010033,0.095663,nowin
-0.548064,2.685194,-0.670099,0.398974,-0.524682,nowin
2.542458,0.315067,0.011839,0.138692,0.221455,nowin
-1.019561,-0.080232,0.00706,0.811341,-0.487024,won
0.316812,0.339657,0.986933,1.058945,-0.769699,nowin
0.421014,0.036327,0.327803,0.197853,0.467519,nowin
-0.255476,-1.403648,-2.460031,-0.567516,-0.302636,won
-0.325547,-0.740909,1.790337,-0.098005,0.325031,won
-0.27185,-0.397928,-0.42413,0.550402,0.429937,won
0.419071,0.067895,-0.281623,-0.234726,0.773113,nowin
2.100077,-1.35925,-2.5464,0.268178,0.480155,nowin
-0.348964,0.169229,0.897292,1.25407,-0.398267,won
1.590123,-2.810252,-0.872632,-1.819204,0.451578,nowin
0.018633,-0.697805,0.005048,0.603858,0.514821,nowin
-2.724313,0.109245,0.731204,-0.537969,0.535947,nowin
0.293175,0.17061,-1.201356,-1.152649,0.959178,nowin
-1.412503,-1.263277,0.891512,1.011773,-0.165741,won
-1.01529,1.393953,-0.241394,0.686913,-0.344779,won
-0.234062,-0.358437,-0.000883,-0.856404,-0.866001,won
0.499971,1.078311,0.099922,0.510131,0.848401,nowin
0.744884,0.623947,0.372004,-0.965282,0.653008,nowin
-0.111759,-0.50589,-0.300662,0.635094,-1.401787,won
0.486037,0.016618,-0.706921,-0.812035,-0.264592,nowin
-0.636221,-0.331398,-1.10468,0.009397,-1.343312,won
-1.399633,-0.742853,-0.257717,0.072453,-0.958027,won
-0.712717,-0.203973,-1.507475,0.583947,-0.448573,won
-0.835938,-0.199927,-0.764531,0.127685,-0.971364,won
0.403929,-0.195184,-0.121838,-0.030429,-0.125551,nowin
-0.211731,0.022176,-0.613409,-0.596899,1.362905,nowin
-2.525136,1.929491,0.263981,0.589621,-1.204421,won
-2.374385,-0.599408,1.769327,1.653639,-1.56055,won
0.051219,-0.511055,-1.819317,0.345444,0.89425,won
-1.342332,-2.139048,0.375249,-0.555035,0.956685,nowin
0.364135,0.075143,-3.171138,0.277756,0.571994,won
0.152609,0.153874,-1.434013,0.156631,-0.215585,won
2.111278,-2.604681,-1.398811,-0.781429,-0.992505,nowin
-1.565332,-4.240664,0.57831,-1.583175,0.081625,nowin
1.229532,-1.103819,-1.819091,-0.25806,-0.406722,nowin
0.476891,-0.686434,1.545907,0.073459,1.772372,won
-0.884669,1.120538,-0.750464,-0.448512,0.379398,nowin
-0.901795,-0.888598,1.172644,1.471952,-2.262225,won
-0.808578,0.295134,-0.543967,0.46831,-0.011652,won
1.909004,0.942915,0.999695,0.129858,-0.472145,nowin
-0.178064,-0.616029,4.333244,1.13025,0.139999,won
-1.687881,1.905078,-0.491201,-0.068844,0.938451,won
0.253922,-0.073027,-0.504038,0.13543,0.542928,nowin
1.509414,1.269052,0.6386,-0.354752,0.505927,nowin
-0.247652,-0.275171,-0.454166,-0.5668,-0.905256,won
-0.313069,-0.178924,-0.979964,-0.268276,-1.143301,won
-0.093983,-0.699126,-0.258481,-0.364978,0.921567,won
1.026749,0.867677,-0.160945,0.511785,-0.328889,nowin
0.135197,0.004874,-1.066177,0.548788,-0.833243,won
-0.686246,-0.148744,-1.406168,0.149478,-0.402783,won
1.842662,1.12612,1.345154,0.273196,0.556677,nowin
1.487113,-2.34726,-0.090111,-0.830864,0.865987,nowin
-1.22949,0.872421,-0.47014,0.43517,-0.787752,won
0.599926,0.195673,-0.273046,0.318995,-0.398143,nowin
-1.31168,-2.144222,0.218633,-1.009857,-1.466833,won
-2.133895,0.534824,-1.068217,-0.558517,-0.177485,won
-0.354833,1.152187,-0.281911,-0.308488,-0.188083,nowin
-1.673317,-3.143929,0.152023,-1.631007,0.414859,nowin
-0.596276,-0.728135,-0.719193,0.665881,-0.043269,won
-0.799501,-6.200638,1.171255,-2.731536,-2.384604,nowin
