@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S41

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_people numeric
@attribute word_freq_addresses numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,0,0.7,0,0,0,2.11,0,0,0,0,0.066,0,17.952,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508,0
0.78,0,0,0,0,0,0.39,0,0,0,0.78,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0,0,1.354,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0.22,0,0,0.07,0,0.14,0.36,0.44,0,0.07,0.07,0.07,0,0,0,1.99,0.29,0,0,0.14,0,0,0,0,0,0,0,0,1.912,0
0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0.22,0,0,0,1.768,0
0,0.33,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0.33,0,0,0,1.87,0
0.49,0,0,0.49,0,0.49,0,0.99,0,0,0.49,0,0,0,0,2.48,0.99,0,0,0.49,0,0,0,0,0,0,0,0,1.641,0
0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0.85,0.42,0.42,0.42,0.42,0.42,0.42,0,0.42,0,1.28,0.068,0,2.108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,1.03,0,0,0,0,0,0,0,0,0,0,0,1.767,0
0,0,0,0,0,0,0.5,0,0,0,2.53,1.01,0,0,0,1.52,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0,0,0.09,0,1.836,0
0,0,0,0,0,0,0,0,0,0,1.78,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,1.85,0
0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,4.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,4.571,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,4.571,0
0,0,0,0.49,0,1.32,5.12,0,0,0,0.33,0,0,0,0,0,0,0,0.16,0,0,0,0.16,0,0,0.33,0.023,0,1.552,0
0,0,0,0,0,0,0,0,0,0,1.06,1.06,0,0,0,1.06,0,0,0,0,0,0,0,0,3.19,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0.88,0.88,0,0,0,1.32,0.44,0.44,0.88,0.44,0,0.44,0,0,0,0,0,0,2.588,0
0,0,0,0,0,0,0,0,0,0,1.03,0.51,0,0,0,1.54,0.51,0.51,1.03,0.51,0,0.51,0,0,0,0,0,0,2.6,0
0,0,0,0,0,0,0,0,0,0.91,0.91,0.45,0,0,0,2.73,0,0,0.45,0,0,0,0,0,0,0,0,0,2.158,0
0.05,0,0,0.05,0,0.05,0,0,0,0.05,0.21,0.15,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.067,0.014,3.117,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.35,0.35,0,0.35,0,0.7,0,0,0,0.35,0,0,0,1.506,0
0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,1.433,0
0.23,0,0,0.23,0,0,0,0,0,0,0.47,0,0,0,0,0.47,0,0.23,0,0,0,0,0,0,0,0,0,0,1.588,0
0,0,0,0,0,0,1.31,0,0,0,6.57,0,0,0,0,2.63,1.31,1.31,1.31,1.31,0,1.31,0,1.31,0,0,0,0,2.214,0
0.05,0,0,0.05,0,0,0,0,0,0.05,0.22,0.16,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.016,2.972,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,1,0
0.13,0.4,0,0,0,0,0.53,0,0,0,0.8,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.427,5.473,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0,0,0,0,0,0,0,0,0,0.41,0.2,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0.029,0.029,2.784,0
0.11,0,0,0.11,0,0,0,0,0,0,0.44,0.22,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.031,0.031,3.189,0
0,0,0,0,0,0.09,0,0.27,0,0,0,0,0,0,0,2.51,0.09,0,0,0.37,0,0,0,0,0.09,0,0,0,2.277,0
0.02,0,0,0.05,0,0.13,0,0,0,0.02,0.1,0.08,0,0,0,0.46,0,0,0,0,0.13,0,0,0,0,0,0.047,0.007,2.984,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,2.12,0,1.06,1.06,1.06,0,0,0,0,0,0,0,0,2.151,0
0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.13,0,0,0,0,0,0,1.05,1.05,0,0,0,0.39,0,0,0,0.13,0,0,0,0,0,0,0.017,0.053,5.189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,2.364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,3.03,3.03,3.03,0,3.03,0,0,0,0,0,0,2.75,0
0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0.63,0,0,0,0.31,0.31,0,0,0.31,0,0,0,0,1.99,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,2.017,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0
0,0,0,0,0,0,1.66,0,0,0,0.83,2.5,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,1.475,0
0,0,0,0,0,0,0,0,0,0.57,1.42,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,2.46,0
0.71,0.14,0,0.14,0.14,0,3,0,0,0.28,0.85,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,1.931,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0
0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806,0
0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.528,0
0,0,0,0,0,0,0,0,0,0,2.41,0.8,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1.2,0
0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,6.64,1.66,0.27,0.27,0.27,0,0.27,0.27,0.27,0,0,0.137,0,4.257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.43,0.28,0,0,0,1.43,0.28,0.28,0.28,0.28,0.14,0.28,0,0.43,0,0.28,0.046,0,2.24,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,6.79,0.97,0.97,0.97,0.97,0,0.97,0,0.97,0,0,0.149,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,1.35,0,1.35,0.205,0,1.722,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.461,0
0,0,0,0,0,0,1.81,1.81,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0.45,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0.53,0,0,0.8,0,0,0,0,0,0,0,0,1.635,0
0,0,0,0.16,0,0,0,0,0,0,0.96,0.96,0,0,0,0.48,0,0,0,0.16,0,0,0,0,0,0,0,0.063,3.789,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,1.93,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0,0.48,0.074,0,2.386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0,0.49,0.075,0,2.367,0
0,0,0,0.09,0,0.27,0,0.09,0,0,0,0,0,0.09,0,2.42,0,0,0,0.09,0,0,0,0,0,0,0,0.066,2.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,2.73,0,0,1.36,0,0,0,0,0,0,0,0,0,1.541,0
0,0,0,0,0,0,1.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0
0,0.08,0,0.08,0,0.34,0.17,0,0,0,0.26,0,0,0,0,2.79,0,0,0,0.26,0.17,0,0,0,0,0,0.053,0.013,3.205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,2.277,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0.35,0,0,0,0,0,0,0,0,0,0.35,0.17,0,0,0,0.53,0.17,0.17,0.17,0.17,0,0.17,0.71,0.17,0.17,0,0.03,0,2.241,0
0,0.13,0,0.13,0,0,0.27,0,0,0,1.94,0.97,0,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0,5.695,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,1.44,1.44,0,0,0,0,0,0,0,0.48,0,0,0.059,6.145,0
0,0,0,0.04,0,0,0,0,0,0,0.69,0.64,0,0,0,2.04,0,0.14,0.29,0.09,0,0,0,0,0,0,0,0.044,2.112,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,1.92,0,0,1.92,0,1.92,0.295,0,1.813,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,1.94,0,0,1.94,0,1.94,0.294,0,1.789,0
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,1.72,0.265,0,1.65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,2,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0.751,0,1.428,0
0,0,0,0.16,0,0.08,0,0.08,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0.16,0,0,0.011,2.44,0
0,0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0.42,1.68,0.42,0,0,0,0,0.84,0,0,0,0,0,2.95,0,1.26,0,0,0,1.487,0
0,0,0,0,0,0,0.84,0,0,0,4.2,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0.119,0,1.454,0
0.08,0.08,0,0,0,0.08,0,0.08,0.08,0,0.65,0.4,0,0,0,1.38,0,0.16,0.08,0,0,0.08,0.89,0,0.24,0,0,0.022,1.875,0
0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,2.391,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1.944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.9,4.5,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1.772,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,2.53,0,0,0,0,0.5,0,0,0.5,3.04,0,0.094,0,1.26,0
0,0,0,0,0,0,1.2,0,0,0,4.81,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.062,0
0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,1.03,0,0,0,0,0,0,0,0,3.09,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0.86,0.86,0.86,0.86,1.73,0.86,0,1.73,0,0,0,0,1.978,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789,0
0.23,0.23,0,0.23,0,0.47,0.23,0,0,0,2.87,1.91,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.205,2.281,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0,0,0.22,0,0,0,0.11,0,0,0.45,0.22,0,0,0,0.68,0,0,0,0.11,0,0,0,0,0,0,0.08,0.032,2.829,0
0.11,0,0,0,0,0,0,0,0,0,0.46,0.23,0,0,0,0.57,0,0,0,0.11,0,0,0,0,0,0,0.031,0.031,3.196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0
1.19,0,0,0,0,0,0,0,0,0,2.97,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0
0.08,0,0,0,0,0,0,0,0,0.08,0.35,0.26,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.049,0.024,2.9,0
0.05,0,0,0,0,0,0,0,0,0.05,0.2,0.15,0,0,0,0.67,0,0,0,0,0,0,0,0,0.1,0,0.05,0.014,3.764,0
0.17,0.08,0,0.08,0,0,0,0,0,0.08,0.34,0.25,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0.036,0.024,2.883,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.58,1.16,0,0,0,0,0,0,0,1.21,0
0,0.15,0,0,0,0.07,0.07,0.15,0,0,0.15,0,0,0.15,0.07,3.11,0,0,0,0,0,0,0.46,0,0,0,0,0.043,2.013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,4.16,0,0,0,0,0,0,0,1.777,0
0,0,0,0,0,0,1.49,0,0,0,1.49,0.74,0,0,0,2.98,0.74,1.49,0.74,1.49,0,0.74,0,0.74,0,0,0.111,0,2.607,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,0
1.26,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,0.13,0,0.13,0,0.79,0,0,0,0,0.26,0.39,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.04,1.823,0
0,0,0,0,0,0,0.8,0,0,0,1.07,1.88,0,0,0,2.15,0.26,0.26,0.26,0.26,0,0.26,0,0.53,0.53,0,0,0,2.879,0
0,0,0,0.72,0,0,0,0,0,0,0.36,0.72,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,2.075,0
0.68,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0.34,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0.43,0.86,0,0,0,6.03,0.43,0.43,0.43,0.43,0.43,0.43,0,0.43,0,0,0.065,0,2.983,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,2.045,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,1.41,1.41,0,0,0,0,0,0.7,0,0,0,2.12,0,0,0,0,0.066,0,17.857,0
0,0.07,0,0.02,0,0.02,0.12,0.12,0,0.12,0.22,0.12,0,0,0,0,0,0,0,0.15,0,0.02,0.02,0.02,0.02,0.33,0.007,0.041,2.198,0
1.23,0,0,0,0,0,0,0,0,0.61,3.7,2.46,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0.51,0.51,0.51,0,0,1.54,1.03,0,0,0,0.51,0,0,0.51,0,0,0,0,0,0,0.51,0,0,1.711,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
1.75,0,0,0,0,0,0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,0,3.555,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1.466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.636,0
0,0,0,0.22,0,0,0.45,0,0,0,0.67,0.22,0,0,0,0.67,0,0.45,0.67,0,0,0,0,0,0,0,0,0.024,4.223,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0.49,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962,0
0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.64,0,0,0,0.32,0,0,0,0,0,0,0,0,1.902,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.306,0,1.611,0
0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,0,2.56,0,0,0,0,0,0,2.5,0
0.77,0,0,0,0,0,0,0,0,0,2.05,2.31,0,0,0,0.25,0.51,0,0,0,0,0,0,0,0,0,0,0,4.016,0
0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.72,0,0,0,0.72,0,0,0,0,0,0,0,0,2.361,0
0.07,0,0,0.07,0,0,0.22,0.03,0,0,0.9,0.56,0,0,0,1.58,0.11,0.18,0.22,0.07,0,0.03,0,0,0,0,0,0.016,1.765,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0.719,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,1.583,0
0.89,0,0,0.29,0,0,0,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0.29,0,0.59,0,0.59,0,0,0,1.583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0.724,1.25,0
0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0.62,1.24,0,0,0,0,0,1.24,0,0,0,0,0,1.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,0,0,0.35,1.43,0,0,0,3.95,0,0,0.71,0,0,0,0,0.35,0,0,0.113,0,2.969,0
0,0,0,0,0,0,1.37,0,0.68,0,0,0,0,0,0,2.06,0.68,0,0,0,0,0,0,0,1.37,0,0,0,1.531,0
0,0,0,0,0,0,0,0,0,0,5.66,1.88,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0
0,0,0,0.12,0,0.12,0,0.25,0,0,0,0,0,0.25,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0.017,2.444,0
2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0.9,0.9,0.9,0,0.9,0,0,0.9,0,0,0,0,0,1.424,0
0,0,0,0,0,0,0.58,0,0,0,1.75,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,2.157,0
0,0,0,0,0,0,0.41,0,0,0,1.45,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,1.45,0,0,0,1.187,0
0,1.16,0,0,0,1.16,1.16,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,2.426,0
0.23,0,0,0.23,0,0,0,0,0,0,0.47,0,0,0,0,0.47,0,0.23,0,0,0,0,0,0,0,0,0,0,1.595,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0.46,0,0,1.38,0.46,0,0,0,0.46,0,0,0,0,1.38,0,0.46,1.38,0,0.92,0.149,0,1.76,0
0,0,0,0,0,0,0,0,0,0,4.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.823,0
0,0,0,0,0,0,0,1.4,0,1.4,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
