@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S30

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_free numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hpl numeric
@attribute word_freq_415 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0.289,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.01,0.07,0,0,0,0.01,0.03,0.13,0,0,0.01,0,0,0,0,0,0.13,0,0,0.46,0,0,0.03,0,0.05,0.131,0.002,0.09,82,0
3.94,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.13,0,0,0,0,0,0,1.13,0,1.13,0,0,0,1.13,0,1.13,1.13,0,0,0,0,0,0,0,0,0.136,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,6.89,0,0,0,0,0,3.44,0,0,0,0,8,0
0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.17,0,0,0,0,0,0.17,0.17,0,0,0,0,0,1.4,0,0,1.92,0,2.8,0,0,0,0,0.267,0.118,0,0,20,0
0.19,0.39,0,0.13,0,0.06,0.32,0,0.45,0,0.39,0,0.06,0,0,0,0.06,0,0,0,0,0,0,0.39,0,0,0,0.03,42,0
0,0,0,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0.586,0,4,0
0,0,0,0,0,0,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.107,0,6,0
0.13,0.2,0,0.13,0,0.13,0.4,0,0.06,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.06,0.009,0,0,0.166,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0.373,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.26,0.53,0,0.26,0,0,0,0,1.06,0,0,0,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0,0,0,0,77,0
0.26,0.53,0,0.26,0,0,0,0,1.06,0,0,0,0,0,0.26,0,0,0,0,0,0,0.26,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0.29,0,0.29,0.58,0,0,0,0,0,0.29,0,0,0.045,0,15,0
0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,3,0
0,0.32,0,0.16,0,0,0.16,0.32,0,0,2.08,0,0,0.16,0,0,0,0,0,0,0,0,0.16,0,0,0,0.022,0.377,157,0
0.04,0.24,0,0.16,0,0.04,0.16,0.52,1.04,0.24,0.88,0,0.04,0,0.6,0,0,0.24,0.04,0,0.04,0,0,0.04,0.029,0,0.071,0.071,23,0
0,0,0,0,0,0.88,0,0.17,0.52,0,1.93,0,0,0,0.35,0.17,0.17,0.17,0,0,0,0,0,0.17,0,0,0.057,0,15,0
0.09,0.09,0,0,0,0,0.87,0,0.29,0,0.19,0,0,0,0.68,0,0,0.19,0,0,0,0,0,0,0.111,0.069,0,0.041,41,0
0.02,0.1,0,0.07,0,0,0.14,0,0.05,0.02,0.04,0,0,0,0.49,0,0.01,0.45,0,0,0,0.04,0,0.01,0.221,0.056,0,0.004,38,0
0.05,0.17,0,0,0,0,0.51,0,0.17,0,0.17,0,0,0,1.02,0,0.11,0.73,0,0,0,0,0,0,0.165,0.091,0,0.016,38,0
0.05,0.11,0,0.05,0,0,0.5,0,0.16,0,0.16,0,0,0,0.67,0,0,0.73,0,0,0,0,0.05,0,0.073,0.04,0,0.016,47,0
0,0,0,0.05,0,0.34,0,0,0.81,0,0,0,0.05,0,0,0,0.23,0.05,0,0,0,0,0,0,0.283,0,0,0.053,32,0
0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,5,0
0.27,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0,0.27,0,0,0,0,0,0.27,0,0,0,0,0,0,0.084,6,0
0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,1.69,0,0,0,0.63,12,0
0,0.87,0,2.63,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0.87,0.317,0,0,0,5,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,33,0
0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.42,0,1.28,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,4,0
0,0.73,0,0,0,0.73,0,0,1.47,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,4,0
2,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0.28,0,0,0,0,0,0.57,1.43,0,0.28,0,0,0,1.14,0,0,1.14,0,0,0,0,1.14,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,1.12,0,0.56,0,0,0.56,0,0,0,0.56,0,0,0,0.56,0,0.56,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.74,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0,0.74,0.134,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081,0,0,1,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.97,0,0,0,0,0,0.97,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.34,0,0,0,0,0,0.34,1.7,0,0,0.34,0,0,0,0.68,0.34,0.34,0.34,0,0,0,0.34,0,0.34,0,0,0,0,13,0
0,0,0,0,0,1.57,0,1.57,1.57,0,1.57,0,0,0,2.36,0.78,0.78,0,0,0,0,0,0,0.78,0,0,0,0,34,0
0,0.88,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.31,0.31,0,0.95,0,0,0,0.63,0.63,0.63,0.95,0,2.22,0,0.63,0,0.63,0.05,0.101,0,0,15,0
0,0,0,0,0,0.37,0,0,0.94,0,0,0,0,0,0.18,0,0.37,0,0,0,0,0,0,0.56,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,0,0,8,0
0,0,0,0,0,0,0,0,0.32,0,0.97,0,0,0,0.64,0.64,0.64,0.97,0,2.26,0,0.64,0,0.32,0.051,0.102,0,0,15,0
0,0,0,0,0,0,0,0,0.46,0,1.85,0,0,0,0.46,0,0,0.46,0,0,1.38,0,0,0,0,0,0,0,28,0
0.1,0.3,0,0.15,0,0.25,0.3,0.1,0.65,0.25,0.65,0,0.05,0,0.35,0,0.05,0.25,0,0,0,0,0.3,0.15,0.014,0,0.022,0.058,23,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0.143,0,2,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,200,0
0,0.61,0,0,0,0,0,0,1.84,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.079,0,0,0,17,0
0.78,0,0,0,0,0,0,0.39,0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0.39,0,0.073,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.22,0.07,0,0.07,0,0.14,0,0.36,0.51,0,0.07,0,0,0,0,0,0.14,0.07,0.07,0,0,0,0,0,0.041,0,0.031,0,22,0
0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.22,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0.33,0,0,0,0,0,15,0
0.49,0,0,0.49,0,0.49,0,0,0.49,0,0,0,0,0,0.99,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0.42,0,1.28,0,0,0,0.42,0.42,0.42,0.85,0,1.7,0,0.42,0,0.42,0,0.068,0,0,15,0
0,0.51,0,0,0,0,0.25,0,1.28,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0,7,0
0,0,0,0,0,0,0,0.5,1.01,0,1.01,0,0,0,1.01,1.01,0.5,0.5,0,0,0,0.5,0,1.01,0.09,0.09,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,0
0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,0
0,0.33,0,0.49,0,1.32,0.16,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.023,0,0,10,0
0,0,0,0,0,0,0,0,1.06,0,1.06,0,0,0,1.06,0,0,0,0,0,0,0,3.19,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.44,0,0.88,0,0,0,0.88,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0,0,40,0
0,0,0,0,0,0,0,0,0.51,0,0.51,0,0,0,1.03,0.51,0.51,0,0,0,0,0,0,0.51,0,0,0,0,40,0
0,0,0,0,0,0,0,0,0.91,0,0.45,0,0,0,3.19,0,0,0.45,0,0,0,0,0,0,0.075,0,0,0,20,0
0.05,0.31,0,0.05,0,0.05,0.47,0,0.15,0,0.15,0,0,0,0.85,0,0,0.85,0,0,0,0,0,0,0.112,0.067,0,0.014,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.35,0,0,0,0,0,11,0
0.23,0.23,0,0,0,0,0,0,1.39,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,9,0
0.23,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0.106,0,0,0,8,0
0,0,0,0,0,0,0,1.31,1.31,0,0,0,0,0,1.31,1.31,1.31,1.31,0,0,0,1.31,0,1.31,0,0,0,0,13,0
0.05,0.05,0,0.05,0,0,0.5,0,0.16,0,0.16,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0,0.185,0,0,0.016,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.13,0,0,0,0,0,0,0.53,0,0,0.53,0,0,0,0,0.13,0,1.2,0,0,0,0,0,0,0,0,0.014,0.427,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0.1,0,0,0,0,0.94,0,0.31,0,0.2,0,0,0,0.62,0,0,0.1,0,0,0,0,0,0,0.132,0.029,0,0.029,32,0
0.11,0.22,0,0.11,0,0,1.01,0,0.33,0,0.22,0,0,0,0.67,0,0,0.22,0,0,0,0,0,0,0.171,0.031,0,0.031,32,0
0,0.09,0,0,0,0.09,0,0,1.49,0,0,0,0,0,0,0,0.37,0.18,0,0,0,0,0.09,0,0,0,0,0,27,0
0.02,0.1,0,0.05,0,0.13,0.3,0,0.13,0,0.08,0,0,0,0.49,0,0,0.41,0,0,0,0,0,0,0.166,0.047,0,0.007,52,0
0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,6,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.26,0,0.13,0,0,0,0,0.52,0,1.05,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.017,0.017,0.035,0.053,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,1,0
0,0.48,0,0,0,0,0.48,0,1.69,0,0.48,0,0,0,0.24,0,0,0.48,0,0,0,0,0,0.24,0,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.95,0,0,0,0,0,0,0.31,0,0,0,0,0,0.95,0,0.31,0.31,0,0,0,0.31,0,0,0.048,0,0.048,0,14,0
0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,4,0
0,0,0,0,0,0,0.83,1.66,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.57,0,0,0,0,0.28,0,0.28,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.282,0.242,26,0
0.71,0.42,0,0.14,0.14,0,0,3,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,1.08,0,0,1.62,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0.083,0,13,0
0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,4,0
0,0,0,0,0,0.55,0,0.55,0.55,0,0,0,0,0,4.15,0.27,0.27,1.38,0,0,0.27,0.27,0,0.55,0.183,0.137,0,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,18,0
0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,1.15,0.28,0.28,0.28,0,0,0,0.43,0,0.57,0.023,0.046,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0.97,0.97,0.97,0,0,0,0.97,0,1.94,0,0.149,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0,1.35,0.205,0.205,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.19,0,0,0,0,0,0,2.38,1.19,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0.2,0,0.2,0,4,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0.45,0.45,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.082,0,0,0,4,0
0,0.26,0,0,0,0,0,0,0.26,0,0,0,0,0,0.8,0,0.8,0.26,0,0,0,0,0,0.26,0.128,0,0,0,6,0
0,0.32,0,0.16,0,0,0,0,0.64,0,0.96,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.021,0,0.021,0.063,39,0
0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,1.69,0.24,0.24,0.24,0,0,0,0.24,0,0.24,0,0.074,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0,0,0,0.24,0,0.24,0,0.075,0.037,0,12,0
0,0.09,0,0.09,0,0.27,0,0,1.49,0,0,0,0.09,0,0,0,0.09,0.18,0,0,0,0,0,0,0.066,0,0,0.066,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.56,0,0,0,0,4,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.17,0,0.08,0,0.34,0,0.17,0.34,0,0,0,0,0,0.69,0,0.26,0.78,0,0,0,0,0,0,0.133,0.053,0,0.013,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,4.54,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.35,0.35,0,0,0,0,0,0,0.35,0,0.17,0,0,0,0.35,0.17,0.17,0,0,0,0.71,0.17,0.17,0.35,0.123,0.03,0,0,13,0
0,0.55,0,0.13,0,0,0,0.27,1.38,0.13,0.97,0,0,0,1.11,0,0,0.55,0,0,0,0.13,0,0,0.075,0,0.025,0,82,0
0,0.48,0,0,0,0,0,0,0.48,0,0,0,0.48,0,1.93,0,0,1.44,0,0,0,0,0.48,0,0,0,0.119,0.059,115,0
0,0.24,0,0.04,0,0,0.04,0,0.69,0.14,0.64,0,0,0,1.09,0,0.09,0.34,0,0,0,0,0,0.04,0.014,0,0.014,0.044,26,0
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0,1.92,0.394,0.295,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0,1.94,0.147,0.294,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0,1.72,0,0.265,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,0,4,0
0,0.08,0,0.16,0,0.08,0.08,0,0.92,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.16,0,0.069,0,0,0.011,18,0
0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.68,0.42,0.42,0,0,0,0,0,0,0,0,0,2.95,0,1.26,0,0.145,0,0,0,8,0
0,0,0,0,0,0,0,0.84,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,9,0
0.08,0.57,0,0,0,0.08,0,0,0.81,0,0.4,0,0,0,0,0,0,0.08,0,0,0.89,0,0.24,0.08,0.011,0,0.057,0.022,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,9,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,2.85,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0.5,0,0,0,0.5,3.04,0.5,0.094,0.094,0.094,0,12,0
0,0,0,0,0,0,0,1.2,2.4,0,1.2,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,3.09,0,0,0,0.193,0,1,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,1.73,0,0,0,1.73,0,1.73,0,0,0,0,12,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.23,0,0,0.23,0,0.47,0.23,0.23,0.23,0.23,1.91,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0.37,0.205,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.11,0,0.22,0,0,1.02,0,0.45,0,0.22,0,0,0,0.79,0,0.11,0.22,0,0,0,0,0,0,0.096,0.08,0,0.032,32,0
0.11,0.11,0,0,0,0,1.15,0,0.34,0,0.23,0,0,0,0.69,0,0.11,0,0,0,0,0,0,0,0.047,0.031,0,0.031,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
