@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S51

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_addresses numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_parts numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0.53,0,0,0,1.06,0,0,0,0,0,0,0,0,0.26,0,1.85,0,0,0,0.26,0,0,0,0,0,0,77,172,0
0,0.53,0,0,0,1.06,0,0,0,0,0,0,0,0,0.26,0,1.85,0,0,0,0.26,0,0,0,0,0,0,77,172,0
0,0,0,0,0,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,8,173,0
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,1.28,2.56,0,1.28,0,0,0,0,0,0,0,0,0,11,45,0
0,0,0,0,0,1.75,0,0,0,0.29,0,0,0,0,0.29,0,0,0.29,0,0,0,0,0.29,0,0,0,0,15,175,0
0,0.6,0,0,0,0,0,0,0,2.4,0,0,0,0,0,1.2,0,0,0,0.6,0,0,0,0,0,0,0,3,29,0
0.32,0.32,0,0,0.32,0,0,0.32,0.32,0.8,0.32,2.08,0,0.16,0,0.16,0,0,0,0,0,0.16,0,0,0,0,0.377,157,772,0
0.08,0.24,0,0.04,0.52,1.04,0,0,0,0.68,0,0.88,0,0,0.6,0,0,0.36,0.04,0.04,0,0,0.04,0,0,0,0.071,23,1361,0
0,0,0,0.88,0.17,0.52,0.17,0,0,2.46,0,1.93,0,0,0.35,0.35,0.17,0.17,0,0,0,0,0.17,0,0,0,0,15,162,0
0.09,0.09,0,0,0,0.29,0.09,0.19,0,0.39,0,0.19,0,0,0.68,0.09,0.29,0,0,0,0,0,0,0,0,0,0.041,41,686,0
0.08,0.1,0,0,0,0.05,0,0.01,0.01,0.05,0,0.04,0,0,0.49,0.04,0.36,0,0,0,0.04,0,0.01,0,0,0.02,0.004,38,3086,0
0,0.17,0,0,0,0.17,0,0,0.05,0.22,0,0.17,0,0,1.02,0.05,0.28,0,0,0,0,0,0,0,0,0,0.016,38,1161,0
0,0.11,0,0,0,0.16,0,0,0.05,0.22,0,0.16,0,0,0.67,0.05,0.56,0,0,0,0,0.05,0,0,0,0,0.016,47,1090,0
0,0,0,0.34,0,0.81,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.053,32,910,0
0,0,0,0,0,0,0,0,0,2.11,0,2.81,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,12,163,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0
0.27,0,0,0,0,0.27,0.27,0,0,1.1,0,0.27,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0.084,6,101,0
0,0,0,0,0,0,0,0,0,3.38,0,1.69,0,0,1.69,1.69,0,0,0,0,0,0,1.69,0,0,0,0.63,12,37,0
0,0.87,0,0,0,0.87,0,0,0.87,0.87,0,0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0,5,33,0
0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,33,138,0
0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,9,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,4.16,0,0,0,0,4,12,0
0,0.73,0,0.73,0,1.47,0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0.73,0,0,9,78,0
0,0,0,0,0,0,0,0,0,1.55,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0
0,0,0,0,0,2,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0.28,0,0,0.57,1.43,0,0,0,0,0,0.28,0,0,1.14,0,0,0.28,0,0,0,1.14,0,0,0,0.28,0,55,238,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,2.98,0,0,1.49,0,0,0,0,0,0,0,0,0,11,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,1.61,0,0.8,0.8,0,0,0,0,0,0,0,3,54,0
0,0,0,0,0,1.12,0,0,0,2.24,0,0.56,0,0.56,0,1.12,0,0,0,0,0.56,0,0.56,0,0,0,0,13,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,11,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,5,41,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,5,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,5,38,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,2.12,2.12,0,0,0,0,2.12,0,0,0,0,15,65,0
0,0,0,0,0,0,0,0,0,0.98,0,1.96,0,0,0,0,0.98,0,0,0,0,1.96,0,0.98,0,0,0,13,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,33,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,4,0
1.36,0,0,0,1.7,0,0,0,0,1.7,0,0.34,0,0,0.68,1.02,0,0.34,0,0,0.34,0,0.34,0,0,0,0,13,112,0
0,0,0,1.57,1.57,1.57,0,0,0,1.57,0,1.57,0,0,2.36,0.78,0,0.78,0,0,0,0,0.78,0,0,0,0,34,139,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,5.88,0,0,0,10,16,0
0,0,0,0,0.31,0.31,0,0,0,0.95,0,0.95,0,0,0.63,1.91,0,0.63,0,0,0.63,0,0.63,1.91,0,0,0,15,164,0
0.18,0,0,0.37,0,0.94,0,0,0,0.18,0,0,0,0,0.18,0,0,0,0,0,0,0,0.56,0,0,0,0,10,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0
0,0,0,0,0,0.32,0,0,0,0.97,0,0.97,0,0,0.64,1.94,0,0.64,0,0,0.64,0,0.32,1.94,0,0,0,15,156,0
0.46,0,0,0,0,0.46,0,0,0,1.38,0,1.85,0,0,0.46,0,0,0,0,1.38,0,0,0,0,0,0,0,28,167,0
0,0.3,0,0.25,0.1,0.65,0,0,0,0.55,0,0.65,0,0,0.35,0,0,0.2,0,0,0,0.3,0.15,0,0.05,0,0.058,23,1081,0
0,0,0,0,0,0.81,0.81,0,0,1.62,0,0,0,0,0,1.62,0,0,0,0,0,0,0.81,0,0,0,0,2,19,0
0,0,0,0,0,1.4,0,0,0,1.4,0,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,200,377,0
0,0.61,0,0,0,1.84,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.61,0,0,17,143,0
0,0,0,0,0.39,0,0,0,0,0.78,0,0.39,0,0.39,0,0.39,0,0,0,0,0,0.39,0,0,0,0,0,8,42,0
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0.07,0,0.14,0.36,0.51,0.44,0,0.07,0.07,0,0.07,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,22,568,0
0,0,0,0,0,0.91,0,0,0.22,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0.22,0,0,0,0.22,0,15,122,0
0.33,0,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0.33,0,0,0.33,0,0,0,0.33,0,0,0,0.33,0,15,116,0
0,0,0,0.49,0,0.49,0.99,0,0,0.49,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.49,0,10,87,0
0,0,0,0,0,0.42,0,0,0,1.28,0,1.28,0,0,0.42,1.7,0,0.42,0,0,0.42,0,0.42,1.28,0,0,0,15,97,0
0,0.51,0,0,0,1.28,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0.25,0,0,0,0,7,99,0
0,0,0,0,0.5,1.01,0,0,0,2.53,0,1.01,0,0,1.01,1.52,0,0.5,0,0,0.5,0,1.01,0,0,0,0,13,101,0
0,0,0,0,0,0,0,0,0,1.78,0,0.89,0,0,0,2.67,0,0,0,0,0,0,0,0.89,0,0,0,15,37,0
0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,64,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,64,0
0,0.33,0,1.32,5.12,0,0,0,0,0.33,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0.33,0,0,0,10,149,0
0,0,0,0,0,1.06,0,0,0,1.06,0,1.06,0,0,1.06,0,0,0,0,0,0,3.19,0,0,0,0,0,4,28,0
0,0,0,0,0,0.44,0,0,0,0.88,0,0.88,0,0,0.88,0.88,0,0.88,0,0,0,0,0.44,0,0,0,0,40,132,0
0,0,0,0,0,0.51,0,0,0,1.03,0,0.51,0,0,1.03,1.54,0,1.03,0,0,0,0,0.51,0,0,0,0,40,130,0
0,0,0,0,0,0.91,0,0,0.91,0.91,0,0.45,0,0,3.19,0.91,0,0.45,0,0,0,0,0,0,0,0,0,20,136,0
0,0.31,0,0.05,0,0.15,0,0,0.05,0.21,0,0.15,0,0,0.85,0.05,0.47,0,0,0,0,0,0,0,0,0,0.014,52,1303,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.35,0,0,0.35,0,0,0,0.35,0,0,0,0,0,11,113,0
0,0.23,0,0,0,1.39,0,0,0,0.23,0,0,0,0,0.23,0,0.23,0,0,0,0,0.23,0,0,0,0,0,9,86,0
0,0,0,0,0,0.23,0,0,0,0.47,0,0,0,0,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,8,143,0
0,0,0,0,1.31,1.31,0,0,0,6.57,0,0,0,0,1.31,2.63,0,1.31,0,0,1.31,0,1.31,0,0,0,0,13,62,0
0,0.05,0,0,0,0.16,0,0,0.05,0.22,0,0.16,0,0,0.67,0.05,0.45,0,0,0,0,0,0,0,0,0,0.016,46,963,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,1,4,0
0.4,0,0,0,0.53,0,0,0,0,0.8,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.13,0.427,143,1538,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.1,0,0,0,0.31,0,0,0,0.41,0,0.2,0,0,0.62,0.1,1.15,0,0,0,0,0,0,0,0,0,0.029,32,490,0
0,0.22,0,0,0,0.33,0,0,0,0.44,0,0.22,0,0,0.67,0.11,0.56,0,0,0,0,0,0,0,0,0,0.031,32,571,0
0,0.09,0,0.09,0,1.49,0.27,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,27,558,0
0,0.1,0,0.13,0,0.13,0,0,0.02,0.1,0,0.08,0,0,0.49,0.02,0.27,0,0,0,0,0,0,0,0,0,0.007,52,1758,0
0,1.06,0,0,0,1.06,0,0,1.06,0,0,0,0,0,1.06,0,1.06,1.06,0,0,0,0,0,0,0,0,0,10,71,0
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,6,19,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0.26,0,0,0,0.52,0,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,107,685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,0,2.94,0,0,0,0,0,0,2.94,0,0,0,0,1,10,0
0,0.48,0,0,0,1.69,0,0,0,0.48,0,0.48,0,0,0.24,0,0,0,0,0,0,0,0.24,0,0,0,0,73,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,11,33,0
0,0.95,0,0,0,0.31,0,0,0,1.26,0,0,0,0,0.95,0,0,0,0,0,0.31,0,0,0,0,0,0,14,215,0
0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,13,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0
0,0,0,0,1.66,0,0,0,0,0.83,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,59,0
0,0.57,0,0,0,0.28,0,0,0.57,1.42,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,26,278,0
0.14,0.42,0.14,0,3,0.85,0,0,0.28,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0
0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,56,0
0,0,0,1.08,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0.54,0,13,81,0
0,0,0,0,0,0,0,0,0,2.41,0,0.8,0,0,0,0.8,0,0,0,0.8,0,0,0.8,0,0,0,0,4,30,0
0,0,0,0.55,0.55,0.55,0,0,0,0,0,0,0,0,4.15,0.83,0,0.27,0,0.27,0.27,0,0.55,0,0,0,0,57,430,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,72,0
0,0,0,0,0,0,0,0,0,0.43,0,0.28,0,0,1.15,0.86,0.14,0.28,0,0,0.43,0,0.57,0.28,0,0,0,12,372,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,3.88,0.97,0,0.97,0,0,0.97,0,1.94,0,0,0,0,13,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,1.35,0,0,0,12,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,5,20,0
0,1.19,0,0,0,2.38,0,0,0,2.38,0,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,4,19,0
0,0,0,0,1.81,0,1.81,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0.45,0.45,0,0,0,0.9,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,4,40,0
0,0.26,0,0,0,0.26,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.26,0,0,0,0,6,139,0
0,0.32,0,0,0,0.64,0,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,39,432,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,1.69,0.72,0.24,0.24,0,0,0.24,0,0.24,0.48,0,0,0,12,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.49,0.24,0.24,0,0,0.24,0,0.24,0.49,0,0,0,12,206,0
0,0.09,0,0.27,0,1.49,0.09,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,26,552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,2.56,0,0,0,0,4,24,0
0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,2.73,1.36,0,1.36,0,0,0,0,0,0,0,0,0,7,37,0
0,0,0,0,1.25,1.25,0,0,0,6.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,2,14,0
0.08,0.17,0,0.34,0.17,0.34,0,0,0,0.26,0,0,0,0,0.69,0,2.35,0,0,0,0,0,0,0,0,0,0.013,57,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,4.54,4.54,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,12,41,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,5,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0
0,0.35,0,0,0,0.35,0,0,0,0.35,0,0.17,0,0,0.35,0.53,0.35,0.17,0,0.71,0.17,0.17,0.35,0,0,0,0,13,204,0
0.13,0.55,0,0,0.27,1.38,0,0,0,1.94,0,0.97,0,0,1.11,0,0,0,0,0,0.13,0,0,0,0,0,0,82,598,0
0,0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0.48,0,0,0,0,0.059,115,338,0
0,0.24,0,0,0,0.69,0,0,0,0.69,0,0.64,0,0,1.09,0,0.04,0.29,0,0,0,0,0.04,0,0,0,0.044,26,1223,0
0,0,0,0,0,0.64,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,1.92,0,0,0,13,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,1.94,0,0,0,12,68,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,1.72,0,0,0,12,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0,0.08,0,0.08,0,0.92,0.08,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.16,0,0,0,0,0.011,18,598,0
0,0,0,0,0,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,0,1.68,0,0,0.42,1.68,0,0.42,0,0,0,0,0,0,0,2.95,0,1.26,0,0,0,0,0,8,61,0
0,0,0,0,0.84,0.84,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0.08,0.57,0,0.08,0,0.81,0.08,0.08,0,0.65,0,0.4,0,0,0,0,0.16,0.08,0,0.89,0,0.24,0.08,0,0,0.08,0.022,65,542,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,9,34,0
0,0,0,0,0,3.57,0,0,1.78,1.78,0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,10,55,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,2.85,0,0,0,2.85,0,0,0,0,1,10,0
0,0,0,0,0,0,0,0,0.9,4.5,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0
0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,2.53,1.52,1.01,0,0,0,0.5,3.04,0.5,0,0,0,0,12,63,0
0,0,0,0,1.2,2.4,0,0,0,4.81,0,1.2,0,0,0,1.2,0,0,0,0,1.2,0,0,0,0,0,0,2,17,0
0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,1.03,2.06,1.03,0,0,0,0,3.09,0,0,0,0,0,1,23,0
0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,8,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,3.47,0,0.86,0,0,1.73,0,1.73,0,0,0,0,12,91,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,4.76,0,0,0,0,0,1,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0,10,72,0
0.23,0,0,0.47,0.23,0.23,0,0,0,2.87,0,1.91,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0.205,24,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0.11,0,0,0,0.45,0.11,0,0,0.45,0,0.22,0,0,0.79,0.11,0.34,0,0,0,0,0,0,0,0,0,0.032,32,549,0
0,0.11,0,0,0,0.34,0,0,0,0.46,0,0.23,0,0,0.69,0.11,0.34,0,0,0,0,0,0,0,0,0,0.031,32,505,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,3,14,0
0,0.59,0,0,0,1.19,0,0,0,2.97,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,0
0,0.08,0,0,0,0.26,0,0,0.08,0.35,0,0.26,0,0,0.97,0.08,0.26,0,0,0,0,0,0,0,0,0,0.024,40,673,0
0,0.05,0,0,0,0.15,0,0,0.05,0.2,0,0.15,0,0,0.72,0.05,0.2,0,0,0,0,0.1,0,0,0,0,0.014,85,1423,0
0.08,0.08,0,0,0,0.25,0,0,0.08,0.34,0,0.25,0,0,0.85,0.08,0.34,0,0,0,0,0,0,0,0,0,0.024,47,715,0
0,1.16,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0
0.15,0.07,0,0.07,0.07,1.48,0.15,0,0,0.15,0.07,0,0,0.07,0,0,0.15,0,0,0.46,0,0,0.23,0,0,0,0.043,24,576,0
0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0
0,0,0,0,1.49,0,0,0,0,1.49,0,0.74,0,0,2.23,1.49,0,0.74,0,0,0.74,0,0.74,0,0,0,0,12,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0
0,0,0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,2.77,0,0,0,0,0,0,0,0,0,0,0,11,26,0
0.13,0.52,0,0.79,0,0.13,0,0,0,0.26,0,0.39,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.04,26,372,0
0,0,0,0,0.8,1.07,0,0,0,1.07,0,1.88,0,0,1.61,1.07,0,0.26,0,0,0.53,0.53,0.53,0,0,0,0,19,262,0
0,0.36,0,0,0,1.09,0,0,0,0.36,0,0.72,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,7,110,0
0,1.02,0,0,0,0,0,0,0,1.36,0,0,0,0,0.34,0.68,0,0.34,0,0,0,0,1.02,0.34,0,0,0,15,84,0
0,0,0,0,0,0,0,0,0,0.43,0,0.86,0,0,3.44,0.86,0,0.43,0,0,0.43,0,0.43,0,0,0,0,40,179,0
