@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S44

@attribute word_freq_all numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,4.72,0,0,0,0,0,0.78,1.57,0,0,0,0,0.78,0,0,0,0,0,0.268,0,0,0,0,101,0
2.56,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,0,28,0
0,0,0,0,0,1.22,0,0,0.61,0,0,0.61,1.22,0,0,0,0.61,0,0,0,0,0,0,0.412,0,0,0,0,128,0
0.32,0.16,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.184,0.394,0.131,0,0,0,506,0
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,34,0
0.59,0,0,0,0,0,0,0,0,0,0,0.79,0.39,0.39,0.39,0.39,0.39,0.39,0,0,0.19,0,0.093,0.657,0.062,0,0,0.062,207,0
0.87,0,0,0,0.87,0.87,0,0,0,0,0,1.75,0.87,0.87,0.87,0.87,0.87,0.87,0,0.87,0.87,0,0.139,0.976,0,0.139,0,0,76,0
0.6,0,0,3.04,0,0.6,0,0,0,0,0,1.21,0.6,0,0.6,0,0.6,0.6,0,1.21,0,0,0,0,0,0.077,0,0,177,0
0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,1.47,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.223,0,88,0
0,0,0,0,1.31,0.43,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.361,0.18,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,0,0,18,0
0.47,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0.073,0,0,0,0,98,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,0,0.651,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0.4,0,0,0,0,0,4.08,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
0,0,0,0,0.88,0,0,0,0,0,0,1.76,0.88,0.88,0.88,0.88,0.88,0.88,0,0.88,0.88,0,0.142,0.855,0,0.285,0,0,80,0
0,0,0,0.83,0,0,0,0,0,0,0,0.83,0.41,0.41,0,0,0.41,0.41,0,0,0,0,0,0.159,0,0,0,0,122,0
0.51,0,0,0,0,0.51,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0.165,0.497,0,0.082,0,0,208,0
0,0,0,0,0,0.27,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0.27,0,0.27,0.125,0.438,0.146,0,0,0,534,0
0,0,0,0,0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,2.32,2.32,2.32,0,0,0,0,0,0.757,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0,0,0,0,0.57,0,0,0.85,0,0,5.14,1.14,0.28,1.14,1.14,1.14,1.14,0,0,0.28,0,0.064,0.292,0.194,0.097,0,0.097,307,0
0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.59,0,0,0,0.39,0.19,0,0,0.79,0,0,1.79,0.19,0,0,0.59,0.59,0,0,0,0,0,0,0.203,0.018,0.018,0,0,472,0
0,0.28,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,88,0
0,0,0,0,0,1.29,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,1.75,0,0,0,0,0,0.14,0.29,0,0.14,0,0.14,0,0.14,0,0,0,0,0.064,0,0.021,0,0,187,0
0,0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
0.22,0,0.22,0,0,0.68,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,0,0.135,0.067,0,210,0
0,0,0,0,0,0,0,0,0,0,0,2.89,1.44,1.44,1.44,1.44,1.44,1.44,0,0,0,0,0,0.417,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,0,0,189,0
0.24,0,0,0,0,0,0,0.24,0.24,0,0.24,0.98,0.49,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0,19,0
0.5,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.129,0.092,0.018,0,0,746,0
1.16,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0,0.184,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.065,0,0,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,2.08,0,1.04,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,0,0,79,0
0.26,0.08,0,0.08,0.17,0.17,0,0.26,0,0,0,1.93,0.17,0,0,0.26,0.26,0.08,0,0,0,0,0,0.063,0,0.038,0,0,646,0
0.72,0,0,0,0,0.54,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0.177,0.059,0.148,0.029,0,256,0
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0.11,0.11,0,0,0,0.99,0,0.22,0,0.11,0,3.21,0,0.33,0,0,0,0.88,0,0.11,0.11,0,0.044,0.149,0.014,0,0,0,559,0
0.33,0,0,0,0,0.33,0,0,0,0,0,1.35,0.33,0.33,0.33,0.33,0.33,0.33,0,0.33,0.33,0,0,0.175,0.058,0,0,0,120,0
0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,42,0
0.3,0,0,0,0,0,0,0.3,0,0,0,2.44,0,0,0,0,0,0,1.52,0,0.61,0,0.301,0.043,0.043,0,0.086,0,227,0
0.81,0.4,0,0,0,0.81,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0.071,0,0,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.028,0,0,0,738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0.4,0,0,0,0,0,0.4,0.81,0,0,0,0,0.4,0,0,0,0,0,0.199,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,0,114,0
0,0,0,0,0,0,0,0,0,0,0,4.44,2.22,2.22,2.22,2.22,2.22,2.22,0,0,0,0,0,0.735,0,0,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,1.07,2.15,0,0,0,0,1.07,0,1.07,1.07,0,0,0.326,0,0,0,0,108,0
1.14,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,0,0,0,22,0
0.16,0.08,0,0.08,0,0.24,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.126,0.172,0.057,0,0.022,0,665,0
0.12,0,0,0,0,0.37,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.083,0.167,0.033,0,0.033,0,485,0
0.06,0,0,0,0,0.2,0,0,0.06,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.173,0.183,0.048,0,0.019,0,827,0
0.08,0,0,0,0,0.25,0,0,0.08,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0.098,0.16,0.037,0,0.024,0,598,0
0.18,0.03,0,0,0,0.1,0,0,0.03,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.188,0.148,0.035,0,0.01,0,1387,0
0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.232,0.116,0,0,0,0,83,0
0.47,0,0.23,0,0,0,0,0,0,0,0,1.64,1.17,0.23,0.23,0.23,0.23,0.7,0,0.23,0.47,0,0,0.237,0,0,0,0,334,0
0,0,0,0,0,0,0,0,0,0,0,2.18,1.45,0,0,0,0,0.72,0,0.72,0.72,0,0,0.467,0.116,0,0,0,124,0
0,0,0,0,0,0.54,0,0,0,0,0,0.54,0.54,0,0,0,0,0.54,0,0,0,0,0.102,0.308,0,0,0,0,77,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,0,10,0
0,0,0,0,0,2.23,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,77,0
0,0,0,0,0,0.8,0,0,0,0,0,1.61,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0.8,0,0.122,0.366,0,0,0,0,76,0
0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,0,0,12,0
0.15,0.04,0,0.04,0,0.41,0,0.06,0.15,0.02,0,0,0,0.02,0,0,0,0.19,0.02,0.04,0.08,0.04,0.005,0.213,0.002,0.031,0.039,0.008,3003,0
0.86,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.167,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0.29,0,0,0,290,0
0,0,0,0,0,1.24,0,0,0,0,0,2.48,1.86,0.62,0.62,0.62,0.62,1.24,0,0.62,0.62,0,0.189,0.757,0,0,0,0,171,0
0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,7,0
0.87,0.14,0,0,0.14,1.46,0,0.58,0.43,0,0,1.9,0.29,0.14,0,0,0.29,0,0,0,0.14,0,0.019,0.019,0.019,0,0,0,461,0
0.74,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0,0,196,0
0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,0,14,0
0,0,0,0.35,0,0.88,0,1.95,0,0,0,0.35,0,0,0.17,0,0,0.35,0,0,0,0,0,0.256,0,0,0,0,237,0
0,0,0,0,0.31,0,0,0,0,0,0,0.93,0.93,0,0,0,0.31,0,0,0,0.31,0,0,0.122,0.122,0,0.214,0,363,0
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.208,0.671,0.092,0,0,0,540,0
1.81,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849,0,0,0,39,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.88,0,0,0.647,0,0,0,0,42,0
2.08,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,124,0
0.36,0,0,0.09,0.18,1.01,0,0.64,0,0,0,2.49,0,0,0,0,0,0.09,0,0,0,0,0.131,0.209,0,0,0.039,0,629,0
0,0,0,0,0,0,0,0,0,0,0,1.55,0.77,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0.376,0.125,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,111,0
0,0,0,0,0,0.53,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0.271,0.753,0.12,0,0,0,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,19,0
0.49,0.49,0,0,0,2.94,0,0,0,0,0,1.47,0.98,0.49,0,0,0,0.49,0,0,0,0,0,0.166,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.393,0,0,0,0,18,0
0,0,0,0,0,0.47,0,1.9,0,0,0,1.9,0,0,1.42,0,0,0.47,0,0,0,0,0,0.217,0,0,0,0,99,0
0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,0,8,0
0.28,0,0,0,0,0.84,0,0,0,0,0,1.69,0.56,0,0,0,0.56,2.54,0,0.28,0,0,0.217,0.072,0,0,0,0,191,0
0,0,0,0,0,1.29,0.32,0,0,0,0,0.64,0,0.32,0,0,0,0.32,0,0.32,0.32,0,0,0.145,0.048,0,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,0,4,0
0,0,0,0,0,0,0,0,0.33,0,0,1.34,0.33,0.33,0.33,0.33,0.33,0.33,0,0.33,0.33,0,0,0.296,0.059,0,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1,0,0,0,0.25,0.5,0,0,0,0,0,1,0,0.5,0.25,0,0,0,0,0,0,0,0.457,0.294,0,0,0,0,508,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,0,0,0,22,0
0,0.27,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.54,0.27,0,0,0,0,0,0,0.433,0,0,0.078,0,106,0
0.57,0.09,0,0,0.09,1.33,0,0.38,0.28,0,0,4.37,0.28,0.19,0.09,0.09,0.28,0.09,0,0,0.09,0,0.21,0.052,0.013,0,0,0,885,0
0,0,0,0.35,0,0.88,0,1.95,0,0,0,0.35,0,0,0.17,0,0,0.35,0,0,0,0,0,0.256,0,0,0,0,232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.817,0,0,0,0,146,0
0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0.263,0.394,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,0,12,0
0.87,0.17,0,0,0.17,1.74,0,0.69,0.52,0,0,1.21,0.34,0.17,0,0,0.34,0,0,0,0,0,0.022,0.022,0,0,0,0,277,0
0.18,0.12,0,0,0,0.55,0,0.12,0.06,0,0,0.93,0,0,0.18,0.18,0.31,0,0,0,0,0,0,0.182,0,0.1,0.109,0,1056,0
1.26,0,0,0,0,0,0,0,1.26,0,0,2.53,1.26,0,1.26,1.26,1.26,1.26,0,0,0,0,0,0.149,0,0.149,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0.089,0,0,0,0,89,0
0.42,0,0,1.28,0,0.42,0,0,0.42,0,0,2.14,0.42,0,0.42,0.42,0.42,0.42,0,0,0,0,0,0.112,0,0.056,0,0,125,0
0,0,0,0,0,0,0.44,0,0.44,0,0,0.44,0.88,0,0,0,0.44,0,0,0,0,0,0,0.119,0,0,0,0,105,0
0.51,0.17,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0.34,0,0,0,0,0.17,0,0.026,0.156,0,0.078,0,0,299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.22,0,0.22,0,0.22,0,0,0,0.68,0,0,0,0.22,0.22,0,0,0,0,0,0,0.053,0,0,0,0,705,0
0.8,0,0,0,0,0,0,0,0,0,0,2.4,0.8,0,0,0,0.8,0,0,0,0,0,0,0.371,0.123,0,0,0,61,0
1.09,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0.217,0,0,0,0,18,0
0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0.74,1.48,0,0,0,0,0.74,0,0,0,0,0,0.257,0,0,0,0,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.327,0,0,0,0,26,0
0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,0,0,4.23,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0,0.126,0,0,0,61,0
0,0,0,4.68,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.23,0,0,0.07,0.15,1.84,0,0.15,0,0.23,0,2.61,0,0,0,0,0,0.07,0.07,0,0,0,0.011,0.143,0,0,0.044,0,591,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.343,0,0.171,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0.33,0,0,0,0,0,8.69,0,0,0.33,0.33,0,0,0,0.33,0,0,1.001,0,0,0,0,0,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,18,0
0.66,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.33,0.33,0.33,0.33,0.66,0,0,0.33,0,0,0.282,0,0,0,0,188,0
0.38,0,0,0,0,1.15,0,0,0,0,0,0.38,0,1.93,0,0,0,0.38,0,0,0,0,0,0.129,0,0,0,0,108,0
0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,3.44,0,1.72,0,0,0,0,0,0,0,0,0,0,0,54,0
2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.281,0,0,76,0
0.13,0,0,0,0,0.6,0,0,0,0,0,1.6,0.13,0,0,0.26,0.33,0.13,0,0,0,0,0,0.208,0,0.028,0.075,0,871,0
0,0,0,0,0,0,0,0,0,0,0,4.87,2.43,0,0,0,2.43,1.21,0,0,0,0,0.182,0.365,0,0,0,0,63,0
0.4,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.4,0,0,0,0,0,0,0,0,0.099,0,0.049,0,0,135,0
0,0,0,0,0,0,0,0,0,0,0,1.79,0.89,0,0,0,0.44,0,0,0,0,0,0,0.136,0,0,0,0,179,0
0,0,0,0,0,0,0,0,0,0,0,3.29,3.29,0,0,0,1.09,0,0,0,0,0,0,0.155,0,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,0,0,19,0
0,0,0,0,0,0.19,0,0,0.19,0.19,0,0,0,0,0,0,0,0.59,0,0,0,0,0.127,0.095,0,0,0.031,0,120,0
0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,4.16,0,0,0,0,0,1.176,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,4.34,4.34,4.34,0,0,0,0,0,1.19,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,1.09,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0,0,0,0.17,0,0,0,0,169,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.74,1.74,0.58,1.16,0.58,0.58,1.16,0,0.58,0.58,0,0,0.379,0,0,0,0,140,0
0,0,0,0,0,0.67,0,0,0,0,0,2.68,0.67,0.67,0.67,0.67,0.67,0.67,0,0.67,0.67,0,0.107,0.537,0,0,0,0,112,0
0.34,0.34,0,0,0,0,0,0,0,0,0,2.06,0.68,0,0.68,0,0.68,0,0,0,0.34,0,0.116,0.292,0.058,0,0,0,182,0
1.2,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,1.111,0.222,0,0,65,0
0.16,0.08,0,0.08,0.16,0.74,0,0.41,0,0.24,0,3.3,0,0,0,0,0,0.24,0,0,0,0,0.199,0.105,0,0,0.023,0,740,0
0,0.89,0,0,0,0,0,0,0,0,0,1.78,0.89,0,0.89,0,0.89,0,0,0,0,0,0.149,0.298,0,0,0,0,61,0
0,0,0,0,0,1.31,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0.32,0,0,0.32,0,0,1.28,0.32,0.32,0.32,0.32,0.32,0.32,0,0.32,0.64,0,0,0.094,0.047,0.094,0,0,167,0
0,0,0,0,0,0,0,0,0,0,0,1.53,0.76,0.76,0.76,0.76,0.76,0.76,0,0.76,0.76,0,0,0.339,0,0.339,0,0,78,0
0,0,0,0,0,1.6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0.273,0,0,88,0
0.51,0.51,0,0,0,0.51,0,0,0,0,0,2.56,0.51,0.51,2.05,0.51,0.51,1.02,0,0,0,0,0,0.27,0,0,0,0,121,0
0,0,0,0,0,0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
1.05,0,0,0,0,1.05,0,0,0,0,0,4.21,0,0,0,0,0,0,0,1.05,1.05,0,0.169,0,0.679,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282,0,0,8,0
0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,4.34,4.34,4.34,0,0,0,0,0,1.111,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0,0,0.199,55,0
0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,0,0,0,87,0
0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0.287,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,5,0
0.9,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0.077,0,0,68,0
1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0,0,31,0
0.52,0,0,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.047,0,0.047,0,0,53,0
