@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S34

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_remove numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_re numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0.44,0,0,0,0,0,0,0,398,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,2.63,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.15,0,0,0,0,0.15,0.3,1.07,0,0,0,0,0,0,0,0,0.61,0,0,1.22,0,0,0,0,0.137,0,0,485,0
0.36,0.36,0,0,0,0.72,0,0.36,1.08,0,0,1.8,0,0,0.72,0,0,0,0,0,0.36,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,12.88,0,0,0,0,0,0.28,0,0,0.14,0.28,0,0,0,0,0,0,2051,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0.166,0.166,0,40,0
0,0,0,0,0,0,0,0.15,0,0,0,0.3,0.15,0,0.6,0,0,0,0,0,0.15,0,0,0,0,0.022,0,0,272,0
0,0,0,0,0,0,0,2.17,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,1.08,0,0.173,0,0,42,0
0,0,0.61,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,143,0
0,0,0,0,0,0,1.29,0,0,0,0,4.51,3.22,1.29,0,1.29,0,0,0,1.29,0,0,0,0,0.64,0.324,0.194,0,150,0
0,0,0,0,0,0,0,0.53,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.188,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,0,6,0
0,0,0,0,0,0,0,0,0.14,0,0,5.16,0,0,0.14,0,0,0.14,0,0,1.47,0.59,0,0,0.29,0.538,0.124,0,931,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,3.84,0,0,1.92,3.84,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0.11,0,0.23,0,0.11,0,0,0.46,0.23,0,0,0.57,0.69,0,0,0,0,0.34,0,0,0.23,0,0,0,0,0.194,0.032,0.032,511,0
0.17,0,0.17,0,0,0,0,0.35,0.17,0,0,0.62,0.71,0,0,0,0,0.26,0,0,0.44,0,0,0,0,0.168,0.084,0.024,1031,0
0.07,0,0.29,0,0,0,0.07,0.29,0.22,0,0,0.67,0.74,0,0,0,0,1.63,0,0,0.59,0,0.07,0,0,0.228,0.032,0.021,706,0
0,0,0,0,0,0,2,0,0,0,0,4,2,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,44,0
0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.255,0,0,35,0
0.83,0,0.41,0,0,0,0,2.91,1.66,0,0,0.41,0.41,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0,91,0
0,0,0.06,0,0.13,0.13,0,0,0.06,0,0,2.54,0.13,0,0.2,0.13,0,0,0,0.06,0.13,0,0,0,0,0.131,0,0,787,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,4.65,0,0,0,0,0,0,2.32,0,0,0,11,0
0,0,0.38,0,0,0,0,1.16,0.38,0,0,0.77,0.77,0,0,0,0,1.93,0,0,0,0.38,0,0,1.16,0.061,0,0,127,0
0,0,0,0,0,0,0,2.6,0,0,0,5.45,0,0,0,0,0,0,0,0,0.71,0,0.94,0,1.18,0.158,0.119,0,295,0
0,0,0,0,0,0,0.22,0,0,0,0,0.22,0.22,0.44,0,0,0,0,0,0.22,0,0,0,0.22,0,0.172,0,0,128,0
0,0,0,0,0,0,0,2.86,0,0,0,4.58,0,0,0,0,0,0,0,0,0.57,0,0.85,0,0.85,0.192,0.096,0,203,0
0.41,0,0.83,0,0,0,0,1.67,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,56,0
0,0,0.15,0,0.05,0.22,0.01,0.15,0.33,0,0,0,0,0,0.03,0,0,1.33,0,0,0.76,0.01,0,0.05,0,0.254,0.002,0.007,3467,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3,0
0,0.33,0,0,0,0,0.33,0,0,0,0,0.33,0.33,0.67,0,0,0,0,0,0.33,0,0,0,0.33,0,0.132,0,0,117,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,28,0
0,0,0.52,0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,0,5.72,0,0,1.56,0,0,0,0,0.075,0.151,0,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,1.449,0,14,0
0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,4.74,0,0,0,0,0,0.43,0,0.062,0,0,69,0
0,0.13,0.54,0,0.13,0,0,1.89,0.94,0,0,0.13,0.94,0,0,0,0,0,0,0,0.54,0,0.13,0,0,0.048,0,0,582,0
1.26,0,0,0,0,0,1.26,2.53,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,54,0
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.64,0,0,0,94,0
0,0,0,0,0,0,0,1.01,0,0,0,1.01,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0.5,0.167,0,0,113,0
0,0,0,0,0,0,0,0.44,0,0,0,0,0.44,0,0,0,0,1.33,0,0.44,0.89,0,0,0,0,0.397,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,1.37,0,0,0,0,0,0,0.34,0.143,0,0,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,1.37,0,0,0,0,0,0,0.34,0.143,0,0,141,0
0,0,0,0,0.9,0,0,0.9,0,0,0,2.7,0.9,0.9,0.9,0.9,0.9,0,0.9,0.9,0,0,0,0,0,0.449,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,1.98,0.49,0.49,0.49,0,0,0,0,0.49,0,0,0,0,0,0.119,0,0,126,0
0,0,0,0.23,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,207,0
0,0,0,0,0,0,0,0,0,0,0,3.44,2.58,0.86,0.86,0.86,0.86,0,0.86,0.86,1.72,1.72,1.72,0,1.72,0.27,0.135,0,103,0
0.1,0,0,0,0.1,0.21,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.138,0,0.041,469,0
0,0,0,0,0,0,0,0.53,0,0,0,1.61,0.53,0,0.53,0,0,0,0,0,0,0,0,1.07,0,0,0,0,99,0
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0.41,0,0,0,0,67,0
0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.158,0,0,29,0
0.23,0,0.23,0,0,0,0,0.23,0,0,0,0.23,0.23,0,0,0,0,0.23,0,0,0,0,0,0.23,0,0.066,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,1.02,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.395,0,32,0
0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.263,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.19,0,0,0,0.38,1.54,0.96,0,0,2.69,1.54,0.57,0.19,0.19,0.19,0,0.19,0.57,0.38,0,0.38,0,0.38,0.404,0.053,0,411,0
0,0,0,0,0,0,0.32,0.32,0.65,0,0,4.9,4.24,0,0,0,0,0,0,0,1.63,0,0,0,0.65,0.562,0.102,0,500,0
0.25,0,0,0,0.25,0,0,0.25,0,0,0,2.06,1.03,0.25,0.25,0.25,0.25,2.83,0.25,0.25,0.25,0,0.25,0,0.25,0.473,0.043,0,190,0
0,0,0,0,0,0,0.44,0,0,0,0,0.44,0.44,0.88,0,0,0,0,0,0.44,0,0,0,0.44,0,0.123,0,0,104,0
0,0,0.44,0,0,0,0.88,2.22,2.22,0,0,1.33,0.44,0.88,0,0,0,0,0,0.88,0,0,0,0,0,0.506,0,0,249,0
0.33,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0.448,0,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,1.1,0,0,0,0,1.1,0.83,0,0,1.1,0.27,0,0.55,0,0,0,0,0,0.83,0,0,0,0,0.349,0,0,316,0
0,0.29,0.29,0,0,0.58,0,1.16,1.45,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0.037,147,0
0,0,2.56,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0.485,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,1.11,1.11,0,0,1.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,41,0
2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0,0,1.4,0,0,0,4.22,1.87,0.46,0.93,0.46,0.46,0,0.46,0.46,0.46,0,0.46,0,0.93,0.2,0.066,0,330,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0.404,0,0,19,0
0,0,1.49,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,50,0
0,0,0,0,0,0,0,1.32,0,0,0,1.98,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0
0,0.23,0,0,0,0,0.23,0.23,0,0,0,1.15,0.92,0,0,0,0,0.23,0,0,0.23,0,0.23,0,0,0.063,0,0,173,0
0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,1.23,0.468,0,0,18,0
0,0.8,0,0,2.4,0,0,5.6,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0.07,0,0.07,0,0,0.53,0,0,0,0.22,0,1.83,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.174,0,0.023,659,0
0.2,0,0.2,0,0,0.1,0,1.01,0.5,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0.363,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0.07,0,0.07,0,0,0.52,0,0,0,0.22,0,2.23,0.07,0,0,0,0,0,0,0,0.14,0.07,0.07,0,0,0.151,0.01,0.02,720,0
0,0.27,0,0,0,0.27,0,1.39,0,0,0,0.83,0.55,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,8.69,0,0,0,1.273,0,0,35,0
1.06,0,0,0,0,0,0,1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,0,0,12,0
0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,50,0
0,0,0,0,0,0,0,1.65,0.55,0,0,1.1,0.55,0,0,0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0.69,0,0,0.17,0,0,1.04,0,0,0.34,0,0,0,0,0,0,0,0,0.52,0,0.055,0,0,204,0
0,0,0,0,0.8,0,0,0.8,0,0,0,1.61,1.61,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0.144,0,44,0
0,0,0,0,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0.5,0,0,0,0,0.411,0,0,112,0
0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,1.2,0,0.446,0,0,39,0
0,0,0.28,0,0,0,0,0.28,0,0,0,1.7,0,0.56,0,0,0,0,0,0.56,0.28,0.28,0,0.28,0,0.074,0,0,190,0
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,1.88,1.88,1.88,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0.366,0,0,17,0
0,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0.062,0,0,180,0
0.71,0,0,0,0,0,0,1.43,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0.049,0,0,167,0
0,0,0,0,0,0.42,0,0,0,0,0,2.57,0,0,0.14,0,0,0.14,0,0,0.28,0,0,0,0,0.242,0,0.04,421,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.5,0,0,0.5,1.01,2.03,3.04,0,0,1.52,0.5,1.01,0,0,0,0,0,1.01,0,0,0,0,0,0.551,0,0,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,1.31,0,0,0,0,3.94,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,1.31,0.279,0,0,49,0
0,0,2.27,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0.404,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,0,3,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0.507,0,0,17,0
0,0,0.65,0,0,0.65,0,0,0,0,0,0.65,3.26,0,0,0,0,0,0,0,0.65,0.65,0.65,0,0.65,0,0,0,87,0
0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0,0.75,0,0.063,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0.66,0.11,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.6,0,0,0,3.03,0,0,0,0,0,0,0,0.6,0,0,0,0.6,0,0.092,0,0,69,0
0.46,0,0,0,0,0,0,0.92,0.46,0,0,0.92,0,0,0,0,0,0,0,0.46,0.92,0,0,0,0,0.125,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0.41,0.41,0,0,0,0,0.41,0.41,0,0,0,0,0.158,0,0,130,0
0,0,0,0,0,0,0,0.85,0,0,0,4.27,3.41,0.85,0.85,0.85,0.85,0,0.85,0.85,0.85,0.85,0.85,0,0.85,0.278,0.139,0,77,0
0,0,0,0,0,0,0,1.34,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0.117,0,0,33,0
