@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S36

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_remove numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_data numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_original numeric
@attribute word_freq_edu numeric
@attribute word_freq_conference numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_# numeric
@attribute class {0,1}

@data
0.09,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.18,0,0,0,0,0,0.131,0.209,0,0
0,0,2.32,0,0,0,0,0,0,0,0,0,0.77,0.77,0.77,0.77,0.77,0,0.77,0.77,0,0,0.77,0,0,0,0,0.376,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0
0,0,0,0,0,0,0,0.17,0,0,0,0,1.59,0,0,0,0,0.17,0,0,2.83,0,0,0,3,0.17,0.271,0.753,0,0
0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.49,0,0,0,0,0.98,0,0,0,0,0.98,0.98,0.49,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0.166,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0.196,0.393,0,0
0,0,0.47,0,0,1.9,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.28,0,0,0,0,0.28,0,0,0,0,0,0.56,0,0,0,0,0.56,2.54,0.28,0,0,0,0,0,0.217,0.072,0,0
0,0,0.32,0,0.32,0,0,1.29,0,0,0,0,0.64,0,0.32,0,0,0,0,0.32,0.64,0,0,0.32,0,0,0,0.145,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0.33,0,0,0,0.33,2.01,0,0.33,0,0,1,0.33,0.33,0.33,0.33,1.34,0.33,0.33,0.33,0,0.33,0.33,0,0,0,0.296,0,0
0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0.75,0,0,0.5,0,0.5,0,0,0,0,0,0.75,0,0,0,0,1,0.457,0.294,0,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,0
0.54,0,0,0,0,0,0,3.79,0,0.54,0,0,0,0,0,0.54,0,0,0.27,0,0,0,0,0,0,0,0,0.433,0,0
0.09,0,0,0,0,0.38,0.28,0.38,0,0.19,0,0,0.57,0.28,0.19,0.09,0.09,0,0.28,0.09,0.19,0,0.19,0.09,0,0.19,0.21,0.052,0,0
0,0,0.17,0,0,1.95,0,0.17,0,0,0,0,0.17,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.256,0,0
0,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0
0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.263,0.394,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.69,0.52,0.17,0,0.17,0,0,0.52,0.34,0.17,0,0,0,0.34,0,0.17,0,0.17,0,0,0.34,0.022,0.022,0,0
0.06,0,0.12,0,0,0.12,0.06,0.93,0.06,1.05,0,0,0.43,0,0,0.18,0,0,0.31,0,0.49,0,0.06,0,0,0.24,0,0.182,0,0
0,0,0,0,0,0,1.26,0,0,0,0,0,1.26,1.26,0,1.26,0,0,1.26,1.26,0,0,0,0,0,0,0,0.149,0,0
0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0.089,0,0
0,0,0,0,0,0,0.42,1.28,0,0,0,0,1.28,0.42,0,0.42,0,0,0.42,0.42,0,0,0,0,0,0,0,0.112,0,0
0,0,0,0,0.44,0,0.44,0,0,0,0,0,0.44,0.88,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.119,0,0
0,0,0.17,0,0,0,0,1.19,0,1.02,0,0,0,0,0,0.34,0,0,0,0,0.34,0,0,0.17,0,0,0.026,0.156,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.22,0,0,0.22,0,1.36,0,0,0,0,0,0,0,0.22,0,0,0.22,0,0.45,0,0,0,0,0,0,0.053,0,0
0,0,0,0,0,0,0,1.6,0,0,0,0,1.6,0.8,0,0,0,1.6,0.8,0,0,0,0,0,0,0,0,0.371,0,0
0,0,1.09,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,0.217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0.74,1.48,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0.257,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.327,0,0
0,0,0,0,0,0,0,0,0,1.4,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.84,1.69,0,0,0,0,0
0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,0.15,0,0,0.15,0,0.23,0.23,0,0,0.23,0,0,0,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0.011,0.143,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0.343,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0.33,0,0,4.68,0,0,0.33,0,0,0,0,0.66,0,0,0,0,0,1.001,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.92,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.44,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,1.72,0,0,0,0
0,0,0,0,0,0,0,1.98,0,0.66,0,0,0.66,0.99,0.33,0.33,0.33,0,0.33,0.66,0.33,0,0.33,0.33,0,0,0,0.282,0,0
0,0,0.38,0,0,0,0,0,0,0.38,0,0,0.38,0,1.93,0,0,0,0,0.38,0,0,0,0,0,0,0,0.129,0,0
0,0,0,0,0,0,0,1.72,0,0,0,0,3.44,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9,0,0,0,0,2.7,0,0.9,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1.8,0,0,0,0,0,0
0,0,0.2,0,0,0,0,0.73,0.06,0.73,0,0,0.33,0.13,0,0.26,0,0,0.33,0.13,0.4,0,0,0,0.06,0.2,0,0.208,0,0
0,0,0,0,0,0,0,2.43,0,0,0,0,4.87,2.43,0,0,0,0,2.43,1.21,0,0,0,0,0,0,0.182,0.365,0,0
0,0,0,0,0,0,0,0.4,0,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.79,0.89,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.136,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.19,3.29,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0.155,0,0
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0
0.19,0,0,0,0,0,0.19,0.59,0,0.19,0,0.19,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0.127,0.095,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,4.16,0,4.16,4.16,0,0,4.16,0,0,0,0,1.176,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,4.34,0,4.34,4.34,0,0,4.34,0,0,0,0,1.19,0,0
0,0,0,0,0,0,0,1.63,0,0.54,0,0,0.54,0.54,0.54,0.54,0.54,0,0.54,0.54,0,0,0.54,0,0,0,0,0.17,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.9,0,0,0,0,1.16,1.74,0.58,0.58,0.58,0,0.58,1.16,0.58,0,0.58,0.58,0,0,0,0.379,0,0
0,0,0,0,0,0,0,2.68,0,0,0,0,1.34,0.67,0.67,0.67,0.67,0,0.67,0.67,0.67,0,0.67,0.67,0,0,0.107,0.537,0,0
0.34,0,0.34,0,0,0,0,2.41,0,1.03,0,0,1.03,0.68,0,0,0,0,0.68,0,1.03,0,0,0.34,0.34,0,0.116,0.292,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0
0.08,0,0,0,0,0.41,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0.199,0.105,0,0
0.89,0,0.89,0,0,0,0,2.67,0,1.78,0,0,0.89,0.89,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0.149,0.298,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.55,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.32,0,0,0,0.32,0.64,0,0.32,0,0,1.28,0.32,0.32,0.32,0.32,0.64,0.32,0.32,0.96,0,0.32,0.64,0.64,0,0,0.094,0,0
0,0,0,0,0,0,0,0,0,0.76,0,0,0.76,0.76,0.76,0.76,0.76,0,0.76,0.76,0.76,0,0.76,0.76,0,0,0,0.339,0,0
0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.136,0,0
0.51,0,1.53,0,0,0,0,3.58,0,0,0,0,0,0.51,0.51,0.51,0.51,0,0.51,1.02,0,0,0.51,0,0.51,0,0,0.27,0,0
0,0,0.51,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0.51,0,0,0,1.03,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,0.169,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.44,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,4.34,0,4.34,4.34,0,0,4.34,0,0,0,0,1.111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0.398,0.199,0
0,0,0,0,0,0,1.69,5.93,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0
0.34,0,0,0,0,0,0,3.12,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.432,0,0
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0.287,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,3.63,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.155,0,0
0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0
0.26,0,0.52,0,0,0,0.26,1.31,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.047,0.047,0,0
0,0,0,0,0,0,0.27,2.79,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.051,0,0,0
0,0,0,0,0,0,0,1.23,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0.202,0,0
0,0,0,0,0,0,0,5.45,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0
0,0,0,0,0,0,0,1.94,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.255,0.127,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0
0,0,0,0,0,0,0,3.22,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0.197,0,0
0,0,0.86,0,0,0,0,1.73,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.152,0,0
0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0
0,0,0,0,0,0,0,4.19,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0
0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.174,0,0
0,0,0,0,0,0,0,2.47,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.093,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0,0
0,0,0.96,0,0,0,1.92,0.96,0,1.44,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0
0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0
0,0,0.19,0,0,0.19,0.19,2.19,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.232,0,0
3.84,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0.645,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,1.16,0,2.32,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,1.16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.684,0,0
0,0,0,0,0,0,0,2.31,0,2.89,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0.57,0,0,0,0,0
0.54,0,0,0,0,0,0,3.82,0,0.54,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0.294,0,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0
0,0,0,0,0,0,0,3.19,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0
0,0,0,0,0,0,0,1.94,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.105,0,0
0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,2.69,0,0,0,0,0
0,0,0,0,0,0,0,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0
0,0,0,0,0,0,0,4.69,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.493,0,0
0,0,0,0,0,0,0,7.4,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0.344,0,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,2.85,0,0,0.473,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,0,0,0.564,0,0
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.537,0,0
0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,1.72,0,0,0,0,0
0,0,0,0,0,0,0.68,4.08,0,0.68,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0.38,0,0
0.49,0,0.49,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.49,0,0,0,0,0
0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0.212,0,0
0,0,0,0,0,0,1.19,2.38,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0.08,0,0,0,0,0,0.08,4.19,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.078,0,0
0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0
0,0,0,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0.743,0.371,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0
0,0,0,0,0,0,0,5.04,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0
0,0,0,0,0,0,0,1.86,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0
0,0,0,0,0,0,0,4.61,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.79,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0,0,0,0,0.27,1.65,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0.023,0,0
0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.118,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.85,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0.172,0,0
0,0,0,0,0,0,0,1.49,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,0,0.109,0,0,0
0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,3.04,0,0.094,0,0,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0.188,0,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0.182,0.182,0,0
0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0.076,0,0
0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0
0.66,0,0,0,0,0,0,3.33,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0
0,0,0,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,3.42,0,0,0,0,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0
0,0,0,0,0,0,0,4.1,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.219,0,0
0,0,0,0,0,0,0,4.08,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0.226,0,0,0
0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0.253,0,0
0,0,0,0,0,0,0,2.54,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0.134,0,0
0,0,0,0,0,0,0,5.81,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0.163,0,0
0,0,0.35,0,0,0,0,1.4,0,3.5,1.05,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.35,0,0,0.65,0.05,0
0,0,0,0,0,0,0,3.66,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0
0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0
0.63,0,0,0,0.63,0,0,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0.204,0,0
0,0,0,0,0,0,1.25,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0.62,0.2,0,0,0.82,3.61,0,0.93,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.2,0.41,0,0,0.122,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,1.066,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0
0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0
0,0,0,0,0,0,0,3.17,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.374,0,0
0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0.9,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.4,1.63,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,3.68,0,0.139,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0.145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,2.263,0,0
0,0,0.66,0,0,0.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.53,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0
