@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S54

@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_free numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_000 numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,1.97,1.72,0.49,0.24,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0.24,0,0,0.15,0.075,0.037,0,12,206,0
0,0.18,1.49,0,0,0,0,0.09,2.42,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.066,0.118,0,0,0.066,26,552,0
0,0,0,0,0,0,0,0,2.56,2.56,2.56,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,4,24,0
0,0,0,0,0,0,0,0,2.73,2.73,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0
0,0,1.25,0,6.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,2,14,0
0,0.08,0.34,0,0.26,0,0,0,2.79,0.69,0,0,0,0,0,0.78,0,0,0,0,0,0,0.133,0.306,0.053,0,0.013,57,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,12,41,0
0,0,0,0,3.7,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0
0,0,0.35,0,0.35,0.17,0,0,0.53,0.35,0.53,0.17,0.17,0.17,0.17,0,0,0.17,0.71,0.17,0.35,0,0.123,0.309,0.03,0,0,13,204,0
0,0,1.38,0.13,1.94,0.97,0,0,0.13,1.11,0,0,0,0,0,0.55,0,0,0,0.13,0,0,0.075,0.025,0,0.025,0,82,598,0
0,0,0.48,0,0,0,0,0.48,1.44,1.93,0,1.44,1.44,0,0,1.44,0,0,0,0,0,0,0,0,0,0.119,0.059,115,338,0
0.04,0.04,0.69,0.14,0.69,0.64,0,0,2.04,1.09,0,0,0.19,0.14,0,0.34,0,0,0,0,0.04,0,0.014,0.148,0,0.014,0.044,26,1223,0
0,0,0.64,0,1.28,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,1.92,1.92,0,0.394,0.098,0.295,0,0,13,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,1.94,1.94,0,0.147,0.147,0.294,0,0,12,68,0
0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,1.72,1.72,0,0,0,0.265,0,0,12,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,0,9,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,6,0
0,0,0,0,4.16,0,0,0,4.16,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,0,4,10,0
0.08,0.08,0.92,0,0,0,0,0,3.53,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.069,0.103,0,0,0.011,18,598,0
0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,1.68,0.42,1.68,0.42,0,0,0,0,0,0.84,0,0,0,0,0,0,2.95,0,0,0,0.145,0.217,0,0,0,8,61,0
0,0,0.84,0,4.2,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,9,32,0
0,0,0.81,0,0.65,0.4,0,0,1.38,0,0,0,0,0.16,0,0.08,0,0.08,0.89,0,0.08,0,0.011,0.034,0,0.057,0.022,65,542,0
0,0,0,0,1.66,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,9,34,0
0,0,3.57,0,1.78,0,0,0,1.78,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0.319,0,0,0,10,55,0
0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,2.85,0,0,0.543,0,0,0,1,10,0
0,0,0,0,4.5,0.9,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0.318,0,0,0,4,39,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,0,4.76,0,0,0,0,0,1.257,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,6,44,0
0,0,0,0,2.03,0,0,0,2.53,2.53,1.52,0,0,0,0,0.5,0,0,0,0.5,0.5,0,0.094,0,0.094,0.094,0,12,63,0
0,0,2.4,0,4.81,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0.227,0,0,0,2,17,0
0,0,0,0,3.09,0,0,0,1.03,1.03,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193,0,1,23,0
0,0,0,0,1.2,1.2,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,8,62,0
0,0,0,0,0,0,0,0,1.73,0.86,3.47,0.86,0.86,0.86,0.86,1.73,0,0.86,0,1.73,1.73,0,0,0.289,0,0,0,12,91,0
0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,1,9,0
0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,10,72,0
0.23,0.23,0.23,0.23,2.87,1.91,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.37,0.205,24,146,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
1.02,0,0.45,0,0.45,0.22,0,0,0.68,0.79,0.11,0,0,0,0,0.22,0,0,0,0,0,0,0.096,0.192,0.08,0,0.032,32,549,0
1.15,0,0.34,0,0.46,0.23,0,0,0.57,0.69,0.11,0,0,0,0,0,0,0,0,0,0,0,0.047,0.159,0.031,0,0.031,32,505,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,1.19,0,2.97,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,7,38,0
0.79,0,0.26,0,0.35,0.26,0,0,0.88,0.97,0.08,0,0,0,0,0,0,0,0,0,0,0,0.149,0.162,0.049,0,0.024,40,673,0
0.51,0,0.15,0,0.2,0.15,0,0,0.67,0.72,0.05,0,0,0,0,0.46,0,0,0,0,0,0,0.209,0.158,0.05,0,0.014,85,1423,0
0.76,0,0.25,0.08,0.34,0.25,0,0,0.76,0.85,0.08,0,0,0,0,0.68,0,0,0,0,0,0,0.157,0.205,0.036,0,0.024,47,715,0
0,0.58,4.09,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0,4,46,0
0.07,0,1.48,0.07,0.15,0,0,0.15,3.11,0,0,0,0,0,0,0.15,0,0,0.46,0,0.23,0,0.185,0.098,0,0,0.043,24,576,0
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,9,15,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0.173,0,6,48,0
0,0,0,0,1.49,0.74,0,0,2.98,2.23,1.49,0.74,0.74,1.49,0.74,0.74,0,0.74,0,0.74,0.74,0,0,0.557,0.111,0,0,12,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0
0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,3,14,0
0,0,0,0,0,0,0,0,5.55,2.77,2.77,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0
0,0,0.13,0.13,0.26,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.02,0.061,0,0.04,0.04,26,372,0
0,0,1.07,0.26,1.07,1.88,0,0,2.15,1.61,1.07,0.26,0.26,0.26,0.26,0.53,0,0.26,0,0.53,0.53,0,0.174,0.437,0,0.043,0,19,262,0
0,0,1.09,0,0.36,0.72,0,0,1.09,1.09,0,0,0.36,0,0,0,0,0,0,0,0,0,0.114,0.114,0,0,0,7,110,0
0,0,0,0,1.36,0,0,0,0.34,0.34,0.68,0,0.34,0,0,0,0,0,0,0,1.02,0,0,0.172,0,0.387,0,15,84,0
0,0,0,0,0.43,0.86,0,0,6.03,3.44,0.86,0.43,0.43,0.43,0.43,0.86,0,0.43,0,0.43,0.43,0,0,0.13,0.065,0.065,0,40,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,4,20,0
0,0,1.23,0,0,0,0,0,2.46,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,6,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.628,0,0,0,5,15,0
0,0,1.41,0,1.41,1.41,0,0,0,0,0.7,0,0,0.7,0,0,0,2.12,0,0,0,0,0,0.267,0.066,0,0,199,375,0
0,0,0.3,0.02,0.22,0.12,0,0,0,0,0,0,0,0,0,0.68,0,0.02,0.02,0.02,0,0,0.037,0.225,0.007,0.015,0.041,25,2458,0
0,0,0,1.23,3.7,2.46,0,0,0,0,1.23,0.61,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,3,26,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0.51,0.51,1.54,1.03,0,0,0.51,0.51,1.54,0,0.51,0,0,0.51,0,0,0,0,0,0,0,0.158,0,0.079,0,15,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0.317,0,0,0,2,9,0
0,0,0,0,0,0,0,0,13.04,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,96,0
0,0,3.7,0,0,0,0,0,3.7,0,0,0,3.7,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,6,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,7,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0,9,29,0
0,0,0.9,0,0.67,0.22,0,0,0.67,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.024,157,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0.49,0,0,0,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0.228,0,0,0,5,106,0
0,0,0.64,0,0.32,0,0,0,0.64,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.04,0,0,0,10,175,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,15,0
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,9,14,0
0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,0,7,41,0
0,0,0,0,0,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,0,7,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,0
0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,2.56,2.56,0,0,2.56,0,0,0,0,0,0.881,0,0,0,11,40,0
0,0,1.28,0,2.05,2.31,0,0,0.25,2.57,0,0.51,0,0,0,0.25,0,0,0,0,0,0,0,0.117,0,0.039,0,45,237,0
0,0,0,0,1.45,0,0,0,0.72,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,30,85,0
0.03,0,0.71,0.03,0.9,0.56,0,0,1.58,0.26,0,0.11,0.11,0.18,0,0.18,0,0.03,0,0,0,0,0.028,0.078,0,0.028,0.016,20,1356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0.719,2,10,0
0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0
0,0,1.19,0,0.89,0.89,0,0,0,0,0.29,0,0,0,0,0,0,0,0.59,0,0,0,0.325,0.162,0,0,0,9,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0.724,2,10,0
0,0,3.72,0,3.1,0,0,0,0.62,0,0,1.24,0,0,0,0,0,0,1.24,0,0,0,0,0.11,0,0,0,8,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0.35,1.43,0,0,3.95,0.71,0,0,0,0,0,0.35,0,0,0,0.35,0.35,0,0,0.113,0.113,0.056,0,16,193,0
0,0,2.75,0,0,0,0,0,2.06,2.06,1.37,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,11,49,0
0,0,0,0,5.66,1.88,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,8,43,0
0.25,0.12,1.14,0,0,0,0,0.25,3.04,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.12,0,0,0.017,24,418,0
0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,2.56,0,0,0.465,0,0,0,6,23,0
0,0,0.9,0,0.9,0,0,0,0.9,0.9,0,0.9,0,0.9,0,0,0,0,0.9,0,0,0,0,0.471,0,0,0,8,47,0
0,0,2.33,0.58,1.75,3.5,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0,0.097,0,11,41,0
0.2,0,0,0,1.45,0.2,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.329,0,0.109,0,11,114,0
0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,3,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,76,199,0
0,0,0.23,0.23,0.47,0,0,0,0.47,0.23,0,0,0.47,0.23,0,0.23,0,0,0,0,0,0,0.107,0.107,0,0,0,8,142,0
0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,0,1,8,0
0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,4,18,0
0,0,0.46,0,1.38,0.46,0,0,0.46,0,0,0,0,0,0,0.92,0,0,0.46,1.38,1.38,0,0.149,0.074,0.149,0,0,12,132,0
0,0,0.8,0,4.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,0,0,8,31,0
0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0.42,2.11,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0.028,0.084,62,411,0
0.68,0.68,0,0.68,4.08,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,5,39,0
0,0,0.55,0.11,1.22,0,0,0,1.22,0.44,0,0,0.11,0,0,0,1.22,0,0,0,0.22,0,0.052,0.156,0.034,0.017,0,38,600,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,76,198,0
0,0,0,0,3.75,3.38,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.597,0,0,13,85,0
0,0,0,0,0,0,0,0,1.72,3.44,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,7,29,0
0,0,2.7,0,2.7,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,7,28,0
0,0,2.02,0,0,0,0,0,2.02,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,0,24,142,0
0,0,0,0,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,4,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,6,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.072,0,0,11,64,0
0,0,0,0,0,0,0,0,3.5,2.63,3.5,1.75,1.75,0.87,0.87,0.87,0,0.87,0,0.87,1.75,0,0,0.49,0.122,0.122,0,12,130,0
0,0,1.4,0,0.06,0,0,0,2.54,0,0,0,0,0,0,0.06,0,0,0,0,0.06,0,0.028,0.085,0,0,0,22,665,0
0,0,1.02,0,2.04,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,13,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0
0,0,0,0,0,0,0,0,1.83,1.57,0,0.26,0,0.26,0,0.26,0,0,0,0.52,0,0,0.065,0,0.032,0,0,12,115,0
0,0,0.52,0.13,1.18,0,0,0,0.52,0.26,0,0,0.13,0,0,0,1.44,0,0,0,0.26,0,0,0.188,0.041,0,0,38,420,0
0,0,3.63,0,0,0,0,0,0.9,3.63,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0.153,0,7,58,0
0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,7,15,0
0,0,1.17,0,2.35,3.52,0,0,3.52,2.35,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0.414,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,2.4,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,1.6,1.6,0,0.128,0,0.128,0,0,12,83,0
0,0,0,0,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,3,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,1.492,0,0,0,4,11,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0.44,0,0,0,0,0,1.76,1.76,0,0,0,0,0,0.88,0,0,0,0.44,0,0,0,0,0.061,0,0,17,230,0
0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,1,5,0
0,0,0,0,4.25,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,2,8,0
0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0.609,0,0,0,3,13,0
0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,11,103,0
0.32,0,1.3,0,0.97,0.32,0,0,0,0,0,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0.047,0.094,0.047,0,0,17,148,0
0,0,0,0,1.88,0.47,0,0,2.83,2.35,1.88,1.41,1.41,0.47,0.47,0.47,0,0.47,0,0.47,1.41,0,0,0.144,0.072,0.072,0,13,168,0
0,0,0,0,2.53,0,0,0,1.26,1.26,1.26,1.26,1.26,0,0,0,0,0,0,0,1.26,0,0,0,0,0.208,0,11,51,0
1.02,0,0.45,0.11,0.45,0.22,0,0,0.56,0.68,0.11,0,0,0,0,0.22,0,0.11,0.11,0,0,0,0.103,0.177,0.029,0,0.029,81,653,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0
0,0,0,0,2.33,0,0,0,2.33,0,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0.203,0,0.407,0.407,17,112,0
0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,4,28,0
0,0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,9,44,0
0,0,0.63,0,0,0.63,0,0,2.54,1.91,1.91,0.63,0.63,0.63,0.63,0.63,0,0.63,0,0.63,0.63,0,0,0.279,0.093,0,0,12,105,0
0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,3.84,3.84,0,0,3.84,0,0,0,0,0,1.092,0,0,0,11,32,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0
0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0.54,0,0,0.54,0,0,2.71,1.63,0.54,0.54,0.54,0.54,0.54,0,0,0.54,0,0,0.54,0,0,0.531,0,0,0,35,251,0
0,0,2.38,0,2.38,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,9,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,0,0,0,76,201,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,1,6,0
0,0,0.65,0,0,1.31,0,0,2.63,1.97,1.31,0.65,0.65,0.65,0.65,0,0,0.65,0,0,0.65,0,0,0.507,0,0,0,34,146,0
0,0,0.64,0,0.32,0,0,0,0.64,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.04,0,0,0,10,156,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,11,26,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,11,26,0
0,0,0,0,1.2,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,1.2,0,0,1.2,0,0,1.2,0,0,0.57,0,0,0,11,37,0
0,0,3.33,0,1.11,0,0,0,2.22,1.11,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0.191,0,0,0,7,48,0
0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,1.343,0,0,0,8,317,0
0,0,0,0,1.32,0.33,0,0,1.98,0.66,0.66,0,0,0,0,0.99,0,0,0,0.33,0.33,0,0.168,0.392,0,0.224,0.336,42,321,0
0.34,0,2.07,0.17,2.24,1.03,0,0,0.34,0.69,0.17,0,0,0,0,0.34,0,0,0,0.17,0,0,0.466,0.248,0,0,0,48,319,0
0,0,1.19,0,0.1,0,0,0,0.87,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.047,0,0,0.031,12,391,0
0,0,0.76,0,0,0,0,0,2.66,0,0,0,0,0,0,0.09,0,0.47,0.09,0,0,0,0.026,0.093,0,0.013,0.12,24,577,0
0,0,2.89,0.57,0,1.73,0,0,2.31,0,0,0,3.46,0,0,0.57,0,0,0,0,0,0,0,0.163,0,0,0,12,76,0
0,0,0,0,0,0,0,0,0.6,0.3,0,0.3,0,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,8,82,0
0,0,1.4,0,1.4,1.4,0,0,0,0,0.7,0,0,0.7,0,0,0,2.11,0,0,0,0,0,0.267,0.066,0,0,200,377,0
0,0,0.72,0,0.24,0,0,0,2.65,1.2,0,0,0,0,0,0.96,0,0,0,0,0,0,0.067,0.371,0.067,0,0,44,319,0
0,0,1.39,0,0.23,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,9,89,0
0,0,0,0,1.37,2.06,0,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,0,0.144,0,0,0,19,155,0
0.38,0,2.32,0.19,2.51,1.16,0,0,0.19,0.58,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0.251,0,0,0,11,156,0
0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.14,0,0,0,7,129,0
0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.14,0,0,0,7,129,0
0,0,0.21,0,0.85,0.21,0,0,2.13,0.21,0.21,0,0,0,0,0.42,0,0.21,0,0.42,0.64,0,0.238,0.443,0.068,0,0,18,260,0
