@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S43

@attribute word_freq_address numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_remove numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_will numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_your numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_( numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,1.754,0,0,0,1,0
0,0,0,0,0,0,0,1.05,0.21,0,0,0,0.21,0.63,0.21,0,0,0,0,0.21,1.27,0,0,0,0.115,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.35,0,0,0,0,0.17,0.35,1.23,0.17,1.41,0.7,0,0.17,0,0,0,0,0,0,0,0.7,0,0,0,0.038,0.019,0,0.095,28,0
0,0,0,0,0,0,0,0,0,2.94,0,0,5.88,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.01,0,0,0,0.01,0.03,0.13,0,0.01,0.01,0.01,0,0,0,0,0,0,0.13,0,0,0,0,0.03,0.8,0.301,0.002,0.09,0.002,82,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.13,0,1.13,1.13,0,2.27,0,1.13,0,1.13,1.13,0,0,0,0,0,0,0.136,0.136,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,3.17,0,3.17,0,0,1.58,0,0,1.58,0,0,0,0,6.34,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0.476,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.17,0.17,0,0.17,0,0,1.57,0,0,0,0,0,0,0,0,0,0,2.8,0.802,0,0,0,20,0
0,0,0.13,0,0.06,0.32,0,0.45,0.13,1.24,0.39,0,1.04,0,0,0,0,0.06,0,0,0,0,0,0,0.03,0,0.03,0,42,0
0,0,0,1.78,0,0,0,1.78,0,3.57,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0.586,0,0,4,0
0,0,0,0,0,0,0,0.58,0,0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.107,0.107,0,0,6,0
0,0,0.13,0,0.13,0.4,0,0.06,1.01,0,0,0,1.08,0,0.06,0,0,0,0,0,0,0,0,0,0.068,0,0.166,0,45,0
0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.373,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.26,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.039,0,0,0,77,0
0,0,0.26,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.039,0,0,0,77,0
0,0,0,0,0,0,0,0.55,0,0,0.55,0,0.55,0,0,0.55,0,0,0,0,0.55,0,0,0,0.25,0,0,0,8,0
0,0,0,0,0,0,0,0,0,1.28,0,0,2.56,2.56,1.28,1.28,1.28,1.28,0,0,0,0,0,0,0.632,0,0,0,11,0
0,0,0,0,0,0,0,1.75,0,0.29,0,0,1.75,0,0.58,0,0.29,0.29,0,0,0,0,0,0,0.091,0.045,0,0,15,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,1.2,0,0,0,0,0,0,0.6,0,0,0,0.11,0,0,0,3,0
0.32,0,0.16,0,0,0.16,0.32,0,0.32,0.8,2.08,0.16,0,0.16,0.64,0,0,0,0,0,0,0,0.16,0,1.309,0.022,0.377,0,157,0
0.08,0,0.16,0,0.04,0.16,0.52,1.04,0.04,0.68,0.88,0,1.76,0,0.16,0,0.36,0,0.04,0,0.04,0,0,0,0.142,0.071,0.071,0.011,23,0
0,0,0,0,0.88,0,0.17,0.52,0,2.46,1.93,0,0.52,0.35,0.17,0.17,0.17,0.17,0,0,0,0,0,0,0.086,0.057,0,0,15,0
0.09,0,0,0,0,0.87,0,0.29,0,0.39,0.19,0,0.58,0.09,0,0,0,0,0,0,0,0,0,0,0.153,0,0.041,0,41,0
0.08,0,0.07,0,0,0.14,0,0.05,0,0.05,0.04,0,0.48,0.04,0,0,0,0.01,0,0,0,0.04,0,0,0.152,0,0.004,0,38,0
0,0,0,0,0,0.51,0,0.17,0,0.22,0.17,0,0.96,0.05,0,0,0,0.11,0,0,0,0,0,0,0.182,0,0.016,0,38,0
0,0,0.05,0,0,0.5,0,0.16,0,0.22,0.16,0,0.62,0.05,0,0,0,0,0,0,0,0,0.05,0,0.211,0,0.016,0,47,0
0,0,0.05,0,0.34,0,0,0.81,0.75,0,0,0,1.16,0,0,0,0,0.23,0,0,0,0,0,0,0.107,0,0.053,0,32,0
0,0,0,0,0,0,0,0,0,2.11,2.81,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.047,0,0,0.047,12,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.27,0,0,0,0,0,0,0.27,0,1.1,0.27,0,1.93,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.084,0,6,0
0,0,0,0,0,0,0,0,0,3.38,1.69,0,1.69,1.69,0,0,0,0,0,1.69,0,0,0,0,0.315,0,0.63,0,12,0
0,0,2.63,0,0,0,0,0.87,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,5,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.491,0,0,0,33,0
0,0,0,0,0,0,0,0.85,0,0,0,0,0.42,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.73,0,0,1.47,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,9,0
0,0,0,0,0,0,0,0,0,1.55,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,4,0
0,0,0,0,0,0,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0.57,1.43,0,0,0.28,0,0.28,0,0,0,0.28,0,0,0,0,0,1.14,0,0.43,0,0,0,55,0
0,0,0,0,0,0,0,0,0,1.49,0,0,7.46,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.12,0,2.24,0.56,0.56,0,1.12,0,0,0,0,0,0,0,0.56,0,0,0.299,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0,0.219,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,0,0,0,5,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,2.12,0,2.12,0,4.25,0,2.12,0,0,0,0,0,0,0,0.714,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0.98,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,0.98,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0.863,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.36,0,0,0,0,0.34,1.7,0,0,1.7,0.34,0,1.36,1.02,0.34,0.34,0.34,0.34,0,0.34,0,0.34,0,0,0.244,0,0,0,13,0
0,0,0,0,1.57,0,1.57,1.57,0,1.57,1.57,0,3.14,0.78,0.78,0.78,0.78,0.78,0,0.78,0,0,0,0,0.372,0,0,0,34,0
0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,5.88,0,0,0,0,0,0,5.88,0.763,0,0,0,10,0
0,0,0,0,0,0,0.31,0.31,0,0.95,0.95,0,1.27,1.91,0.63,0.63,0.63,0.63,0,0.63,0,0.63,0,1.91,0.304,0,0,0,15,0
0.18,0,0,0,0.37,0,0,0.94,1.89,0.18,0,0,0.37,0,0,0,0,0.37,0,0,0,0,0,0,0.244,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0.32,0,0.97,0.97,0,1.29,1.94,0.64,0.64,0.64,0.64,0,0.64,0,0.64,0,1.94,0.255,0,0,0,15,0
0.46,0,0,0,0,0,0,0.46,0,1.38,1.85,0,2.31,0,0,0,0,0,0,0.46,1.38,0,0,0,0.155,0,0,0,28,0
0,0,0.15,0,0.25,0.3,0.1,0.65,0.05,0.55,0.65,0,1.3,0,0.15,0,0.2,0.05,0,0,0,0,0.3,0,0.139,0.022,0.058,0,23,0
0,0,0,0,0,0,0,0.81,0,1.62,0,0,0.81,1.62,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0,0,2,0
0,0,0,0,0,0,0,1.4,0.7,1.4,1.4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.267,0,0,0,200,0
0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,17,0
0,0,0,0,0,0,0.39,0,0,0.78,0.39,0.39,0,0.39,0,0,0,0,0,0,0,0,0.39,0,0.146,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.07,0,0.14,0,0.36,0.51,0.29,0.07,0.07,0,1.99,0,0,0.29,0,0.14,0.07,0,0,0,0,0,0.031,0.031,0,0,22,0
0,0,0,0,0,0,0,0.91,0,0,0,0,0.22,0,0.45,0,0.22,0,0,0,0,0,0.22,0,0.154,0,0,0,15,0
0.33,0,0,0,0,0,0,0.33,0,0,0,0,0.33,0,0.67,0,0.33,0,0,0,0,0,0.33,0,0.088,0,0,0,15,0
0,0,0.49,0,0.49,0,0,0.49,0,0.49,0,0,2.48,0,0,0.99,0,0.49,0,0,0,0,0,0,0.145,0,0,0,10,0
0,0,0,0,0,0,0,0.42,0,1.28,1.28,0,0.85,1.7,0.42,0.42,0.42,0.42,0,0.42,0,0.42,0,1.28,0.204,0,0,0,15,0
0,0,0,0,0,0.25,0,1.28,0,0,0,0,0.77,0,0,1.03,0,0,0.25,0,0,0,0,0,0.039,0,0,0,7,0
0,0,0,0,0,0,0.5,1.01,0,2.53,1.01,0,1.52,1.52,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0.272,0,0,0,13,0
0,0,0,0,0,0,0,0,0,1.78,0.89,0,0,2.67,0,0,0,0,0,0,0,0,0,0.89,0.15,0,0,0,15,0
0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0.709,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602,23,0
0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0.665,0,25,0
0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0.665,0,25,0
0,0,0.49,0,1.32,0.16,5.12,0,0.33,0.33,0,0,0,0,0,0,0.16,0,0,0,0.16,0,0,0.33,0.07,0,0,0.023,10,0
0,0,0,0,0,0,0,1.06,0,1.06,1.06,0,1.06,0,0,0,0,0,0,0,0,0,3.19,0,0.181,0,0,0,4,0
0,0,0,0,0,0,0,0.44,0,0.88,0.88,0,1.32,0.88,0.88,0.44,0.88,0.44,0,0,0,0,0,0,0.207,0,0,0.207,40,0
0,0,0,0,0,0,0,0.51,0,1.03,0.51,0,1.54,1.54,1.03,0.51,1.03,0.51,0,0,0,0,0,0,0.24,0,0,0.48,40,0
0,0,0,0,0,0,0,0.91,0,0.91,0.45,0,2.73,0.91,0.45,0,0.45,0,0,0,0,0,0,0,0.151,0,0,0,20,0
0,0,0.05,0,0.05,0.47,0,0.15,0.26,0.21,0.15,0,0.79,0.05,0,0,0,0,0,0,0,0,0,0,0.202,0,0.014,0,52,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0.35,0,0.7,0.35,0.35,0,0,0.7,0,0,0.35,0,0,0,0,0,11,0
0,0,0,0,0,0,0,1.39,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0.067,0,0,0,9,0
0,0,0.23,0,0,0,0,0.23,0,0.47,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,8,0
0,0,0,0,0,0,1.31,1.31,0,6.57,0,0,2.63,2.63,1.31,1.31,1.31,1.31,0,0,0,1.31,0,0,0.649,0,0,0,13,0
0,0,0.05,0,0,0.5,0,0.16,0,0.22,0.16,0,0.62,0.05,0,0,0,0,0,0,0,0,0,0,0.233,0,0.016,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0.719,0,0,0,1,0
0.4,0,0,0,0,0,0.53,0,0.13,0.8,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.25,0.014,0.427,0.044,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,0,0,1,0
0,0,0,0,0,0.94,0,0.31,0,0.41,0.2,0,0.52,0.1,0,0,0,0,0,0,0,0,0,0,0.251,0,0.029,0,32,0
0,0,0.11,0,0,1.01,0,0.33,0,0.44,0.22,0,0.78,0.11,0,0,0,0,0,0,0,0,0,0,0.233,0,0.031,0,32,0
0,0,0,0,0.09,0,0,1.49,0.37,0,0,0,2.51,0,0,0.09,0,0.37,0,0,0,0,0.09,0,0.106,0,0,0,27,0
0,0,0.05,0,0.13,0.3,0,0.13,0,0.1,0.08,0,0.46,0.02,0,0,0,0,0,0.13,0,0,0,0,0.158,0,0.007,0,52,0
0,0,0,0,0,0,0,1.06,0,0,0,0,2.12,0,1.06,0,1.06,1.06,0,0,0,0,0,0,0.121,0,0,0,10,0
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.13,0,0,0,0,0.52,0.39,1.05,1.05,0,0.39,0,0,0,0,0.13,0,0,0,0,0,0,0.089,0.035,0.053,0.053,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.48,0,1.69,0.24,0.48,0.48,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,3.03,3.03,3.03,3.03,0,0,0,0,0,0,0.9,0,0,0,11,0
0,0,0,0,0,0,0,0.31,0,1.26,0,0,0.63,0,0,0,0,0.31,0,0.31,0,0.31,0,0,0.339,0.048,0,0,14,0
0,0,0,0,1,0,0,0.5,0,0,0,0,2,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.12,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,0,4,0
0,0,0,0,0,0.83,1.66,0,0,0.83,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,0,11,0
0,0,0,0,0,0.28,0,0.28,0,1.42,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0.242,0,26,0
0.14,0,0.14,0.14,0,0,3,0.85,0,0.85,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0.022,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,5.26,0,0,2.63,2.63,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,11,0
0,0,0,0,1.08,0,0,1.62,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0.166,0.083,0,0,13,0
0,0,0,0,0,0,0,0,0,2.41,0.8,0,0,0.8,0,0,0,0,0,0,0.8,0,0,0,0.45,0,0,0,4,0
0,0,0,0,0.55,0,0.55,0.55,0,0,0,0,6.64,0.83,0.27,1.66,0.27,0.27,0,0,0.27,0.27,0,0,0.549,0,0,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0.271,0,0,18,0
0,0,0,0,0,0,0,0,0,0.43,0.28,0,1.43,0.86,0.28,0.28,0.28,0.28,0,0.14,0,0.43,0,0.28,0.324,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,6.79,0.97,0.97,0.97,0.97,0.97,0,0,0,0.97,0,0,0.299,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.38,0,2.38,0,0,0,1.19,0,0,0,0,0,0,1.19,0,0,0,0.4,0.2,0,0,4,0
0,0,0,0,0,0,1.81,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.45,0.45,0,0.9,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,4,0
0,0,0,0,0,0,0,0.26,0.26,0,0,0,1.61,0,0,0.53,0,0.8,0,0,0,0,0,0,0.042,0,0,0,6,0
0,0,0.16,0,0,0,0,0.64,0.48,0.96,0.96,0,0.48,0,0,0,0,0.16,0,0,0,0,0,0,0.105,0.021,0.063,0.063,39,0
0,0,0,0,0,0,0,0,0,0,0.24,0,1.93,0.72,0.24,0.24,0.24,0.24,0,0,0,0.24,0,0.48,0.148,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,1.97,0.49,0.24,0.24,0.24,0.24,0,0,0,0.24,0,0.49,0.15,0.037,0,0,12,0
0,0,0.09,0,0.27,0,0,1.49,0.46,0,0,0,2.42,0,0,0,0,0.09,0,0,0,0,0,0,0.118,0,0.066,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.36,0,0,0,0,0,0,0,2.73,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,1.25,1.25,0,6.25,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,2,0
0.08,0,0.08,0,0.34,0,0.17,0.34,0.87,0.26,0,0,2.79,0,0.08,0,0,0.26,0,0.17,0,0,0,0,0.306,0,0.013,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,4.54,4.54,0,0,0,0,0,0,1.51,0,1.51,0,0,0,0,0,0,0,0.286,0,0,0,12,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.35,0,0.35,0.17,0,0.53,0.53,0.17,0.17,0.17,0.17,0,0,0.71,0.17,0.17,0,0.309,0,0,0,13,0
0.13,0,0.13,0,0,0,0.27,1.38,0,1.94,0.97,0,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0.025,0.025,0,0,82,0
0,0,0,0,0,0,0,0.48,0,0,0,0,1.44,0,0,1.44,0,0,0,0,0,0,0.48,0,0,0.119,0.059,0,115,0
0,0,0.04,0,0,0.04,0,0.69,0.19,0.69,0.64,0,2.04,0,0.04,0,0.29,0.09,0,0,0,0,0,0,0.148,0.014,0.044,0.007,26,0
0,0,0,0,0,0,0,0.64,0,1.28,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0.098,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0.147,0,0,0,12,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.687,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,4.16,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.16,0,0.08,0.08,0,0.92,0.16,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0.16,0,0.103,0,0.011,0,18,0
0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.68,0,1.68,0.42,0,0,0,0,0.84,0,0,0,0,2.95,0,1.26,0,0.217,0,0,0,8,0
0,0,0,0,0,0,0.84,0.84,0,4.2,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.08,0,0,0,0.08,0,0,0.81,0.81,0.65,0.4,0,1.38,0,0,0,0.08,0,0,0,0.89,0,0.24,0,0.034,0.057,0.022,0,65,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0.304,0,0,9,0
0,0,0,0,0,0,0,3.57,0,1.78,0,0,1.78,0,1.78,0,1.78,0,0,0,0,0,0,0,0.319,0,0,0,10,0
0,0,0,0,0,0,0,0,0.86,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0.543,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4.5,0.9,0,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0.318,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
