@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S46

@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_our numeric
@attribute word_freq_over numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_font numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_labs numeric
@attribute word_freq_data numeric
@attribute word_freq_technology numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_meeting numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,1.214,3,0
0.59,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0.39,0,0,0.79,0.39,0,0.39,0,0.39,0,1.19,0,0.657,2.156,13,0
0.87,0,0,0,0,0,0.87,0.87,0,0,0,0,1.75,0,0,0,0,1.75,0.87,0,0.87,0,0.87,0,0.87,0,0.976,1.767,12,0
0.6,0,0,0,3.04,0,0,0.6,0,0,0,0,0.6,0,1.21,0,0,1.21,0.6,0,0.6,0,0,0,0,0,0,3.277,33,0
0,0,0,0,0,0,0,0.82,0,0,0,0,1.65,0,0.82,0,0,0,0,0,0,0,0,0,0.82,0,0.122,2.111,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,1.722,7,0
0,0,0,0,0,0,0,1.47,0,0,0,0,2.2,0,0.73,0,0,0.73,0,0,0,0,0,0,0,0,0,1.76,6,0
0,0,0.87,0,0,0,1.31,0.43,0,0,0,0,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0.06,1.72,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0.391,1.384,4,0
0.47,0,0.95,0.47,0,0,0,0.47,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.95,0,0.47,0,0,0.073,1.884,8,0
0,0,0,0,0,0,0,1.75,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,1.75,0,0,1.125,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,1,1,0
0,0,0.81,0,0,0,0,0.4,0,0,0,0,0.4,0,0.4,0,0,4.08,1.22,0,0,0,0,0,0,0,0,1.754,8,0
0,0,0.88,0,0,0,0.88,0,0,0,0,0,1.76,0,0,0,0,1.76,0.88,0,0.88,0,0.88,0,2.65,0,0.855,1.777,12,0
0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0.41,0,0,0,0,0,0.159,1.848,13,0
0.51,0,0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0.51,0,0,0.497,3.525,20,0
0,0,0,0,0,0.13,0,0.27,0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,0,0.27,0.438,3.657,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,2.32,0,2.32,0,2.32,0,0,0,0.757,2.5,11,0
0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,1.846,11,0
0,0,0.28,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,5.14,1.14,0.57,1.14,0,0.28,0,0.57,0,0.292,2.291,12,0
0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0.175,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,1,1,0
0.59,0,0.19,0,0,0,0.39,0.19,0,0.19,0,0,2.79,0,1.99,0,0,1.79,0,0.79,0,0,0,0,0,0,0.203,3.716,47,0
0,0,1.15,0.28,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.072,1.517,8,0
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,1.625,6,0
0,0,0.14,0,0,0,0,1.75,0,0,0,0,0.29,0,0,0,0,0.14,0.14,0.14,0,0.14,0,0,0,0,0.064,1.715,11,0
0,0,1.28,0,0,0,0,0.64,0,0,0,0,1.92,0,0.64,0,0,0.64,1.92,0,0,0,0,0,0,0,0,1.536,8,0
0.22,0,0.45,0,0,0,0,0.68,0,0,0,0.22,2.05,0.45,1.59,0,0,0,0,0,0,0,0,0,0,0,0.101,2.5,27,0
0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0,2.89,1.44,0,1.44,0,1.44,0,1.44,0,0.417,2.166,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,3.57,0,0,0,0,0,0,0,1.406,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.846,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,6.096,21,0
0.24,0,0.24,0,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0.24,0.98,0.24,0,0,0,0,0,0,0,0,1.831,13,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,8,0
0.5,0,0,0,0,0,0,0.63,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,8.021,66,0
1.16,0,1.16,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0.368,2.833,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888,8,0
0,0,0,0.4,0,0.4,0,0,0,0,0.4,0,1.22,1.22,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0.065,1.84,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,2.08,0,0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0.478,3.291,21,0
0.26,0,0.08,0.08,0.08,0.08,0.17,0.17,0.08,0,0,0.26,1.75,0,1.14,0,0,1.93,0,0.17,0.08,0,0,0,0.08,0,0.063,1.66,20,0
0.72,0,0.18,0,0,0,0,0.54,0,0,0,0,0.9,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0.177,1.6,18,0
0,0,0,0,0,0,2,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0.11,0,0.22,0.11,0,0,0,0.99,0.11,0.11,0,0.22,0,0,0,0,0,3.21,0,0.11,0.88,0,0,0,0,0,0.149,2.419,27,0
0.33,0,0.33,0,0,0,0,0.33,0,0,0,0,1.01,0,0.67,0,0,1.35,0.33,0.33,0.33,0,0.33,0,1.35,0,0.175,2.068,12,0
0.59,0,0.59,0,0,0,0,0.59,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0.105,1.826,8,0
0.3,0,0.61,0,0,0,0,0,0,0,0,0.3,0.91,0,0.3,0,0,2.44,0,0,0,1.52,0,0,0,0,0.043,2.161,19,0
0.81,0,0,0.4,0,0,0,0.81,0,0,0,0,1.63,0,0.4,0,0,0,0.4,0,0,0,0,0,0.4,0,0.071,1.156,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.76,3.989,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,1.22,0,0,0.4,0,0.81,0.4,0,0,0,0,0,0.199,2.386,11,0
0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1.785,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.677,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,2.22,0,2.22,0,2.22,0,0,0,0.735,2.45,11,0
0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,4,0
0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,1.07,0,0,1.07,0,0,0,2.15,0,0.326,2.7,12,0
1.14,0,0,0,0,0,0,2.29,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,1.833,5,0
0.16,0,0,0.08,0.08,0.73,0,0.24,0,0,0,0,0.32,0,0.16,0,0,0.49,0,0.57,0,0,0,0,0,0,0.172,3.212,44,0
0.12,0,0.12,0,0,1.11,0,0.37,0,0,0,0,0.49,0,0.24,0,0,0.62,0,0.49,0,0,0,0,0,0,0.167,3.211,32,0
0.06,0,0,0,0,0.61,0,0.2,0,0,0,0,0.27,0,0.2,0,0,0.75,0,0.27,0,0,0,0,0,0,0.183,2.738,36,0
0.08,0,0,0,0,0.77,0,0.25,0,0,0,0,0.34,0,0.25,0,0,0.77,0,0.25,0,0,0.17,0,0,0,0.16,2.634,36,0
0.18,0,0.1,0.03,0,0.4,0,0.1,0,0,0,0,0.14,0,0.1,0,0,0.47,0,0.76,0,0,0,0,0,0,0.148,3.233,66,0
0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.116,1.976,9,0
0.47,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.23,0,0,1.64,0.23,0,0.7,0,0.23,0,0.7,0,0.237,2.42,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0.72,0,0,0,0.72,0,0.467,2.431,12,0
0,0,0,0,0,0,0,0.54,0.54,0,0,0,1.09,0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0.308,1.4,10,0
0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0.465,1.25,3,0
0,0,0,0,0,0,0,2.23,0,0,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,2.333,31,0
0,0,0,0,0,0,0,0.8,0,0,0,0,1.61,0,0,0,0,1.61,0.8,0,0.8,0,0.8,0,0.8,0,0.366,1.853,13,0
0,0,0,0,0,0,0,1.38,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,1,1,0
0.15,0,0.04,0.04,0.04,0.04,0,0.41,0.06,0,0,0.06,0.6,0,0.34,0,0,0,0,1.67,0.19,0.02,0,0.02,0,0.04,0.213,2.246,54,0
0.86,0,0,0,0,0,0,0.86,0,0,0,0,2.6,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,4.461,28,0
0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,2.48,0.62,0,1.24,0,0.62,0,0.62,0,0.757,2.63,16,0
0,0,0,3.44,0,0,0,0,0,3.44,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0.52,1,1,0
0.87,0,0,0.14,0,0,0.14,1.46,0.14,0,0,0.58,0.14,0,0.43,0,0,1.9,0,0,0,0,0.14,0.43,0.14,0,0.019,2.174,35,0
0.74,0,0,0,0,0,0,0,0.37,0.74,0,0.37,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.245,4.666,64,0
0,0,3.52,1.17,1.17,0,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,0.192,1,1,0
0,0,0.17,0,0.35,0,0,0.88,0,0,0,1.95,0.17,0,0,0,0,0.35,0.17,0,0.35,0,0,0,0.53,0,0.256,2.097,14,0
0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.122,2.904,20,0
0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,1.44,0,0,0,0,0,0,0.671,4.122,20,0
1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,3.63,0,0,0,2.294,8,0
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,1.928,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,2.8,18,0
2.08,0,0,0,0,0,0,2.08,0,2.08,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,26,0
0.36,0,0,0,0.09,0,0.18,1.01,0.18,0,0,0.64,0,0,0,0,0,2.49,0,0,0.09,0,0,0,0,0,0.209,2.278,24,0
0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0.77,0,0.77,0,0.77,0,0,0,0.376,2.4,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,2.094,26,0
0,0,0,0,0,0,0,0.53,0,0,0,0,0.17,0,0,0,0,1.41,0,0.17,0,0,0,0,0,0,0.753,4.84,20,0
0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,2.111,6,0
0.49,0,0.49,0.49,0,0,0,2.94,0,0,0,0,0.98,0,0,0,0,1.47,0,0.49,0.49,0,0,0,0,0,0.166,2.234,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,1.666,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,1.16,0,0,0,0,1.16,0,0.393,1.058,2,0
0,0,0.47,0,0,0,0,0.47,0,0,0,1.9,0,0,0,0,0,1.9,1.42,0,0.47,0,0,0,0,0,0.217,1.677,5,0
0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,1.666,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,2,3,0
0.28,0,0.28,0,0,0,0,0.84,0,0,0,0,0.28,0,0,0,0,1.69,0,0,2.54,0,0,0,0,0,0.072,1.948,55,0
0,0,0.32,0,0,0.32,0,1.29,0,0,0.32,0,1.29,0,0,0,0,0.64,0,0,0.32,0,0,0,0.32,0,0.145,1.967,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,1,1,0
0,0,0.33,0,0,0,0,0,0,0,0,0,2.01,0,0.33,0,0,1.34,0.33,1.34,0.33,0,0.33,0,0.33,0,0.296,1.742,12,0
0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.062,2,0
1,0,0,0,0,0,0.25,0.5,0,0,0,0,1,0,0.75,0,0,1,0.25,0,0,0,0,0,0,0,0.294,4.379,208,0
0,0,0,0,0,0,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,1.466,4,0
0,0,0,0.27,0,0,0,0,0.54,0,0,0,3.79,0,0.54,0,0,0.27,0,0,0,0,0,0,0,0,0.433,1.859,18,0
0.57,0,0,0.09,0,0,0.09,1.33,0.19,0,0,0.38,0.38,0,0.19,0,0,4.37,0.09,0,0.09,0,0.19,0.28,0.28,0,0.052,2.731,34,0
0,0,0.17,0,0.35,0,0,0.88,0,0,0,1.95,0.17,0,0,0,0,0.35,0.17,0,0.35,0,0,0,0.53,0,0.256,2.053,13,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0.817,1.64,5,0
0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,1.578,5,0
0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,1.285,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0.95,0,0.95,0,0,0,0,0,0,0.394,2.142,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,2,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2,0
0.87,0,0,0.17,0,0,0.17,1.74,0.17,0,0,0.69,0.17,0,0.17,0,0,1.21,0,0,0,0,0.17,0.52,0.17,0,0.022,1.601,11,0
0.18,0,0.12,0.12,0,0.06,0,0.55,0.06,0,0,0.12,0.93,0.06,1.05,0,0,0.93,0.18,0,0,0,0.06,0,0,0,0.182,2.062,21,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,1.26,0,1.26,0,0,0,0,0,0.149,1.423,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0.8,0,0.8,0,0,0,0,0,0,0.089,2.405,28,0
0.42,0,0,0,1.28,0,0,0.42,0,0,0,0,1.28,0,0,0,0,2.14,0.42,0,0.42,0,0,0,0,0,0.112,1.602,14,0
0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.119,1.842,15,0
0.51,0,0.17,0.17,0,0,0,0,0.17,0,0,0,1.19,0,1.02,0,0,2.9,0,0,0,0,0,0,0,0,0.156,1.748,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0.22,0,0.22,0,0,0.22,0,1.59,0,0.22,1.36,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.053,4.964,152,0
0.8,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,2.4,0,1.6,0,0,0,0,0.8,0,0.371,2.44,10,0
1.09,0,1.09,0,0,0,0,1.09,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,1,1,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.444,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0.74,0,0,0.74,0,0,0,0.74,0,0.257,2.638,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,6,0
0,0,0,0,0,0,0,0,0,0.87,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.327,1.3,3,0
0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,2.81,0,0,0,3.153,38,0
0,0,0,0,4.23,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,1.605,12,0
0,0,0,0,4.68,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,3,0
0.23,0,0.15,0,0.07,0,0.15,1.84,0.07,0,0,0.15,0.23,0.23,0,0,0,2.61,0,0,0.07,0.07,0,0,0,0,0.143,2.442,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1.725,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0.33,0.33,0,0,0,1,0,0.33,0,0,8.69,0.33,0,0,0,0,0,0,0,0,2.701,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,2.875,12,0
0,0,0.92,0,0,0,0,0.92,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,1.5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,3.44,0,1.72,1.72,0,0,1.2,4,0
0.66,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0.66,0,0,0.99,0.33,0,0.66,0,0.33,0,0.33,0,0.282,2.238,13,0
0.38,0,0.38,0,0,0,0,1.15,0,0,0,0,0,0,0.38,0,0,0.38,0,0,0.38,0,0,0,0,0,0.129,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,6.89,3.44,0,0,0,0,0,0,0,0,2.16,11,0
2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,4.368,52,0
0,0,0.9,0,0,0,0,0,0,0,0,0,2.7,0,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,1.551,13,0
0.13,0,0.2,0,0,0,0,0.6,0.06,0,0,0,0.73,0.06,0.73,0,0,1.6,0,0,0.13,0,0,0,0.13,0,0.208,2.068,29,0
0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,4.87,0,0,1.21,0,0,0,0,0,0.365,2.25,10,0
0.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0,0,1.2,0.4,0,0,0,0,0,0,0,0.099,2.288,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0.136,1.988,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0.155,2.862,15,0
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,2.111,7,0
0,0,0,0,0,0,0,0.19,0.19,0,0,0,0.59,0,0.19,0,0,0,0,0,0.59,0,0,0,0,0,0.095,1.411,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,4.16,0,4.16,0,4.16,0,0,0,1.176,3.444,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,0,4.34,0,4.34,0,0,0,1.19,3.333,11,0
0,0,0,0,0,0,0,0,1.09,0,0,0,1.63,0,0.54,0,0,1.09,0.54,0,0.54,0,0.54,0,0,0,0.17,1.373,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,1.74,1.16,0,1.16,0,0.58,0,0.58,0,0.379,2.222,12,0
0,0,0,0,0,0,0,0.67,0.67,0,0,0,2.68,0,0,0,0,2.68,0.67,0,0.67,0,0.67,0,1.34,0,0.537,2.604,17,0
0.34,0,0.34,0.34,0,0,0,0,0,0,0,0,2.41,0,1.03,0,0,2.06,0.68,0,0,0,0,0,0.68,0,0.292,2.333,15,0
1.2,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.666,2.826,8,0
0.16,0,0,0.08,0.08,0.08,0.16,0.74,0.57,0.16,0,0.41,0,0,0,0,0,3.3,0,0,0.24,0,0,0,0,0,0.105,1.878,24,0
0,0,0.89,0.89,0,0,0,0,0,0,0,0,2.67,0,1.78,0,0,1.78,0.89,0,0,0,0,0,0.89,0,0.298,2.259,15,0
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,2.208,10,0
0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,3.25,10,0
0,0,0.32,0,0,0,0,0.32,0,0,0,0,0.64,0,0.32,0,0,1.28,0.32,0.64,0.32,0,0.32,0,0.32,0,0.094,1.919,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,1.53,0.76,0,0.76,0,0.76,0,0.76,0,0.339,1.813,12,0
0,0,0,0,0,0,0,1.6,0,0,0,0,0,1.6,0,0,0,8,0,0,0,0,0,0,0,0,0.136,2.588,29,0
0.51,0,1.53,0.51,0,0,0,0.51,0,0,0,0,3.58,0,0,0,0,2.56,2.05,0,1.02,0,0.51,0,1.02,0,0.27,1.983,24,0
0,0,0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1.681,11,0
1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,4.21,0,1.05,0,0,0,2.1,0,0,0,2.096,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,4.44,0,0,1.947,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,0,4.34,0,4.34,0,0,0,1.111,3.1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,3.055,11,0
0,0,0,0,0,0,0,0,0,0,0,0,5.93,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,1.285,4,0
0,0,0,0,0,0,0,0.69,0,0,0,0,3.12,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0.432,1.526,11,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.287,1.076,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.9,0,0,0,0,0,0,0,1.36,0,0,0,3.63,0,0.9,0,0.45,0,0,0,0,0,0,0,0.45,0,0.155,1.545,15,0
1.4,0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.722,10,0
0.52,0,0.52,0,0,0,0,0.26,0,0,0,0,1.31,0,0.26,0,0,0,0,0,0,0,0,0,0.52,0,0.047,1.081,3,0
