@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S31

@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_remove numeric
@attribute word_freq_will numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_hpl numeric
@attribute word_freq_lab numeric
@attribute word_freq_telnet numeric
@attribute word_freq_857 numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_re numeric
@attribute word_freq_table numeric
@attribute word_freq_conference numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute capital_run_length_longest numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0.763,0,0,10,16,0
0,0,0,0,0.31,0,0,0,0,0.95,0,0.95,0,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.95,0.63,0,0,0.304,0.101,0,15,164,0
0.18,0,0,0,0.94,0,0,0,0,0.18,0,0,0,0.18,0,0,0,0,0,0.37,0,0.56,0,0,0.244,0,0,10,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,0,8,15,0
0,0,0,0,0.32,0,0,0,0,0.97,0,0.97,0,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.97,0.32,0,0,0.255,0.102,0,15,156,0
0.46,0,0,0,0.46,0,0,0,0,1.38,0,1.85,0,0.46,0,0,0,0,0,0,0.46,0,0,0,0.155,0,0,28,167,0
0,0.3,0,0,0.65,0,0,0.25,0,0.55,0,0.65,0.05,0.35,0,0.2,0,0,0.2,0.05,0.25,0.15,0.05,0,0.139,0,0.022,23,1081,0
0,0,0,0,0.81,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0.143,0,0.143,2,19,0
0,0,0,0,1.4,0,0,0,0,1.4,0,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0.267,0.066,0,200,377,0
0,0.61,0,0,1.84,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0.158,0,0,17,143,0
0,0,0,0,0,0,0,0,0,0.78,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,8,42,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
0,0.07,0,0,0.51,0.07,0,0,0.07,0.07,0,0.07,0,0,0.29,0,0,0,0,0.14,0.07,0,0,0,0.031,0,0.031,22,568,0
0,0,0,0,0.91,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0,0,0.22,0.154,0,0,15,122,0
0.33,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0,0.33,0.088,0,0,15,116,0
0,0,0,0,0.49,0,0,0,0,0.49,0,0,0,0.99,0.99,0,0,0,0,0.49,0.49,0,0,0.49,0.145,0,0,10,87,0
0,0,0,0,0.42,0,0,0,0,1.28,0,1.28,0,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.85,0.42,0,0,0.204,0.068,0,15,97,0
0,0.51,0,0,1.28,0,0,0,0,0,0,0,0,0.25,1.03,0,0,0,0,0,0.25,0.25,0,0,0.039,0,0,7,99,0
0,0,0,0,1.01,0,0,0,0,2.53,0,1.01,0,1.01,0.5,0.5,1.01,1.01,0.5,0.5,0.5,1.01,0,0,0.272,0.09,0,13,101,0
0,0,0,0,0,0,0,0,0,1.78,0,0.89,0,0,0,0,0,0,0,0,0.89,0,0,0,0.15,0,0,15,37,0
0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,0
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0.709,9,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,1.257,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0,25,64,0
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0,25,64,0
0,0.33,0,0,0,0.66,0,0,0,0.33,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.07,0.023,0,10,149,0
0,0,0,0,1.06,0,0,0,0,1.06,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,0.181,0,0,4,28,0
0,0,0,0,0.44,0,0,0,0,0.88,0,0.88,0,0.88,0.44,0.44,0.44,0.44,0.88,0.44,0,0.44,0,0,0.207,0,0,40,132,0
0,0,0,0,0.51,0,0,0,0,1.03,0,0.51,0,1.03,0.51,0.51,0.51,0.51,1.03,0.51,0,0.51,0,0,0.24,0,0,40,130,0
0,0,0,0,0.91,0,0,0,0.91,0.91,0,0.45,0,3.19,0,0,0,0,0.45,0,0.45,0,0,0,0.151,0,0,20,136,0
0,0.31,0,0,0.15,0,0,0,0.05,0.21,0,0.15,0,0.85,0,0,0,0,0,0,0.85,0,0,0,0.202,0.067,0,52,1303,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.35,0.35,0,0,0,0.35,0,0,0,0,0,0,0,0,11,113,0
0,0.23,0,0,1.39,0,0,0,0,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.067,0,0,9,86,0
0,0,0,0,0.23,0,0,0.23,0,0.47,0,0,0,0.23,0,0.23,0,0,0,0,0.23,0,0,0,0.106,0,0,8,143,0
0,0,0,0,1.31,0,0,0,0,6.57,0,0,0,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0,0,0.649,0,0,13,62,0
0,0.05,0,0,0.16,0.05,0,0,0.05,0.22,0,0.16,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0.233,0,0,46,963,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,1,4,0
0.4,0,0,0,0,0,0,0,0,0.8,0,0.53,0,0,0,0,0,0.13,0,0,1.2,0,0,0.13,0.25,0,0.014,143,1538,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,0,1,1,0
0,0.1,0,0,0.31,0,0,0,0,0.41,0,0.2,0,0.62,0,0,0,0,0,0,0.1,0,0,0,0.251,0.029,0,32,490,0
0,0.22,0,0,0.33,0,0,0,0,0.44,0,0.22,0,0.67,0,0,0,0,0,0,0.22,0,0,0,0.233,0.031,0,32,571,0
0,0.09,0,0,1.49,0.09,0,0,0,0,0.09,0,0,0,0.09,0,0,0,0,0.37,0.18,0,0,0,0.106,0,0,27,558,0
0,0.1,0,0,0.13,0,0,0,0.02,0.1,0,0.08,0,0.49,0,0,0,0,0,0,0.41,0,0,0,0.158,0.047,0,52,1758,0
0,1.06,0,0,1.06,0,0,0,1.06,0,0,0,0,1.06,0,1.06,0,0,1.06,1.06,0,0,0,0,0.121,0,0,10,71,0
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0.35,0,0,6,19,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74,7,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0.26,0,0,0.52,0,0,0,0,1.05,0,1.05,0,0,0,0,0,0,0,0.13,0,0,0,0,0.089,0.017,0.035,107,685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,2,5,0
0,0,0,0,0,2.94,0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,1,10,0
0,0.48,0,0,1.69,0,0,0,0,0.48,0,0.48,0,0.24,0,0,0,0,0,0,0.48,0.24,0,0,0.036,0,0,73,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,3.03,3.03,3.03,3.03,0,0,0,0,0.9,0,0,11,33,0
0,0.95,0,0,0.31,0,0,0,0,1.26,0,0,0,0.95,0,0,0,0,0,0.31,0.31,0,0,0,0.339,0,0.048,14,215,0
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,0.12,0,0,13,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,4,19,0
0,0,0,0,0,0,0,0,0,0.83,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0,11,59,0
0,0.57,0,0,0.28,0,0,0.85,0.57,1.42,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,26,278,0
0.14,0.42,0,0.14,0.85,0,0,0,0.28,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,9,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0,0,0,0,0,0,0,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0
0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,11,56,0
0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.54,0,0,0.54,0.166,0,0.083,13,81,0
0,0,0,0,0,0,0,0.8,0,2.41,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0.45,0,0,4,30,0
0,0,0,0,0.55,0,0,0,0,0,0,0,0,4.15,1.66,0.27,0.27,0.27,0.27,0.27,1.38,0.55,0,0,0.549,0.137,0,57,430,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0.271,18,72,0
0,0,0,0,0,0,0,0,0,0.43,0,0.28,0,1.15,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.57,0,0,0.324,0.046,0,12,372,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.94,0,0,0.299,0.149,0,13,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0,0.205,0,12,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0
0,1.19,0,0,2.38,0,0,1.19,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,4,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0.45,0,0,0,0,0.9,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.165,0,0,4,40,0
0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0.8,0.53,0,0,0,0,0.8,0.26,0.26,0,0,0.042,0,0,6,139,0
0,0.32,0,0,0.64,0,0,0,0,0.96,0,0.96,0,0,0,0,0,0,0,0.16,0,0,0,0,0.105,0,0.021,39,432,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,1.69,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0.148,0.074,0,12,210,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0.15,0.075,0.037,12,206,0
0,0.09,0,0,1.49,0.09,0,0,0,0,1.49,0,0.09,0,0,0,0,0,0,0.09,0.18,0,0,0,0.118,0,0,26,552,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.56,0,0,0,0,0,4,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,0,0,0,0,1.36,0,0,0,0,0,0,0,0,7,37,0
0,0,0,0,1.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,2,14,0
0.08,0.17,0,0,0.34,0,0,0,0,0.26,0,0,0,0.69,0,0,0,0,0,0.26,0.78,0,0,0,0.306,0.053,0,57,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,0
0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0.286,0,0,12,41,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0
0,0.35,0,0,0.35,0,0,0,0,0.35,0,0.17,0,0.35,0.17,0.17,0.17,0.17,0.17,0.17,0,0.35,0,0,0.309,0.03,0,13,204,0
0.13,0.55,0,0,1.38,0,0,0.13,0,1.94,0,0.97,0,1.11,0,0,0,0,0,0,0.55,0,0,0,0.025,0,0.025,82,598,0
0,0.48,0,0,0.48,0,0,0,0,0,0,0,0.48,1.93,1.44,0,0,0,0,0,1.44,0,0,0,0,0,0.119,115,338,0
0,0.24,0,0,0.69,0,0,0.14,0,0.69,0,0.64,0,1.09,0,0.14,0,0,0.29,0.09,0.34,0.04,0,0,0.148,0,0.014,26,1223,0
0,0,0,0,0.64,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0.098,0.295,0,13,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,0,0.147,0.294,0,12,68,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,1.72,1.72,0,0,0,0.265,0,12,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,9,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,4,6,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,4,10,0
0,0.08,0,0,0.92,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0.103,0,0,18,598,0
0,0,0,0,0,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0
0,0,0,0,1.68,0,0,0.42,0.42,1.68,0,0.42,0,0,0.84,0,0,0,0,0,0,0,0,0,0.217,0,0,8,61,0
0,0,0,0,0.84,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,9,32,0
0.08,0.57,0,0,0.81,0,0.08,0,0,0.65,0,0.4,0,0,0,0.16,0,0,0.08,0,0.08,0.08,0,0.08,0.034,0,0.057,65,542,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,9,34,0
0,0,0,0,3.57,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,1.78,0,1.78,0,0,0,0.319,0,0,10,55,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0.543,0,0,1,10,0
0,0,0,0,0,0,0,0,0.9,4.5,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0.318,0,0,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,1.257,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,6,44,0
0,0,0,0,0,0,0,0,0,2.03,0,0,0,2.53,0,0,0,0,0,0,0.5,0.5,0,0,0,0.094,0.094,12,63,0
0,0,0,0,2.4,0,0,0,0,4.81,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,2,17,0
0,0,0,0,0,0,0,0,0,3.09,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0.193,1,23,0
0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,8,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,0.86,0.86,0.86,0.86,1.73,1.73,0,0,0.289,0,0,12,91,0
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,1,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,10,72,0
0.23,0,0,0,0.23,0,0,0.23,0,2.87,0,1.91,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.37,24,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0.11,0,0,0.45,0,0,0,0,0.45,0,0.22,0,0.79,0,0,0,0,0,0.11,0.22,0,0,0,0.192,0.08,0,32,549,0
0,0.11,0,0,0.34,0,0,0,0,0.46,0,0.23,0,0.69,0,0,0,0,0,0.11,0,0,0,0,0.159,0.031,0,32,505,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0.59,0,0,1.19,0,0,0,0,2.97,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,7,38,0
0,0.08,0,0,0.26,0,0,0,0.08,0.35,0,0.26,0,0.97,0,0,0,0,0,0,0,0,0,0,0.162,0.049,0,40,673,0
0,0.05,0,0,0.15,0,0,0,0.05,0.2,0,0.15,0,0.72,0,0,0,0,0,0,0.46,0,0,0,0.158,0.05,0,85,1423,0
0.08,0.08,0,0,0.25,0,0,0.08,0.08,0.34,0,0.25,0,0.85,0,0,0,0,0,0,0.68,0,0,0,0.205,0.036,0,47,715,0
0,1.16,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,4,46,0
0.15,0.07,0,0,1.48,0.23,0,0.07,0,0.15,0.07,0,0.15,0,0,0,0,0,0,0,0.15,0.23,0,0,0.098,0,0,24,576,0
0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,9,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0.173,6,48,0
0,0,0,0,0,0,0,0,0,1.49,0,0.74,0,2.23,0.74,1.49,0.74,0.74,0.74,1.49,0.74,0.74,0,0,0.557,0.111,0,12,133,0
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0
0,0,0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0
0.13,0.52,0,0,0.13,0,0,0.13,0,0.26,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.04,26,372,0
0,0,0,0,1.07,0,0,0.26,0,1.07,0,1.88,0,1.61,0.26,0.26,0.26,0.26,0.26,0.26,0.53,0.53,0,0,0.437,0,0.043,19,262,0
0,0.36,0,0,1.09,0,0,0,0,0.36,0,0.72,0,1.09,0,0,0,0,0,0,0,0,0,0,0.114,0,0,7,110,0
0,1.02,0,0,0,0,0,0,0,1.36,0,0,0,0.34,0,0,0,0,0.34,0,0,1.02,0,0,0.172,0,0.387,15,84,0
0,0,0,0,0,0,0,0,0,0.43,0,0.86,0,3.44,0.43,0.43,0.43,0.43,0.43,0.43,0.86,0.43,0,0,0.13,0.065,0.065,40,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,4,20,0
0,0,0,1.23,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,6,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.628,0,0,5,15,0
0,0,0,0,1.41,0,0,0,0,1.41,0,1.41,0,0,0,0.7,0,0,0,0,0,0,0,0,0.267,0.066,0,199,375,0
0.07,0.15,0,0,0.3,0,0,0.02,0.12,0.22,0.02,0.12,0,0,0,0,0,0,0,0.15,0.68,0,0,0.43,0.225,0.007,0.015,25,2458,0
0,0,0,0,0,0,0,1.23,0.61,3.7,0,2.46,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0.226,0,0,3,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0.51,0,0,0.51,0,1.54,0,1.03,0,0.51,0,0,0,0,0.51,0,0.51,0,0,0,0.158,0,0.079,15,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,1.75,0,0,0.317,0,0,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,96,0
0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,6,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,7,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,9,29,0
0,0,0,0,0.9,0,0,0,0,0.67,0,0.22,0,0,0,0.45,0,0,0.67,0,0,0,0,0,0,0,0,157,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.228,0,0,5,106,0
0,0.32,0,0,0.64,0,0,0,0,0.32,0,0,0,0.64,0,0,0,0,0,0.32,0.64,0,0,0,0.04,0,0,10,175,0
0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0
0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,9,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,7,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,7,29,0
0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,2.56,2.56,2.56,0,0,0,0,0.881,0,0,11,40,0
0,0,0,0,1.28,0,0,0,0,2.05,0,2.31,0,2.57,0.51,0,0,0,0,0,0.25,0,0,0,0.117,0,0.039,45,237,0
0,0,0,0,0,0,0,0,0,1.45,0,0,0,6.56,0,0,0,0,0,0.72,0,0,0,0,0,0,0.124,30,85,0
0,0.22,0,0,0.71,0,0,0.03,0,0.9,0,0.56,0,0.26,0.11,0.18,0,0,0.22,0.07,0.18,0,0,0.03,0.078,0,0.028,20,1356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0
0,0,0,0,1.19,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0,9,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,3.72,0,0,0,0,3.1,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0.11,0,0,8,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0
0,0,0,0,0,1.07,0,0,0,0.35,0,1.43,0,0.71,0,0,0,0,0.71,0,0.35,0.35,0,0,0.113,0.113,0.056,16,193,0
0,0,0,0,2.75,0,0.68,0,0,0,0,0,0,2.06,0.68,0,0,0,0,0,0,0,0,0,0.235,0,0,11,49,0
0,0,0,0,0,0,0,0,0,5.66,0,1.88,1.25,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,8,43,0
0,0.25,0,0,1.14,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.12,0,0,0,0.12,0,0,24,418,0
0,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.465,0,0,6,23,0
0,0,0,0,0.9,0,0,0,0.9,0.9,0,0,0,0.9,0.9,0.9,0,0,0,0.9,0,0,0,0,0.471,0,0,8,47,0
0,0,0,0,2.33,0,0,0.58,0,1.75,0,3.5,0,0.58,0,0,0,0,0,0,0,0,0,0,0.195,0,0.097,11,41,0
0,0.2,0,0,0,0,0,0,0,1.45,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.329,0,0.109,11,114,0
