@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S47

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_mail numeric
@attribute word_freq_receive numeric
@attribute word_freq_people numeric
@attribute word_freq_report numeric
@attribute word_freq_email numeric
@attribute word_freq_font numeric
@attribute word_freq_hp numeric
@attribute word_freq_george numeric
@attribute word_freq_650 numeric
@attribute word_freq_lab numeric
@attribute word_freq_labs numeric
@attribute word_freq_telnet numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_pm numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_! numeric
@attribute char_freq_$ numeric
@attribute capital_run_length_average numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,2.73,1.36,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.541,7,0
0,0,1.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,1.076,2,0
0,0.08,0.17,0.08,0,0,0,0,2.79,0,0.08,0,0,0,0,0,0.26,0.78,0,0.17,0,0,0,0.306,0.053,0,0.013,3.205,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,9,0
0,0,4.54,0,0,0,0,0,0,0,1.51,0,0,0,0,1.51,0,0,0,0,0,0,0,0.286,0,0,0,2.277,12,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,4,0
0.35,0,0,0,0,0,0,0,0.53,0.53,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0,0,0,0.17,0,0,0.309,0.03,0,0,2.241,13,0
0,0.13,0.27,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.025,0,0.025,0,5.695,82,0
0,0,0,0,0,0,0,0,1.44,0,0,1.44,1.44,0,0,0,0,1.44,0,0,0.48,0,0,0,0,0.119,0.059,6.145,115,0
0,0,0,0.04,0,0,0,0,2.04,0,0.04,0,0.19,0.14,0,0.29,0.09,0.34,0,0,0,0,0,0.148,0,0.014,0.044,2.112,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0,0.098,0.295,0,0,1.813,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0,0.147,0.294,0,0,1.789,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0,0,0.265,0,0,1.65,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.687,0,0,0,1.888,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,2,4,0
0,0,0,0,0,0,0,0,4.16,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,0,1.428,4,0
0,0,0,0.08,0.08,0.08,0,0,3.53,0,0,0,0,0,0,0,0,0.08,0,0,0.16,0,0,0.103,0,0,0.011,2.44,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,0
0,0,0,0,0,0,0.42,0,0,0,0,0.84,0,0,0,0,0,0,0,0,1.26,0,0,0.217,0,0,0,1.487,8,0
0,0,0.84,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,1.454,9,0
0.08,0.08,0,0,0.08,0,0,0,1.38,0,0,0,0,0.16,0,0.08,0,0.08,0,0,0.24,0,0,0.034,0,0.057,0.022,1.875,65,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0,2.125,9,0
0,0,0,0,0,0,1.78,0,1.78,0,1.78,0,0,0,0,1.78,0,1.78,0,0,0,0,0,0.319,0,0,0,2.391,10,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.944,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0.543,0,0,0,1,1,0
0,0,0,0,0,0,0.9,0,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0.318,0,0,0,1.772,4,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0,1.257,0,0,0,3.333,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,1.375,6,0
0,0,0,0,0,0,0,0,2.53,1.52,0,0,0,0,0,0,0,0.5,0,0.5,3.04,0,0,0,0.094,0.094,0,1.26,12,0
0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0,1.062,2,0
0,0,0,0,0,0,0,0,1.03,2.06,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0.193,0,1,1,0
0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,2.583,8,0
0,0,0,0,0,0,0,0,1.73,3.47,0.86,0.86,0.86,0.86,0.86,0.86,0.86,1.73,0,1.73,0,0,0,0.289,0,0,0,1.978,12,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0.645,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,3.789,10,0
0.23,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.205,2.281,24,0
0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.11,0,0,0,0.11,0,0,0,0.68,0.11,0,0,0,0,0,0,0.11,0.22,0,0,0,0,0,0.192,0.08,0,0.032,2.829,32,0
0.11,0,0,0,0,0,0,0,0.57,0.11,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.159,0.031,0,0.031,3.196,32,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,1.272,3,0
1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,1.52,7,0
0.08,0,0,0,0,0,0.08,0,0.88,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.049,0,0.024,2.9,40,0
0.05,0,0,0,0,0,0.05,0,0.67,0.05,0,0,0,0,0,0,0,0.46,0,0,0.1,0,0,0.158,0.05,0,0.014,3.764,85,0
0.17,0.08,0,0,0,0,0.08,0,0.76,0.08,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0.205,0.036,0,0.024,2.883,47,0
0,0,0,0.58,0,0,0,0,1.16,0,0,0,0,0,0,0,0.58,0,0,1.16,0,0,0,0,0,0,0,1.21,4,0
0,0.15,0.07,0,0.15,0.23,0,0,3.11,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.098,0,0,0.043,2.013,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,2.142,9,0
0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,2.08,2.08,0,4.16,0,0,0,0,0,0.173,0,1.777,6,0
0,0,1.49,0,0,0,0,0,2.98,1.49,2.23,0.74,0.74,1.49,0.74,0.74,1.49,0.74,0,0,0,0,0,0.557,0.111,0,0,2.607,12,0
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,8,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,1.272,3,0
0,0,0,0,0,0,0,0,5.55,2.77,2.77,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,11,0
0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0.04,0.04,1.823,26,0
0,0,0.8,0,0,0,0,0,2.15,1.07,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.53,0,0,0.53,0,0,0.437,0,0.043,0,2.879,19,0
0,0,0,0,0,0,0,0,1.09,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0,2.075,7,0
0.68,0,0,0,0,0,0,0,0.34,0.68,0.34,0,0.34,0,0,0.34,0,0,0,0.34,0,0.34,0,0.172,0,0.387,0,1.5,15,0
0,0,0,0,0,0,0,0,6.03,0.86,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.86,0,0.43,0,0,0,0.13,0.065,0.065,0,2.983,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,1.333,4,0
0,0,0,0,0,0,0,0,2.46,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,2.045,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0,0,1.5,5,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.267,0.066,0,0,17.857,199,0
0,0.07,0.12,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0.15,0.68,0,0,0.02,0.33,0,0.225,0.007,0.015,0.041,2.198,25,0
1.23,0,0,0,0,0,0.61,0,0,1.23,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,1.3,3,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0.51,0,0.51,0,0,0,0.51,1.54,0.51,0,0.51,0,0,0.51,0,0.51,0,0,0,0.51,0,0.158,0,0.079,0,1.711,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,1.125,2,0
0,0,2.17,0,0,0,0,0,13.04,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555,19,0
0,0,0,0,0,0,3.7,0,3.7,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,1.466,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0,2.636,9,0
0,0,0.45,0,0,0,0,0,0.67,0,0.67,0,0,0.45,0,0.67,0,0,0,0,0,0,0,0,0,0,0.024,4.223,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.228,0,0,0,1.962,5,0
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.32,0.64,0,0,0,0,0,0.04,0,0,0,1.902,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0,2.333,9,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,0,2.733,7,0
0,0,0,0,0,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,0,1.611,7,0
0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.178,21,0
0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,0,0,0,0,0,0,0.881,0,0,0,2.5,11,0
0.77,0,0,0,0,0,0,0,0.25,0,0,0.51,0,0,0,0,0,0.25,0,0,0,0,0,0.117,0,0.039,0,4.016,45,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.124,0,2.361,30,0
0.07,0,0.22,0,0.03,0,0,0,1.58,0,0.11,0.11,0.11,0.18,0,0.22,0.07,0.18,0,0,0,0,0,0.078,0,0.028,0.016,1.765,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,1.583,6,0
0.89,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.29,0.59,0,0,0.162,0,0,0,1.583,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,1.25,2,0
0,0,0,0,0,0,0,0,0.62,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,1.47,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,4,0
0,0,0,0,0,1.07,0,0,3.95,0,0,0,0,0,0,0.71,0,0.35,0,0,0,0,0,0.113,0.113,0.056,0,2.969,16,0
0,0,1.37,0,0,0,0,0,2.06,1.37,0,0.68,0.68,0,0,0,0,0,0,0,1.37,0,0,0.235,0,0,0,1.531,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,2.15,8,0
0,0,0,0.12,0.25,0,0,0,3.04,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.12,0,0,0.017,2.444,24,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,1.769,6,0
0,0,0,0,0,0,0.9,0,0.9,0,0,0.9,0,0.9,0,0,0.9,0,0,0,0,0,0,0.471,0,0,0,1.424,8,0
0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.195,0,0.097,0,2.157,11,0
0,0,0.41,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,1.45,0,0,0.329,0,0.109,0,1.187,11,0
0,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.06,0,0,0,2.426,76,0
0.23,0,0,0,0,0,0,0,0.47,0,0,0,0.47,0.23,0,0,0,0.23,0,0,0,0,0,0.107,0,0,0,1.595,8,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0.684,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,1.5,4,0
0,0,0,0,0.46,0,0,0,0.46,0,0,0,0,0,0,0,0,0.92,0,1.38,0,0.92,0,0.074,0.149,0,0,1.76,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,0,0,1.823,8,0
0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,2,0
0.21,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0.028,0.084,4.11,62,0
0,0,0,0.68,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,1.218,5,0
0.11,0,0,0,0,0,0,0,1.22,0,0,0,0.11,0,0,0,0,0,1.22,0.11,0,0,0,0.156,0.034,0.017,0,3.061,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.06,0,0,0,2.444,76,0
0.75,0,0.37,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.597,0,0,2.125,13,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.611,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,2.8,7,0
0,0,0,0,0,0,0,0,2.02,0,1.35,0,0,0,0,0.67,0,0,0,0,0,0,0,0.205,0,0,0,2.84,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.5,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.072,0,0,1.523,11,0
0,0,0,0,0,0,0,0,3.5,3.5,2.63,1.75,1.75,0.87,0.87,1.75,0.87,0.87,0,2.63,0,0,0,0.49,0.122,0.122,0,2.203,12,0
0.06,0,0,0,0.2,0.06,0,0,2.54,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0,0,0.085,0,0,0,2.341,22,0
0,0,0,0,0,0,1.02,0,2.04,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.188,0,0,0,3.9,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,12,0
0.26,0.26,0,0,0,0,0,0,1.83,0,0,0.26,0,0.26,0,0.26,0.26,0.26,0,0,0,0,0,0,0.032,0,0,1.455,12,0
0.13,0,0,0,0,0,0,0,0.52,0,0,0,0.13,0,0,0,0,0,1.44,0.13,0,0,0,0.188,0.041,0,0,2.876,38,0
0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0.153,0,1.933,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,1.666,7,0
1.17,3.52,1.17,0,0,0,3.52,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.6,0,0.8,0,0,0.128,0,0,1.596,12,0
0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,1.492,0,0,0,1.571,4,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0.88,0,0.88,0,0,0,0,0.061,0,0,1.949,17,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,2,0
3.03,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0.609,0,0,0,1.181,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.84,0,0,0.061,0,0,0,2.288,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.32,0,0.32,0.32,1.3,0,0.094,0.047,0,0,1.973,17,0
0,0,0,0,0,0,0,0,2.83,1.88,2.35,1.41,1.41,0.47,0.47,1.41,0.47,0.47,0,0,0,0,0,0.144,0.072,0.072,0,2,13,0
0,0,0,0,0,0,0,0,1.26,1.26,2.53,1.26,1.26,0,0,1.26,0,0,0,0,0,0,0,0,0,0.208,0,1.758,11,0
0.11,0.11,0,0,0,0,0,0,0.56,0.11,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.177,0.029,0,0.029,4.296,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,10,0
0,0,0,0,0,0,0,0,2.33,0.58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.203,0,0.407,0.407,3.294,17,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,1.629,9,0
0,0,0.63,0,0,0,0,0,2.54,1.91,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0,0.63,0,0,0,0.279,0.093,0,0,1.981,12,0
0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,0,0,0,0,0,0,1.092,0,0,0,2.909,11,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,4,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0.54,0,0,2.71,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0,0.54,0,0,0.531,0,0,0,4.114,35,0
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.06,0,0,0,2.481,76,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,2.63,1.31,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0,0,0,0.65,0,0,0.507,0,0,0,3.041,34,0
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.32,0.64,0,0,0,0,0,0.04,0,0,0,1.677,10,0
0,0,1.96,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,1.857,11,0
0,0,1.96,0,0,0,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0,1.857,11,0
0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0.57,0,0,0,2.312,11,0
0,0,1.11,0,0,0,0,0,2.22,0,0,0,3.33,0,0,0,1.11,0,0,0,0,0,0,0.191,0,0,0,1.454,7,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,0,0,0,4.226,8,0
0,0,1.32,0,0,0.33,0,0,1.98,0.66,0,0,0,0,0,0,0,0.99,0,0,0.33,0,0,0.392,0,0.224,0.336,4.115,42,0
0.51,0,0.17,0,0,0,0,0,0.34,0.17,0,0,0,0,0,0,0,0.34,0,0,0.34,0,0,0.248,0,0,0,2.926,48,0
0,0.1,0,0,0,0,0,0,0.87,0,0,0,0.1,0,0,0,0.43,0,0,0,0.1,0,0,0.047,0,0,0.031,1.793,12,0
0.09,0,0,0,0.09,0,0,0,2.66,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.093,0,0.013,0.12,2.658,24,0
0,0,0,0,0,0,0,0,2.31,0,0,0,3.46,0,0,0,0,0.57,0,0,0,0,0,0.163,0,0,0,1.9,12,0
0.3,0.3,0,0,0,0,0,0,0.6,0,0,0.3,0,0.3,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,1.389,8,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.267,0.066,0,0,17.952,200,0
0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0.96,0,0,0,0.48,0,0.371,0.067,0,0,3.322,44,0
0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.068,0,0,0,1.483,9,0
0,0,0.68,0,0,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.144,0,0,0,3.369,19,0
0.58,0,0.19,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0,0.38,0,0,0.251,0,0,0,2.08,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,1.592,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,1.592,7,0
0,0,0,0,0,0,0,0,2.13,0.21,0,0,0,0,0,0,0,0.42,0,0.21,0.21,0,0,0.443,0.068,0,0,2.524,18,0
0,0,0.49,0,0,0,0,0,0.74,0,0.74,0,0,0.49,0,0.74,0,0,0,0,0,0,0,0.054,0,0,0.027,4.634,157,0
0,0.23,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,0,0.298,0,0.149,0,1.533,18,0
0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,4,0
0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,1.25,0,0,0,0.224,0,0,0,2.379,18,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
