@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S39

@attribute word_freq_make numeric
@attribute word_freq_all numeric
@attribute word_freq_receive numeric
@attribute word_freq_will numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_business numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_george numeric
@attribute word_freq_labs numeric
@attribute word_freq_415 numeric
@attribute word_freq_85 numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_original numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute char_freq_; numeric
@attribute char_freq_( numeric
@attribute char_freq_[ numeric
@attribute char_freq_$ numeric
@attribute char_freq_# numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,1.4,0,0,0.7,0,1.4,0,0,0.7,0,0,0,0,0,2.11,0,0,0,0,0,0,0.267,0.066,0,0,200,0
0,0.61,0,1.84,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.158,0,0,0,17,0
0.78,0,0,0,0,0,0,0,0.78,0,0,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0.073,0.146,0,0,0,8,0
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.22,0.07,0,0.51,0.07,0,0.29,0.07,0.07,1.99,0,0,0.29,0,0,0.14,0.07,0,0,0,0,0,0,0.041,0.031,0,0,0,22,0
0,0,0,0.91,0,0,0,0.22,0,0.22,0.22,0,0,0,0.22,0,0,0,0,0,0,0.22,0,0,0.154,0,0,0,15,0
0,0,0,0.33,0,0,0,0.33,0,0.33,0.33,0,0,0,0.33,0,0,0,0,0,0,0.33,0,0,0.088,0,0,0,15,0
0.49,0,0,0.49,0,0,0,0,0.49,2.48,0.99,0,0.99,0,0,0.49,0.49,0,0,0,0,0,0,0,0.145,0,0,0,10,0
0,0,0,0.42,0,0,0,0,1.28,0.85,0.42,1.7,0.42,0.42,0.42,0.42,0.85,0.42,1.7,0,0.42,0,1.28,0,0.204,0.068,0,0,15,0
0,0.51,0,1.28,0,0,0,0,0,0.77,0.25,0,1.8,0,0,0,0.25,0,0,0,0,0,0,0,0.039,0,0,0,7,0
0,0,0,1.01,0,0,0,0,2.53,1.52,1.01,1.52,0.5,1.01,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.09,0.272,0.09,0,0,13,0
0,0,0,0,0,0,0,0,1.78,0,0,2.67,0,0,0,0,0.89,0,0.89,0,0,0,0.89,0,0.15,0,0,0,15,0
0,0,0,0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,0,0,9,0
0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.602,23,0
0,0,0,0,0,0,0,0,0,1.63,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0.665,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0.665,0,25,0
0,0.33,0,0,0.66,0,0.33,0,0.33,0,0,0,0,0,0.16,0,0,0,0,0.16,0,0,0.33,0,0.07,0.023,0,0.023,10,0
0,0,0,1.06,0,0,0,0,1.06,1.06,1.06,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0.181,0,0,0,4,0
0,0,0,0.44,0,0,0,0,0.88,1.32,0.88,0.88,0.44,0.44,0.88,0.44,0,0.44,0,0,0,0,0,0,0.207,0,0,0.207,40,0
0,0,0,0.51,0,0,0,0,1.03,1.54,1.03,1.54,0.51,0.51,1.03,0.51,0,0.51,0,0,0,0,0,0,0.24,0,0,0.48,40,0
0,0,0,0.91,0,0,0,0.91,0.91,2.73,3.19,0.91,0,0,0.45,0,0.45,0,0,0,0,0,0,0.075,0.151,0,0,0,20,0
0.05,0.31,0,0.15,0,0,0.26,0.05,0.21,0.79,0.85,0.05,0,0,0,0,0.85,0,0,0,0,0,0,0.112,0.202,0.067,0.014,0,52,0
0,0,0,0,0,0,0,0,0.7,0.35,0.35,0,0.35,0,0.35,0,0,0,0,0,0,0.35,0,0,0,0,0,0,11,0
0.23,0.23,0,1.39,0,0,0,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.067,0,0,0,9,0
0.23,0,0,0.23,0,0,0,0,0.47,0.47,0.23,0,0.47,0,0,0,0.23,0,0,0,0,0,0,0.106,0.106,0,0,0,8,0
0,0,0,1.31,0,0,0,0,6.57,2.63,1.31,2.63,1.31,1.31,1.31,1.31,1.31,1.31,0,0,1.31,0,0,0,0.649,0,0,0,13,0
0.05,0.05,0,0.16,0.05,0,0,0.05,0.22,0.62,0.67,0.05,0,0,0,0,0.67,0,0,0,0,0,0,0.185,0.233,0,0.016,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0.719,0,0,0,1,0
0.13,0,0,0,0,0,0.13,0,0.8,0,0,0,0,0.13,0,0,1.2,0,0,0,0,0,0.53,0,0.25,0,0.427,0.044,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,0,0,1,0
0.1,0.1,0,0.31,0,0,0,0,0.41,0.52,0.62,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.132,0.251,0.029,0.029,0,32,0
0.11,0.22,0,0.33,0,0,0,0,0.44,0.78,0.67,0.11,0,0,0,0,0.22,0,0,0,0,0,0,0.171,0.233,0.031,0.031,0,32,0
0,0.09,0.09,1.49,0.09,0,0.37,0,0,2.51,0,0,0.27,0,0,0.37,0.18,0,0,0,0,0.09,0,0,0.106,0,0,0,27,0
0.02,0.1,0,0.13,0,0,0,0.02,0.1,0.46,0.49,0.02,0,0,0,0,0.41,0,0,0,0,0,0,0.166,0.158,0.047,0.007,0,52,0
0,1.06,0,1.06,0,0,0,1.06,0,2.12,1.06,0,1.06,0,1.06,1.06,0,0,0,0,0,0,0,0,0.121,0,0,0,10,0
0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,6,0
0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.26,0,0.52,0,0,0.39,0,1.05,0.39,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0.017,0.089,0.017,0.053,0.053,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,2.94,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.48,0,1.69,0,0,0.24,0,0.48,1.69,0.24,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.036,0,0,0,73,0
0,0,0,0,0,0,0,0,0,6.06,3.03,3.03,3.03,3.03,3.03,3.03,0,3.03,0,0,0,0,0,0,0.9,0,0,0,11,0
0,0.95,0,0.31,0,0,0,0,1.26,0.63,0.95,0,0,0,0,0.31,0.31,0,0,0,0.31,0,0,0.048,0.339,0,0,0,14,0
0,0,0,0.5,0,0,0,0,0,2,0.5,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0.12,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,2.94,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0.118,0,0,0,11,0
0,0.57,0.57,0.28,0,0,0,0.57,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.242,0,26,0
0.71,0.42,0.14,0.85,0,0,0,0.28,0.85,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.022,0,0,0.022,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,11,0
0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.166,0,0,0,13,0
0,0,0,0,0,0,0,0,2.41,0,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0.45,0,0,0,4,0
0,0,0,0.55,0,0,0,0,0,6.64,4.15,0.83,0.27,0.27,0.27,0.27,1.38,0.27,0,0.27,0.27,0,0,0.183,0.549,0.137,0,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,18,0
0,0,0,0,0,0,0,0,0.43,1.43,1.15,0.86,0.28,0.28,0.28,0.28,0.28,0.28,0,0,0.43,0,0.28,0.023,0.324,0.046,0,0,12,0
0,0,0,0,0,0,0,0,0,6.79,3.88,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0,0,0.97,0,0,0,0.299,0.149,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0,1.35,0.205,0,0.205,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.19,0,2.38,0,0,0,0,2.38,0,0,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0.2,0.4,0,0,0,4,0
0,0,0,0,0,0,0,0,0,1.81,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.45,0,0,0,0,0.9,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0.082,0.165,0,0,0,4,0
0,0.26,0,0.26,0,0,0.26,0,0,1.61,0.8,0,0.8,0,0,0.8,0.26,0,0,0,0,0,0,0.128,0.042,0,0,0,6,0
0,0.32,0,0.64,0,0,0.48,0,0.96,0.48,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.021,0.105,0,0.063,0.063,39,0
0,0,0,0,0,0,0,0,0,1.93,1.69,0.72,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0.24,0,0.48,0,0.148,0.074,0,0,12,0
0,0,0,0,0,0,0,0,0,1.97,1.72,0.49,0.24,0.24,0.24,0.24,0.24,0.24,0,0,0.24,0,0.49,0,0.15,0.075,0,0,12,0
0,0.09,0.18,1.49,0.09,0,0.46,0,0,2.42,0,0,0,0,0,0.09,0.18,0,0,0,0,0,0,0.066,0.118,0,0.066,0,26,0
0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,2.73,2.73,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,1.25,0,0,0,0,6.25,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,2,0
0,0.17,0.08,0.34,0,0,0.87,0,0.26,2.79,0.69,0,0,0,0,0.26,0.78,0,0,0,0,0,0,0.133,0.306,0.053,0.013,0,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0.286,0,0,0,12,0
0,0,0,0,0,0,0,0,3.7,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.35,0.35,0,0.35,0,0,0,0,0.35,0.53,0.35,0.53,0.17,0.17,0.17,0.17,0,0.17,0,0.71,0.17,0.17,0,0.123,0.309,0.03,0,0,13,0
0,0.55,0,1.38,0,0,0,0,1.94,0.13,1.11,0,0,0,0,0,0.55,0,0,0,0.13,0,0,0.075,0.025,0,0,0,82,0
0,0.48,0,0.48,0,0,0,0,0,1.44,1.93,0,1.44,0,0,0,1.44,0,0,0,0,0.48,0,0,0,0,0.059,0,115,0
0,0.24,0.04,0.69,0,0,0.19,0,0.69,2.04,1.09,0,0.19,0,0.29,0.09,0.34,0,0,0,0,0,0,0.014,0.148,0,0.044,0.007,26,0
0,0,0,0.64,0,0,0,0,1.28,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0,1.92,0.394,0.098,0.295,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0,1.94,0.147,0.147,0.294,0,0,12,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0,1.72,0,0,0.265,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.687,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,0,0,0,0,0,0,0,4.16,4.16,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,0,4,0
0,0.08,0.08,0.92,0.08,0,0.16,0,0,3.53,0,0,0,0,0,0,0.08,0,0,0,0,0.16,0,0.069,0.103,0,0.011,0,18,0
0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.68,0,0,0,0.42,1.68,0,0,0,0,0,0,0,0,0,0,2.95,0,1.26,0,0.145,0.217,0,0,0,8,0
0,0,0,0.84,0,0,0,0,4.2,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,9,0
0.08,0.57,0,0.81,0,0.08,0.81,0,0.65,1.38,0,0,0,0,0.08,0,0.08,0.08,0,0.89,0,0.24,0,0.011,0.034,0,0.022,0,65,0
0,0,0,0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,3.57,0,0,0,1.78,1.78,1.78,0,0,0,0,1.78,0,1.78,0,0,0,0,0,0,0,0.319,0,0,0,10,0
0,0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,1,0
0,0,0,0,0,0,0,0.9,4.5,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0,0,0,4,0
0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,1.257,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,2.03,2.53,2.53,1.52,0,0,0,0,0.5,0,0,0,0.5,3.04,0,0.094,0,0.094,0,0,12,0
0,0,0,2.4,0,0,0,0,4.81,0,0,1.2,0,0,0,0,0,0,0,0,1.2,0,0,0,0.227,0,0,0,2,0
0,0,0,0,0,0,0,0,3.09,1.03,1.03,2.06,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,1.73,0.86,3.47,0.86,0.86,0.86,0.86,1.73,0.86,0,0,1.73,0,0,0,0.289,0,0,0,12,0
0,0,0,4.76,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,0.645,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,10,0
0.23,0,0.23,0.23,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0.041,24,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0.11,0,0.45,0,0,0,0,0.45,0.68,0.79,0.11,0,0,0,0.11,0.22,0,0,0,0,0,0,0.096,0.192,0.08,0.032,0,32,0
0.11,0.11,0,0.34,0,0,0,0,0.46,0.57,0.69,0.11,0,0,0,0.11,0,0,0,0,0,0,0,0.047,0.159,0.031,0.031,0,32,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.19,0.59,0,1.19,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.08,0.08,0,0.26,0,0,0,0.08,0.35,0.88,0.97,0.08,0,0,0,0,0,0,0,0,0,0,0,0.149,0.162,0.049,0.024,0,40,0
0.05,0.05,0,0.15,0,0,0,0.05,0.2,0.67,0.72,0.05,0,0,0,0,0.46,0,0,0,0,0.1,0,0.209,0.158,0.05,0.014,0,85,0
0.17,0.08,0,0.25,0,0,0,0.08,0.34,0.76,0.85,0.08,0,0,0,0,0.68,0,0,0,0,0,0,0.157,0.205,0.036,0.024,0,47,0
0,1.16,0.58,4.09,0,0,0,0,0,1.16,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.091,0,0,0,0,4,0
0,0.07,0,1.48,0.23,0,1.01,0,0.15,3.11,0,0,0,0,0,0,0.15,0,0,0.46,0,0,0,0.185,0.098,0,0.043,0,24,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,1.49,2.98,2.23,1.49,0.74,0.74,0.74,1.49,0.74,0.74,0,0,0.74,0,0,0,0.557,0.111,0,0,12,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1.26,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,5.55,2.77,2.77,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0.52,0,0.13,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.02,0.061,0,0.04,0,26,0
0,0,0,1.07,0,0,0,0,1.07,2.15,1.61,1.07,0.26,0.26,0.26,0.26,0.53,0.26,0,0,0.53,0.53,0,0.174,0.437,0,0,0,19,0
0,0.36,0,1.09,0,0,0.36,0,0.36,1.09,1.09,0,0.36,0,0,0,0,0,0,0,0,0,0,0.114,0.114,0,0,0,7,0
0.68,1.02,0,0,0,0,0,0,1.36,0.34,0.34,0.68,0.34,0,0.34,0,0,0,0.34,0,0,0,0.34,0,0.172,0,0,0,15,0
0,0,0,0,0,0,0,0,0.43,6.03,3.44,0.86,0.43,0.43,0.43,0.43,0.86,0.43,0,0,0.43,0,0,0,0.13,0.065,0,1.043,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.23,0,0,1.23,0,0,2.46,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0,0,5,0
0,0,0,1.41,0,0,0.7,0,1.41,0,0,0.7,0,0,0,0,0,2.12,0,0,0,0,0,0,0.267,0.066,0,0,199,0
0,0.15,0,0.3,0,0,0.17,0.12,0.22,0,0,0,0,0,0,0.15,0.68,0.02,0.1,0.02,0.02,0.02,0.33,0.037,0.225,0.007,0.041,0.003,25,0
1.23,0,0,0,0,0,0,0.61,3.7,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0.51,0,0,0,0,1.54,0.51,0.51,1.54,0.51,0,0.51,0,0.51,0,0.51,0,0,0,0.51,0,0.158,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,0,2,0
0,0,0,0,0,0,0,0,0,13.04,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.407,19,0
0,0,0,3.7,0,0,0,3.7,0,3.7,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.05,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0,9,0
0,0,0,0.9,0,0,0,0,0.67,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.024,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0,0,0,0.49,0,0,0,0,0,0,0,0.228,0,0,0,5,0
0,0.32,0,0.64,0,0,0,0,0.32,0.64,0.64,0,0,0,0,0.32,0.64,0,0,0,0,0,0,0,0.04,0,0,0,10,0
0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.431,0,0,0,7,0
0,0,0,0,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,0,7,0
0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,2.56,2.56,0,2.56,0,0,0,0,0,0,0.881,0,0,0,11,0
0.77,0,0,1.28,0,0,0,0,2.05,0.25,2.57,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.117,0,0,0,45,0
0,0,0,0,0,0,0,0,1.45,0.72,6.56,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0.07,0.22,0,0.71,0,0,0,0,0.9,1.58,0.26,0,0.11,0,0.22,0.07,0.18,0.03,0,0,0,0,0,0.028,0.078,0,0.016,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0.719,0,2,0
0,0.34,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,6,0
0.89,0,0,1.19,0,0,0,0,0.89,0,0,0.29,0,0,0,0,0,0,0,0.59,0,0.59,0,0.325,0.162,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0.724,0,2,0
0,0,0,3.72,0,0,0,0,3.1,0.62,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0.11,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.07,0,0,0,0.35,3.95,0.71,0,0,0,0.71,0,0.35,0,0,0,0.35,0,0,0,0.113,0.113,0,0,16,0
0,0,0,2.75,0,0.68,0,0,0,2.06,2.06,1.37,0.68,0,0,0,0,0,0,0,0,1.37,0,0,0.235,0,0,0,11,0
0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,8,0
0,0.25,0.12,1.14,0,0,0.25,0,0,3.04,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.12,0,0.017,0,24,0
2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,6,0
0,0,0,0.9,0,0,0,0.9,0.9,0.9,0.9,0,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0.471,0,0,0,8,0
0,0,0,2.33,0,0,0,0,1.75,0,0.58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.195,0,0,0,11,0
0,0.2,0,0,0,0,0,0,1.45,0,0.2,0.2,0,0,0,0,0,0,0,0,0,1.45,0,0,0.329,0,0,0.365,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0.03,0.06,0,0,0,76,0
0.23,0,0,0.23,0,0,0,0,0.47,0.47,0.23,0,0.47,0,0,0,0.23,0,0,0,0,0,0,0.107,0.107,0,0,0,8,0
0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0.684,0,0,0,1,0
