@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S22

@attribute word_freq_make numeric
@attribute word_freq_address numeric
@attribute word_freq_all numeric
@attribute word_freq_3d numeric
@attribute word_freq_over numeric
@attribute word_freq_order numeric
@attribute word_freq_receive numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_business numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_650 numeric
@attribute word_freq_telnet numeric
@attribute word_freq_technology numeric
@attribute word_freq_1999 numeric
@attribute word_freq_parts numeric
@attribute word_freq_direct numeric
@attribute word_freq_project numeric
@attribute word_freq_table numeric
@attribute char_freq_; numeric
@attribute char_freq_[ numeric
@attribute capital_run_length_longest numeric
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73,2.73,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.08,0.17,0,0.08,0,0.08,0,0,0,0.87,0.26,0,0,0,0,2.79,0.69,0.08,0,0.26,0.78,0,0,0,0,0.133,0.053,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.35,0,0.35,0,0,0,0,0,0,0,0,0.35,0,0.17,0,0,0.53,0.35,0.17,0.17,0.17,0,0,0.17,0.17,0,0.123,0.03,13,0
0,0.13,0.55,0,0.13,0,0,0,0,0.13,0,1.94,0,0.97,0,0,0.13,1.11,0,0,0,0.55,0,0,0,0,0.075,0,82,0
0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.48,0,1.44,1.93,0,0,0,1.44,0,0,0.48,0,0,0,115,0
0,0,0.24,0,0.04,0.04,0.04,0,0,0.14,0.19,0.69,0,0.64,0,0,2.04,1.09,0.04,0.14,0.09,0.34,0,0,0,0,0.014,0,26,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0.394,0.295,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0.147,0.294,12,0
0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0.265,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,4,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0.751,4,0
0,0,0.08,0,0.16,0.08,0.08,0.08,0,0,0.16,0,0,0,0,0,3.53,0,0,0,0,0.08,0,0,0.16,0,0.069,0,18,0
0,0,0,0,0,0,0,0,0,0,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0.42,0,1.68,0,0.42,0,0,0,0,0,0,0,0,0,0,1.26,0,0.145,0,8,0
0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0.119,9,0
0.08,0.08,0.57,0,0,0,0,0,0.08,0,0.81,0.65,0,0.4,0,0,1.38,0,0,0.16,0,0.08,0,0.08,0.24,0,0.011,0,65,0
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,1.78,0,0,1.78,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.86,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.5,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,4.76,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,2.53,2.53,0,0,0,0.5,0,0,3.04,0,0.094,0.094,12,0
0,0,0,0,0,0,0,0,0,0,0,4.81,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,1.03,1.03,0,0,0,0,0,0,3.09,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0.86,0.86,0.86,0.86,1.73,0,0.86,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.23,0.23,0,0,0.23,0.23,0.23,0,0,0.23,0,2.87,0,1.91,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.11,0,0.11,0,0.22,1.02,0,0,0,0,0,0.45,0,0.22,0,0,0.68,0.79,0,0,0.11,0.22,0,0,0,0,0.096,0.08,32,0
0.11,0,0.11,0,0,1.15,0,0,0,0,0,0.46,0,0.23,0,0,0.57,0.69,0,0,0.11,0,0,0,0,0,0.047,0.031,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,3,0
1.19,0,0.59,0,0,0,0,0,0,0,0,2.97,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.08,0,0.08,0,0,0.79,0,0,0,0,0,0.35,0,0.26,0,0,0.88,0.97,0,0,0,0,0,0,0,0,0.149,0.049,40,0
0.05,0,0.05,0,0,0.51,0,0,0,0,0,0.2,0,0.15,0,0,0.67,0.72,0,0,0,0.46,0,0,0.1,0,0.209,0.05,85,0
0.17,0.08,0.08,0,0.08,0.76,0,0,0,0.08,0,0.34,0,0.25,0,0,0.76,0.85,0,0,0,0.68,0,0,0,0,0.157,0.036,47,0
0,0,1.16,0,0,0,0.58,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.58,0,0,0,0,0,0.091,0,4,0
0,0.15,0.07,0,0,0.07,0,0.23,0,0.07,1.01,0.15,0.07,0,0.15,0.07,3.11,0,0,0,0,0.15,0,0,0,0,0.185,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,2.08,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.74,0,0,2.98,2.23,2.23,1.49,1.49,0.74,0,0.74,0,0,0,0.111,12,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,2.77,2.77,0,0,0,0,0,0,0,0,0,11,0
0,0.13,0.52,0,0.13,0,0,0,0,0.13,0,0.26,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,26,0
0,0,0,0,0,0,0,0,0,0.26,0,1.07,0,1.88,0,0,2.15,1.61,0.26,0.26,0.26,0.53,0,0.26,0.53,0,0.174,0,19,0
0,0,0.36,0,0.72,0,0,0,0,0,0.36,0.36,0,0.72,0,0,1.09,1.09,0,0,0,0,0,0,0,0,0.114,0,7,0
0.68,0,1.02,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.34,0.34,0.34,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.86,0,0,6.03,3.44,0.43,0.43,0.43,0.86,0,0.43,0,0,0,0.065,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.7,1.41,0,1.41,0,0,0,0,0,0.7,0,0,0,2.12,0,0,0,0.066,199,0
0,0.07,0.15,0,0.02,0,0,0,0,0.02,0.17,0.22,0.02,0.12,0,0,0,0,0,0,0.15,0.68,0,0.02,0.02,0,0.037,0.007,25,0
1.23,0,0,0,0,0,0,0,0,1.23,0,3.7,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0.51,0,1.54,0,1.03,0,0,0.51,0.51,0.51,0,0,0.51,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.75,0,0,0,0,0,0,0,0,0,0,1.75,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0.22,0,0,0,0,0,0,0.67,0,0.22,0,0,0.67,0,0.67,0.45,0,0,0,0,0,0,0,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,5,0
0,0,0.32,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.64,0.64,0,0,0.32,0.64,0,0,0,0,0,0,10,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.306,7,0
0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,0,0,2.56,0,0,0,0,11,0
0.77,0,0,0,0,0,0,0,0,0,0,2.05,0,2.31,0,0,0.25,2.57,0,0,0,0.25,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.72,6.56,0,0,0.72,0,0,0,0,0,0,0,30,0
0.07,0,0.22,0,0.07,0.03,0,0,0,0.03,0,0.9,0,0.56,0,0,1.58,0.26,0.11,0.18,0.07,0.18,0,0.03,0,0,0.028,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,6,0
0.89,0,0,0,0.29,0,0,0,0,0,0,0.89,0,0.89,0,0,0,0,0,0,0,0,0,0,0.59,0,0.325,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.07,0,0,0,0.35,0,1.43,0,0,3.95,0.71,0,0,0,0.35,0,0,0,0,0,0.113,16,0
0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,2.06,2.06,0,0,0,0,0,0,1.37,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,5.66,0,1.88,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.25,0,0.12,0.25,0.12,0,0,0,0.25,0,0,0,0.25,0,3.04,0,0,0,0,0.12,0,0,0,0,0,0,24,0
2,0,0,0,0,0,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9,0.9,0,0.9,0.9,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0.58,0,1.75,0,3.5,0,0,0,0.58,0,0,0,0,0,0,0.58,0,0,0,11,0
0,0,0.2,0,0,0.2,0,0,0,0,0,1.45,0,0.2,0,0,0,0.2,0,0,0,0,0,0,1.45,0,0,0,11,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.03,0,76,0
0.23,0,0,0,0.23,0,0,0,0,0.23,0,0.47,0,0,0,0,0.47,0.23,0,0.23,0,0.23,0,0,0,0,0.107,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.46,0,0,0.46,0,0,0,0,0.92,0,0,0,0,0.149,0.149,12,0
0,0,0.8,0,0,0,0,0,0,0,0,4.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1,0
0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.21,0,0.21,0,0,0,0,0,0,0,0,0.42,0,2.11,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,62,0
0,0,0,0,0,0.68,0.68,0,0,0.68,0,4.08,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.11,0,0.22,0,0,0,0,0,0,0.11,0.11,1.22,0,0,0,0,1.22,0.44,0,0,0,0,1.22,0,0,0,0.052,0.034,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.03,0,76,0
0.75,0,0,0,0,0,0,0,0,0,0.75,3.75,0,3.38,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.597,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,3.44,0,0,0,1.72,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,2.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,2.02,1.35,1.35,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,4.76,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.63,2.63,0.87,0.87,0.87,0,0.87,0,0,0,0.122,12,0
0.06,0,0.4,0,0.13,0,0,0.06,0,0,0.2,0.06,0,0,0,0,2.54,0,0,0,0.06,0.06,0,0,0,0,0.028,0,22,0
0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.26,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,1.83,1.57,0,0.26,0.26,0.26,0,0,0,0,0.065,0.032,12,0
0.13,0,0.26,0,0,0,0,0,0,0.13,0.13,1.18,0,0,0,0,0.52,0.26,0,0,0,0,1.44,0,0,0,0,0.041,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3.63,0,0,0,1.81,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1.17,3.52,0,0,0,0,0,0,0,0,0,2.35,0,3.52,0,0,3.52,2.35,0,0,0,0,0,1.17,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.4,0,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0.128,0.128,12,0
0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,1.76,0,0,0,0.88,0,0,0,0,0,0.061,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3.03,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0.42,0,0,0,0.84,0,0,0,11,0
0,0,0.32,0,0,0.32,0,0,0,0,0,0.97,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0.32,0,0.047,0.047,17,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0.47,0,0,2.83,2.35,2.35,0.47,0.47,0.47,0,0.47,0,0,0,0.072,13,0
0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,1.26,1.26,2.53,0,0,0,0,0,0,0,0,0,11,0
0.11,0.11,0.34,0,0,1.02,0,0,0,0.11,0,0.45,0,0.22,0,0,0.56,0.68,0,0,0,0.22,0,0.11,0,0,0.103,0.029,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0.58,0,0,0,0,0,0,0,0.58,2.33,0,0,0,0,2.33,0,0,0,0,0,0,0,0.58,0,0,0,17,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,2.54,1.91,0.63,0.63,0.63,0.63,0,0.63,0,0,0,0.093,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,0,0,3.84,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.54,0,0,2.71,1.63,0.54,0.54,0.54,0,0,0.54,0.54,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.03,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,2.63,1.97,0.65,0.65,0.65,0,0,0.65,0.65,0,0,0,34,0
0,0,0.32,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.64,0.64,0,0,0.32,0.64,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,2.4,1.2,1.2,1.2,1.2,0,0,1.2,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,2.22,1.11,0,0,1.11,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.33,0,0,0,0,0.33,0,0,0.33,1.32,0,0.33,0,0,1.98,0.66,0,0,0,0.99,0,0,0.33,0,0.168,0,42,0
0.51,0,0,0,0.17,0.34,0,0,0,0.17,0,2.24,0,1.03,0,0,0.34,0.69,0,0,0,0.34,0,0,0.34,0,0.466,0,48,0
0,0.1,0,0,0.21,0,0,0,0,0,0,0.1,0,0,0,0,0.87,0,0,0,0.43,0,0,0,0.1,0,0,0,12,0
0.09,0,0,0,0.09,0,0,0,0,0,0.38,0,0,0,0,0,2.66,0,0,0,0,0.09,0,0.47,0,0,0.026,0,24,0
0,0,0,0,0,0,0,0,0,0.57,0,0,0,1.73,0,0,2.31,0,0,0,0,0.57,0,0,0,0,0,0,12,0
0.3,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0,0.3,0.3,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0.7,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,2.11,0,0,0,0.066,200,0
0,0,0,0,0.24,0,0,0,0,0,0,0.24,0,0,0,0,2.65,1.2,0,0,0,0.96,0,0,0,0,0.067,0.067,44,0
0.23,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0.23,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,1.37,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0.58,0,0,0,0.19,0.38,0,0,0,0.19,0,2.51,0,1.16,0,0,0.19,0.58,0,0,0,0.19,0,0,0.38,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.42,0,0,0,0,0,0,0,0,0.85,0,0.21,0,0,2.13,0.21,0,0,0,0.42,0,0.21,0.21,0,0.238,0.068,18,0
0,0,0,0,0.49,0,0,0,0,0,0,0.99,0,0.49,0,0,0.74,0,0.74,0.49,0,0,0,0,0,0,0,0,157,0
0,0.23,0,0,0,0,0.23,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,1.25,1.25,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.39,0,0.19,0,0,0,0.19,0.19,0,0,0,0.19,0,0.19,0,0,1.58,1.19,0.19,0.19,0.39,1.19,0,0,0,0,0.28,0.028,17,0
0,0,0,0,0,0,0,0.88,0,0,0.88,2.65,0,1.76,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,3,0
0.13,0.06,0,0,0.13,0.13,0.06,0,0,0.27,0.06,1.04,0.13,0.83,0,0.06,1.46,0.48,0.13,0.27,0,0.2,0,0,0,0,0,0,23,0
