@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute class {0,1}

@data
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.063212,0.006268,-0.012812,-0.012579,-0.020714,0.01077,0.101984,-0.033557,0.014852,0.029157,-0.028485,-0.023009,0.001294,0.013982,-0.011566,-0.046706,-0.034547,0.03847,0.02299,-0.006494,-0.023451,0.016273,0.025004,-0.004721,0.010475,0.02421,-0.018488,-0.016407,-0.024556,-0.055361,0.014055,-0.027842,0.019732,-0.010072,-0.008185,0.000698,0.004672,-0.031543,0.018558,0.06232,0.008952,-0.014429,-0.016176,0.012269,-0.008923,0.01632,-0.003642,0.020051,-0.046748,0.011999,-0.045021,0.051153,-0.012937,0.005083,0.013433,-0.008269,0.029544,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.075622,0.008124,-0.014763,-0.014604,-0.025562,0.012446,0.122282,-0.041329,0.019948,0.035808,-0.033076,-0.026295,0.002187,0.016617,-0.01454,-0.055698,-0.043321,0.046229,0.027211,-0.007076,-0.029305,0.020856,0.029997,-0.006823,0.012423,0.028557,-0.022636,-0.019255,-0.030383,-0.06772,0.016671,-0.033729,0.023482,-0.011341,-0.011377,0.001833,0.005673,-0.039136,0.021258,0.074509,0.010053,-0.016843,-0.018027,0.015405,-0.01038,0.019537,-0.005365,0.024963,-0.056029,0.013546,-0.055371,0.060926,-0.015513,0.005241,0.018094,-0.009779,0.035287,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.103736,-0.002086,-0.018111,0.01041,-0.089441,0.043989,0.067149,-0.156811,-0.001266,0.055774,-0.160128,0.024296,-0.058272,-0.034134,-0.061357,0.011181,0.016252,0.024361,0.023319,-0.017624,-0.019906,0.025373,-0.003366,0.031846,0.053028,0.021194,-0.127381,0.012882,0.039731,-0.125498,0.013318,-0.023868,0.02708,0.022021,0.042255,0.05115,-0.002325,-0.037477,0.037729,0.027379,-0.013937,0.032226,0.015717,0.034763,0.048104,0.027453,-0.104522,-0.035062,-0.136677,-0.011604,-0.162903,0.142506,0.078816,-0.087563,0.064598,0.013108,-0.003174,0
-0.038508,0.002622,-0.008962,-0.008428,-0.010989,0.007491,0.061385,-0.017926,0.004667,0.015744,-0.019312,-0.016386,-0.000427,0.008721,-0.005613,-0.028783,-0.016984,0.022942,0.014561,-0.00532,-0.01169,0.007146,0.015096,-0.000603,0.006525,0.015405,-0.010192,-0.010543,-0.012913,-0.030609,0.00881,-0.015962,0.012156,-0.007605,-0.001756,-0.001665,0.002572,-0.016293,0.013229,0.037898,0.006761,-0.009632,-0.012434,0.005923,-0.005899,0.009912,-0.000329,0.01029,-0.028136,0.008908,-0.024342,0.031633,-0.007812,0.00476,0.004196,-0.005202,0.018131,0
-0.08461,-0.007812,-0.014906,0.019526,-0.092538,0.046998,0.015499,-0.164375,-0.015707,0.046419,-0.176422,0.041036,-0.072146,-0.049574,-0.064792,0.042541,0.045751,0.004453,0.014104,-0.01857,-0.006288,0.017132,-0.020002,0.04376,0.057245,0.010968,-0.140084,0.025105,0.065436,-0.112347,0.007408,-0.010064,0.020264,0.031212,0.059413,0.05872,-0.00598,-0.021927,0.035667,-0.006469,-0.020943,0.046877,0.026204,0.032335,0.062798,0.022619,-0.121022,-0.056889,-0.134258,-0.019739,-0.163772,0.139328,0.102865,-0.106488,0.064642,0.020739,-0.022334,0
-0.067928,0.019711,-0.007879,-0.018473,-0.021575,0.017844,0.144083,-0.051826,0.042966,0.044003,-0.028604,-0.006371,0.005213,0.020842,-0.019858,-0.035125,-0.05053,0.037649,0.007917,0.003955,-0.04156,0.00141,0.038147,-0.0229,0.004441,0.027008,-0.025007,-0.029453,-0.023934,-0.076256,0.01271,-0.02811,0.019691,0.000277,-0.003289,-0.00096,-0.001703,-0.045803,0.000396,0.073432,0.018507,-0.010569,-0.013305,0.004918,-0.017316,0.024585,-0.019662,0.021669,-0.061135,0.019075,-0.059778,0.054709,-0.015948,0.01298,0.033237,-0.016717,0.043426,0
-0.055576,0.017888,-0.005954,-0.016397,-0.016712,0.016205,0.123784,-0.04401,0.037873,0.037297,-0.024018,-0.00306,0.004353,0.018211,-0.016882,-0.026164,-0.041749,0.029885,0.003702,0.004542,-0.035679,-0.003154,0.033193,-0.020841,0.002466,0.022605,-0.020859,-0.026521,-0.018112,-0.06388,0.010087,-0.02217,0.015903,0.001511,-0.000074,-0.002142,-0.002753,-0.038178,-0.002269,0.061221,0.017411,-0.008171,-0.011434,0.001745,-0.015803,0.021381,-0.018006,0.016789,-0.051829,0.01753,-0.049438,0.044949,-0.013385,0.012818,0.028618,-0.015183,0.03772,0
-0.075564,0.008091,-0.014737,-0.014655,-0.025576,0.012409,0.122283,-0.041372,0.019944,0.035864,-0.033071,-0.02632,0.002154,0.016612,-0.014542,-0.055667,-0.043328,0.046234,0.027205,-0.007081,-0.029331,0.020836,0.029957,-0.00678,0.01245,0.028612,-0.022635,-0.019338,-0.030378,-0.067737,0.016678,-0.033782,0.02352,-0.011306,-0.0114,0.00188,0.005722,-0.039168,0.021223,0.074531,0.010047,-0.016827,-0.018046,0.015442,-0.010435,0.019523,-0.005299,0.024931,-0.056054,0.013544,-0.055361,0.060914,-0.0155,0.005244,0.018052,-0.009802,0.03525,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.066397,0.02204,-0.006504,-0.019238,-0.020773,0.018934,0.148454,-0.053921,0.047581,0.045635,-0.027708,-0.002372,0.005826,0.021689,-0.020924,-0.031007,-0.051973,0.035928,0.00405,0.006168,-0.044011,-0.002485,0.039789,-0.026132,0.002836,0.026686,-0.025482,-0.031481,-0.022642,-0.077963,0.011915,-0.026972,0.018923,0.0026,-0.001663,-0.001529,-0.003191,-0.047133,-0.00378,0.073211,0.020203,-0.009314,-0.012354,0.002809,-0.018695,0.025599,-0.022542,0.021016,-0.062154,0.020184,-0.060663,0.053465,-0.016038,0.01453,0.036281,-0.018103,0.045066,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.095069,0.017758,0.016873,-0.006874,-0.054842,0.008041,0.136442,-0.053419,0.014064,0.020335,-0.028402,0.006585,0.007222,-0.006355,-0.019832,-0.063177,-0.079326,0.063603,0.026644,-0.023895,-0.041996,0.029462,0.031058,0.006446,0.012093,0.054582,-0.024598,-0.00751,-0.049399,-0.076178,0.015868,-0.069346,0.054829,-0.01928,-0.027402,0.006358,0.011158,-0.015718,-0.002637,0.100103,0.03161,-0.006042,-0.040952,-0.001445,-0.022713,0.007391,-0.016493,0.043645,-0.049767,0.022971,-0.097716,0.066848,-0.006766,0.009224,0.055766,-0.0247,0.046331,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
-0.054045,0.020217,-0.004579,-0.017162,-0.01591,0.017295,0.128154,-0.046106,0.042489,0.038929,-0.023122,0.00094,0.004966,0.019059,-0.017948,-0.022045,-0.043192,0.028164,-0.000165,0.006755,-0.038131,-0.007048,0.034835,-0.024073,0.000861,0.022284,-0.021335,-0.028549,-0.016821,-0.065587,0.009292,-0.021032,0.015136,0.003834,0.001552,-0.002711,-0.004241,-0.039508,-0.006445,0.061,0.019107,-0.006916,-0.010483,-0.000365,-0.017183,0.022396,-0.020885,0.016135,-0.052848,0.018639,-0.050324,0.043705,-0.013475,0.014369,0.031662,-0.016569,0.03936,0
