@relation spambase-weka.filters.unsupervised.attribute.RandomSubset-N0.5-S57

@attribute word_freq_make numeric
@attribute word_freq_3d numeric
@attribute word_freq_internet numeric
@attribute word_freq_order numeric
@attribute word_freq_mail numeric
@attribute word_freq_report numeric
@attribute word_freq_addresses numeric
@attribute word_freq_free numeric
@attribute word_freq_email numeric
@attribute word_freq_you numeric
@attribute word_freq_credit numeric
@attribute word_freq_your numeric
@attribute word_freq_000 numeric
@attribute word_freq_money numeric
@attribute word_freq_hp numeric
@attribute word_freq_hpl numeric
@attribute word_freq_labs numeric
@attribute word_freq_857 numeric
@attribute word_freq_1999 numeric
@attribute word_freq_pm numeric
@attribute word_freq_direct numeric
@attribute word_freq_cs numeric
@attribute word_freq_meeting numeric
@attribute word_freq_project numeric
@attribute word_freq_edu numeric
@attribute word_freq_table numeric
@attribute char_freq_! numeric
@attribute char_freq_# numeric
@attribute capital_run_length_total numeric
@attribute class {0,1}

@data
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0.6,0,0,0,0,69,0
0.46,0,0,0,0,0,0,0,0,0.92,0,0.46,0,0,0.92,0,0,0,0.92,0,0,0,0,0,0,0,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,130,0
0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,4.27,3.41,0.85,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,1.34,0.67,1.34,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,33,0
0,0,0.5,0,0,0,0.25,0,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,136,0
0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,8,8,0,0,1.33,1.33,0,0,4,0,0,0,0,0,28,0
0,0,0.04,0.04,0.04,0,0,0.13,0.04,0.93,0,0.65,0,0,1.49,0.32,0.18,0,0.32,0.04,0.04,0,0.18,0.13,0,0,0.047,0,1184,0
0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,8,0
0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0,2.75,0,0,0,0.3,0,0,0,0,0,0,0,0,0,575,0
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,1.36,0,0,0,0,0,0,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,1.66,0,0,0.55,0,0,0,0,0.55,0,0,0,0,107,0
0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.41,0.2,0.2,0.2,0.1,0.1,0.2,0,0.41,0.1,0,0,0,0.033,393,0
0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,1.4,0.84,0.84,0,0.56,0,0,0,0,0,0,0,0,0,97,0
0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,1.11,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0,0,0,108,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,108,0
0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0.055,0,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0.82,0,0,0,0,0,0,0,0,0,0.119,0,42,0
0,0,0,0,2.43,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0.348,0,21,0
0,0,0,0,0,0,0,0,0,0.52,0,0.52,0,0,1.83,1.57,0.26,0.26,0.26,0.26,0.26,0,0.78,0.26,0,0,0,0,155,0
0,0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,1.57,1.57,0,0,0.31,0.31,0,0,0.94,0,0,0,0,0,107,0
0,0,0,0,0,0,0,0,0.31,0,0,0.31,0,0,0.63,0.63,0.63,0,0.31,0,0,0,0,0,0,0,0,0,191,0
0,0,0,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.22,0.11,0.11,0,0.34,0,1.02,0,0,0,511,0
0,0,0,0,0,0,0,0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0.1,0,3.14,0,0,0,0.31,0,0.1,0,0,0,0,0,0,0,605,0
0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,376,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,3.63,1.81,3.63,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,0,0,0,0,0.62,0,1.88,0,0.62,0,0,1.25,0.62,0,0,1.25,1.25,0,0,0,0,0,0,0,0,149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,31,0
0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0.1,0,3.02,0,0,0,0.31,0,0.1,0,0,0,0,0,0,0,597,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,6.89,3.44,3.44,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,0,0,2.32,0,0,0,2.32,0,0,0,53,0
0,0,0,0,1.57,0,0,0,0,1.57,0,0,0,0,0.78,0.78,0,0,0,0,0,0,0,0,0,0,0,0,101,0
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0.61,0.61,0,0,0.61,0,0,0,0,0.61,0.61,0,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,1.13,0,0,1.29,0,0,0.32,0,0,1.61,0,0,0,506,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,34,0
0.19,0,0,0,0.39,0,0,0,0,2.59,0,0.39,0,0,0.79,0.39,0.39,0.39,0.19,0,0.39,0,0,0,0,0,0,0.062,207,0
0,0,0,0,2.63,0,0,0,0,1.75,0,0,0,0,1.75,0.87,0.87,0.87,0.87,0.87,0.87,0,0,0,0,0,0.139,0,76,0
0,0,3.04,0,0,0,0,0.6,0,0.6,0,1.21,0,0,1.21,1.82,0.6,0,1.21,1.21,0,0,0,0,0,0,0.077,0,177,0
0,0,0,0,0.82,0,0,0,0,1.65,0,0.82,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,6.38,0,0,2.12,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,2.2,0,0.73,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0,0,0.111,0,88,0
0,0,0,0,0,0,0,1.75,1.31,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0,0,98,0
0,0,0,0,0,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,1.22,0,0,0,0,0.4,0,0.4,0,0,4.08,4.08,1.22,0,0,0,0,0,0,0,0,0,0,0,93,0
0,0,0,0,2.65,0,0,0,0,1.76,0,0,0,0,1.76,0.88,0.88,0.88,0.88,0.88,0.88,0,0,0,0,0,0.285,0,80,0
0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2.07,0,0,1.55,0,0,0,0.51,0,0,0,0.082,0,208,0
0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,1.38,1.52,0,0,1.25,0.27,0,0.69,0,0,2.63,0.27,0,0,534,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,0,0,2.32,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,5.14,4,1.14,0.28,0.28,0,0.28,0,0,0,0,0,0.097,0.097,307,0
0,0,0,0,0,0,0,0,1.83,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.59,0.19,0,0,0.79,2.79,0,1.99,0,0,1.79,0.19,0,0.19,0,0,0,0,0,0,0,0,0.018,0,472,0
0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,3.89,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0.14,0,0.14,0,0.14,0,0,0,0,0.29,0.14,0,0.021,0,187,0
0,0,0,0,2.56,0,0,0,0,1.92,0,0.64,0,0,0.64,0.64,1.92,0,0.64,0,0,0,0,0,0,0,0,0,63,0
0,0,0,0,1.82,0,0,0.68,0,2.05,0.45,1.59,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.135,0,210,0
0,0,0,0,1.44,0,0,0,0,1.44,0,1.44,0,0,2.89,1.44,1.44,1.44,0,0,1.44,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0.58,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,189,0
0.24,0,0,0,0,0,0,0,0.24,0.24,0,0,0,0.24,0.98,0.73,0.24,0,0,0,0,0,0,0,0,0,0,0,152,0
0,0,0,0,0,0,0,2.22,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0.5,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,746,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.184,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0.4,0.4,0,0.4,0,0,1.22,1.22,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0.81,0.4,0,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
0.17,0,0.08,0.08,0.08,0,0,0.08,0,1.75,0,1.14,0,0,1.93,0.52,0,0,0.79,0,0,0,0,0,0,0,0.038,0,646,0
0,0,0,0,0,0,0,0,0.18,0.9,0,0.18,0,0,0,0,0,0,0,0.36,0,0,0,0,0.54,0,0.148,0,256,0
2,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0.11,0,0,0,0,0,0,0.11,0,3.21,0.11,0,0,0.44,0.11,0,0,0,0,0,0,0,0,559,0
0,0,0,0,0,0,0,0,0,1.01,0,0.67,0,0,1.35,1.01,0.33,0.33,0.33,0.33,0.33,0,0,0,0,0,0,0,120,0
0,0,0,0,0,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0.91,0,0.3,0,0,2.44,0.61,0,0,0.3,0,0,0,0,1.22,0,0,0,0,227,0
0.4,0,0,0,0,0,0,0,0,1.63,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,59,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0,0,0,738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.4,0,0,0,0,0,0,1.22,0,0,0.4,0.4,0,0,0,0,0,0,0,0.81,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0,4.47,0,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,2.22,2.22,2.22,0,0,2.22,0,0,0,0,0,0,0,49,0
0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,1.07,0,0,0,0,1.07,0,0,0,0,1.07,1.07,0,0,1.07,1.07,0,0,0,0,0,0,0,0,108,0
0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0.08,0,0.08,0.73,0,0,0,0,0,0.32,0,0.16,0,0,0.49,0.57,0,0,0.16,0,0,0,0,0,0,0,0,0,665,0
0.12,0,0,1.11,0,0,0,0,0,0.49,0,0.24,0,0,0.62,0.74,0,0,0.12,0,0,0,0,0,0,0,0,0,485,0
0.06,0,0,0.61,0,0,0,0,0.06,0.27,0,0.2,0,0,0.75,0.81,0,0,0.47,0,0,0,0,0,0,0,0,0,827,0
0.08,0,0,0.77,0,0,0,0,0.08,0.34,0,0.25,0,0,0.77,0.86,0,0,0.43,0,0.17,0,0,0,0,0,0,0,598,0
0.07,0,0,0.4,0,0,0,0,0.03,0.14,0,0.1,0,0,0.47,0.5,0,0,0.32,0,0,0.07,0,0,0,0,0,0,1387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.81,0,0,83,0
0.23,0,0,0,0.47,0,0,0,0,1.17,0,0.23,0,0,1.64,0.7,0.23,0.23,0.47,0.23,0.23,0,0,0,0,0,0,0,334,0
0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,2.18,1.45,0,0,0.72,0.72,0,0,0,0,0,0,0,0,124,0
0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,77,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.74,0,0.74,0,0,0,0,0,0,0,1.49,0,0,0.124,0,77,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,1.61,0.8,0.8,0.8,0.8,0,0.8,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.04,0,0.04,0.04,0.08,0,0,0,0.15,0.6,0,0.34,0.02,0,0,0,0,0,0.82,0.04,0,0.02,0.02,0.02,0.26,0.04,0.031,0.008,3003,0
0,0,0,0,0,0,0,0,0,2.6,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,24,0
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0
0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,2.48,1.24,0.62,0.62,0,0.62,0.62,0,0,0,0,0,0,0,171,0
0,0,0,0,0,3.44,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0.14,0.43,0.14,0,0.43,0,0,1.9,0.58,0,0,0.29,0,0.14,0,0.43,0,0,0,0,0,461,0
0,0,0,0,0.74,0.74,0,0,0,0.37,0,0.37,0,0,0,0,0,0,1.11,0,0,0,0,0.37,0,0,0,0,196,0
0,0,1.17,0,4.7,0,0,1.17,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0.35,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,237,0
0,0,0,0,0.62,0,0,0,0,0.31,0,0,0,0,0.93,0.62,0,0,0.93,0,0,0.93,0,0,0.62,0,0,0,363,0
0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.44,0,0,1.6,0,0,2.56,0,0,3.52,0,0,0,540,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,2.08,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0
0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0.18,0,0,0,0,0,0,0,0,0,629,0
0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,1.55,0.77,0.77,0.77,0,0,0.77,0,0,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,1.41,1.59,0,0,2.83,0,0,2.83,0,0,3,0,0,0,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,4.76,0,0,0,0,0,19,0
0,0,0,0,0.49,0,0,0,0,0.98,0,0,0,0,1.47,0.98,0,0,0,0,0,0,0,0,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,6.38,0,0,2.12,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.95,1.42,0,0,0,0,0,0,0,0,0,0,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333,0,8,0
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,1.69,0,0,0,0.28,0.28,0,0,0,0.28,0,0,0,0,191,0
0,0,0,0.32,0.96,0,0.32,0.32,0,1.29,0,0,0,0,0.64,0.64,0,0,0.64,0.32,0,0,0,1.29,0,0,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,4,0
0.33,0,0,0,0,0,0,0,0.33,2.01,0,0.33,0,0,1.34,1,0.33,0.33,0.33,0.33,0.33,0,0,0,0,0,0,0,122,0
0,0,0,0,0,0,0,0,0,2.46,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.25,0,0,0,0,1,0,0.75,0,0,1,0.5,0.25,0,0.75,0,0,0,0,0,0,0,0,0,508,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0.54,0,0,0,0,0,0,0,0,3.79,0,0.54,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0
0.09,0,0,0,0,0,0,0.09,0.28,0.38,0,0.19,0,0,4.37,0.57,0.09,0.09,0.19,0,0.19,0,0.28,0,0,0,0,0,885,0
0,0,0.35,0,0,0,0,0,0,0.17,0,0,0,0,0.35,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,232,0
0,0,0,0,0.58,0,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0.95,0,0,0,0,0,0,0,0,1.9,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,12,0
0,0,0,0,0,0,0,0.17,0.52,0.17,0,0.17,0,0,1.21,0.52,0,0,0.17,0,0.17,0,0.52,0,0,0,0,0,277,0
0.06,0,0,0.06,0.18,0,0,0.06,0.06,0.93,0.06,1.05,0,0,0.93,0.43,0.18,0,0.49,0,0.06,0,0,0.12,0,0,0.1,0,1056,0
0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,2.53,1.26,1.26,0,0,0,0,0,0,0,0,0,0.149,0,37,0
0,0,0,0,0.8,0,0,1.61,0,0.8,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
0,0,1.28,0,0,0,0,0,0.42,1.28,0,0,0,0,2.14,1.28,0.42,0,0,0,0,0,0,0,0,0,0.056,0,125,0
0,0,0,0,0,0,0.44,0,0.44,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0.44,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0,1.19,0,1.02,0,0,2.9,0,0,0,0.34,0,0,0,0,0,0,0,0.078,0,299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.22,0,0.45,1.59,0,0,0,1.36,0,0,0,0,0.68,0,0,0,0.45,0,0,0,0,0,0,0,0,0,705,0
0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,31,0
0,0,0,0,0.74,0,0,0,0,0.74,0,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,2.81,0,0,0,0,0,0,2.81,0,0,0,0,0,82,0
0,0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.84,0,1.69,0,0,1.69,0,0,0,61,0
0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.07,0,0.07,0,0.07,0,0,0,0,0.23,0.23,0,0.23,0,2.61,0,0,0,0.07,0,0,0,0,0.15,0,0,0,0,591,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,0,1,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1,0,0.33,0,0,8.69,4.68,0.33,0,0.66,0.33,0,1.33,0,0,0,0,0,0,181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,3.44,1.72,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,18,0
0,0,0,0,0.33,0,0,0,0,1.98,0,0.66,0,0,0.99,0.66,0.33,0.33,0.33,0,0.33,0,0,0,0,0,0,0,188,0
0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,108,0
